rank,merchant_abn,name,tags,tag,numd_sa2_code,returning_customers,unique_customers,median_weekly_income,commission_avg_tot_dollar_value_monthly,avg_num_order_id_monthly,avg_discounted_value,stddev_tot_dollar_value_monthly,rate_fraud_order,stddev_tot_discounted_value_daily,minmax_numd_sa2_code,minmax_returning_customers,minmax_unique_customers,minmax_median_weekly_income,minmax_commission_avg_tot_dollar_value_monthly,minmax_avg_num_order_id_monthly,minmax_avg_discounted_value,minmax_stddev_tot_dollar_value_monthly,minmax_rate_fraud_order,minmax_stddev_tot_discounted_value_daily,average_rank
2097,59547553329,Phasellus Elit Consulting,"[[florists supplies, nursEry stock, and flowers], [a], [take rate: 6.10]]","florists supplies, nursery stock, and flowers",50.0,0.0,35.0,822.8261385606875,42.55823816872129,1.6666666666666667,387.60913049343094,691.5538287131543,0.069969034176023,115.13904742462664,0.9779378658262045,1.0,0.9985880398671096,0.9474291833122566,0.9985668717994627,0.9998782566350134,0.789593315346605,0.005155712084178638,0.20463929185069385,0.02505139542927212,0.6946839932150797
2098,16528286991,Pellentesque Massa Limited,"[[equipment, tool, furniture, and appliance rent al and leasing], [b], [take rate: 4.46]]","equipment, tool, furniture, and appliance rent al and leasing",11.0,0.0,5.0,811.28,11.957034544232867,0.23809523809523808,1026.8573637061013,557.6522731541572,0.08288585137441593,102.28746245868825,0.9954975236380009,1.0,0.9998338870431893,0.9505162089649413,0.9995973526128548,0.9999826080907162,0.43440843764357107,0.004157441466010767,0.540777656646206,0.022255209912057646,0.6947026326017549
2099,41081871148,Sem Consequat Institute,"[[music shops - musical instruments, pianos, and sheet music], [c], [take rate: 1.90]]","music shops - musical instruments, pianos, and sheet music",118.0,0.0,58.0,754.1843332965872,33.98141228154514,2.761904761904762,596.0368788575619,1797.4914660035915,0.0736295975834979,232.45864202265787,0.9473210265646106,1.0,0.9976328903654486,0.9657815538977219,0.9988556922859048,0.9997982538523079,0.6737848070608988,0.013400762294567013,0.2998992757244293,0.050577223735270085,0.6947051485781159
2100,31861513116,Parturient Montes Nascetur Corp.,"[[books, periodicals, and  newspapers], [c], [take rate: 2.99]]","books, periodicals, and  newspapers",71.0,0.0,37.0,756.2092548215251,27.60057146983633,1.7619047619047619,484.8059972293064,750.3065220657717,0.07146651562751868,143.16975558082117,0.9684826654660063,1.0,0.9985049833887043,0.9652401621017288,0.9990705640311623,0.9998712998712999,0.7355879142660289,0.005593728560292712,0.2436087189693184,0.03115018094026949,0.6947110217594812
2101,30749472383,Pharetra Sed Foundation,"((books, periodicals, and newspapers), (a), (take rate: 6.33))","books, periodicals, and newspapers",70.0,0.0,44.0,774.6207580664898,31.236310127677015,2.0952380952380953,219.26726417223836,563.6925144776241,0.06663212542329604,72.5524510513584,0.9689329131022062,1.0,0.9982142857142857,0.9603175827889173,0.9989481322805885,0.9998469511983026,0.8831289437535764,0.00420247302232606,0.1178018740576304,0.015785610366807173,0.6947178766284642
2102,21498909695,Cras Vulputate LLP,"([computer programming , data processing, and integrated systems design services], [a], [take rate: 6.72])","computer programming , data processing, and integrated systems design services",101.0,0.0,79.0,757.2334486912912,55.2511155402666,3.761904761904762,203.5762450079855,495.4973138465056,0.06664802765030418,87.25856981005893,0.954975236380009,1.0,0.9967607973421927,0.9649663291893077,0.9981394452590356,0.999725207833316,0.8918473295594813,0.003694060220055711,0.11821570267353669,0.018985296350792876,0.6947309404807728
2103,70805280228,Odio Auctor Foundation,"[(telecom), (b), (take rate: 4.40)]",telecom,48.0,0.0,31.0,789.9050826782327,90.0805050515052,1.4761904761904763,1263.46343601157,1651.2286605897307,0.08664163339141678,290.59883681513253,0.9788383610986042,1.0,0.9987541528239202,0.9562310995103378,0.9969665823195932,0.9998921701624405,0.3029432344731864,0.012310335371848181,0.6385155441097007,0.06322708529535163,0.6947678565164983
2104,85881115796,Lorem Inc.,"([lawn and garden supply outlets, including nurseries], [a], [take rate: 5.72])","lawn and garden supply outlets, including nurseries",94.0,0.0,57.0,768.4453505977308,109.82809848202723,2.7142857142857144,649.5201040515074,1266.3506453386092,0.07471240994512016,242.1288820562823,0.9581269698334084,1.0,0.9976744186046511,0.9619686664972619,0.9963015916090796,0.9998017322341647,0.6440679743616438,0.009440970541843079,0.32807763971500736,0.05268122765398314,0.6948141191051044
2105,28836033916,Velit In Incorporated,"([equipment, tool, furniture, and appliance rent al and leasing], [a], [take rate: 5.54])","equipment, tool, furniture, and appliance rent al and leasing",10.0,0.0,7.0,677.7804232804234,20.906876511691515,0.3333333333333333,1035.5166592728663,668.7744649147254,0.08157551610745463,119.67336000955223,0.9959477712742009,1.0,0.9997508305647841,0.9862092344547853,0.9992959709893235,0.9999756513270027,0.42959708162085897,0.004985886054259895,0.5066783930888445,0.02603794916673686,0.6948478768540798
2106,62924351636,Sem PC,"((telecom), (a), (take rate: 5.73))",telecom,44.0,0.0,29.0,756.5540613026819,51.283062339113634,1.380952380952381,596.7988019896267,1029.8591975490363,0.07328804018503808,154.6327421454635,0.9806393516434039,1.0,0.9988372093023256,0.9651479731463521,0.9982730675420178,0.9998991269261539,0.6733614604477662,0.007677865828154418,0.29101082095738534,0.033644241953057305,0.6948491117746617
2107,15527324674,Laoreet Libero LLC,"[[hobby, toy and game shops], [d], [take rate: 0.92]]","hobby, toy and game shops",38.0,0.0,21.0,808.8771410326583,10.900603865983722,1.0,1082.453193496261,1300.381337899382,0.08342822144778224,217.41145231599558,0.9833408374606033,1.0,0.9991694352159468,0.9511586477537173,0.9996329274078195,0.9999269539810081,0.40351778049529063,0.009694678128416675,0.5548919223182524,0.04730332918887274,0.6948636511949928
2108,43065012749,Nibh Donec Est Inc.,"[[music shops - musical instruments, pianos, and sheet music], [b], [take rate: 3.11]]","music shops - musical instruments, pianos, and sheet music",245.0,0.0,167.0,755.6039147190759,233.34082673255458,8.047619047619047,854.4128522295503,3327.802967885233,0.07938159966314001,477.1660426550645,0.890139576767222,1.0,0.9931063122923588,0.9654020084553853,0.9921423598927809,0.9994121534662075,0.5302236148111881,0.024809629074308788,0.4495854208215237,0.10381947295332775,0.6948640548534303
2109,42309113034,Nisi Incorporated,"((lawn and garden supply outlets, including nurseries), (c), (take rate: 2.44))","lawn and garden supply outlets, including nurseries",284.0,0.0,176.0,794.6648640426275,226.48611620597674,8.428571428571429,1005.7981250611131,3251.8410944325283,0.0827512210928454,592.9042669330794,0.8725799189554255,1.0,0.9927325581395349,0.9549585037333318,0.9923731889727634,0.9993843264113534,0.44610956204879193,0.024243313723809293,0.5372741308159646,0.12900123437591002,0.6948656737176886
2110,98028977660,Aliquet Vel PC,"[[equipment, tool, furniture, and appliance rent al and leasing], [a], [take rate: 6.34]]","equipment, tool, furniture, and appliance rent al and leasing",30.0,0.0,20.0,875.8057983193278,70.05313053271449,0.9523809523809523,1057.0473974562615,943.7253139549521,0.08366239410307545,211.4907704771787,0.9869428185502026,1.0,0.9992109634551495,0.9332643118371914,0.9976409945236844,0.9999304323628648,0.4176339783830263,0.007035715519581037,0.5609858704032247,0.04601513595406066,0.6948660220988986
2111,29624063484,Morbi Sit Associates,"((artist suppLy and craft shops), (a), (take rate: 5.83))",artist supply and craft shops,126.0,0.0,75.0,813.8057256233736,176.47927236473845,3.5714285714285716,778.9146938992185,2230.0093056766086,0.07771455030697484,318.8874197060815,0.9437190454750113,1.0,0.9969269102990034,0.9498409200144393,0.9940571453866691,0.9997391213607429,0.5721725835218172,0.016625294297772732,0.40620327520406535,0.06938197794025404,0.6948666273499775
2112,70783350473,Luctus Incorporated,"([tent and awning shops], [c], [take rate: 1.85])",tent and awning shops,107.0,0.0,61.0,809.3107478197398,26.722343290959333,2.9047619047619047,457.276642206554,929.2781828604102,0.07163556725785486,198.4245929223475,0.9522737505628095,1.0,0.9975083056478405,0.9510427167636409,0.999100137942673,0.9997878187067376,0.7508840231779899,0.006928008432622318,0.24800800230006703,0.04317226042228736,0.694870502395667
2113,64033337945,In Lobortis Limited,"[(lawn and garden supply outlets, including nurseries), (b), (take rate: 3.67)]","lawn and garden supply outlets, including nurseries",69.0,0.0,48.0,781.4450547259758,28.82391439968514,2.2857142857142856,319.35214143470506,521.0208722795105,0.06859597591822007,108.70370216158345,0.9693831607384061,1.0,0.998048172757475,0.9584930092539095,0.999029368546407,0.9998330376708755,0.8275188801766532,0.0038843449284625027,0.16890776832922802,0.023651224223114418,0.6948748966624532
2114,25619276404,Blandit Mattis PC,"((computers, computer peripheral equipmeNt,  and software), (c), (take rate: 3.07))","computers, computer peripheral equipment,  and software",105.0,0.0,60.0,774.074936036186,18.978708970711423,2.857142857142857,200.93191857192275,607.2503266261672,0.06674581922083381,91.31436317119784,0.9531742458352094,1.0,0.9975498338870432,0.960463516132822,0.99936090110385,0.9997912970885944,0.8933165941002366,0.004527207741635633,0.12076056323041616,0.019867736196717604,0.6948811895316526
2115,40084144447,Arcu Nunc Industries,"[(telecom), (b), (take rate: 4.89)]",telecom,4.0,0.0,4.0,691.75,13.58014237833309,0.19047619047619047,1327.2672733084962,610.4830295376266,0.08793414799575547,110.96268278827496,0.9986492570914003,1.0,0.999875415282392,0.9824742678714713,0.9995426952372289,0.9999860864725729,0.2674919700506009,0.004551308375271319,0.6721510550024908,0.02414272227014629,0.6948864777653575
2116,75289356942,Risus Odio LLP,"[[telecom], [b], [take rate: 3.57]]",telecom,17.0,0.0,7.0,712.6631590136055,11.444423921484814,0.3333333333333333,880.5546294070592,624.126953908101,0.07888117978430335,107.24038565935244,0.9927960378208014,1.0,0.9997508305647841,0.9768828350288508,0.9996146145290188,0.9999756513270027,0.5156984844356702,0.004653027349025496,0.4365628381527645,0.023332842916724283,0.6949267162124643
2117,93090969200,Eu Eleifend Nec PC,"[(music shops - musical instruments, pianos, and sheet music), (a), (take rate: 5.91)]","music shops - musical instruments, pianos, and sheet music",43.0,0.0,20.0,840.4386026936027,49.28806846985198,0.9523809523809523,804.0507573835941,880.4896679848874,0.07859028707008046,157.84979247139233,0.9810895992796038,1.0,0.9992109634551495,0.9427202385599027,0.9983402480010068,0.9999304323628648,0.5582062568731466,0.006564277475943316,0.4289928462741168,0.03434419215790392,0.694939905443964
2118,92510629620,Fames Ac Turpis Foundation,"[(hoBby, toy and game shops), (b), (take rate: 4.41)]","hobby, toy and game shops",15.0,0.0,12.0,750.9833333333332,27.34139763648106,0.5714285714285714,991.7521971981549,836.3009971615136,0.08120869748493038,152.87483190320367,0.9936965330932013,1.0,0.9995431893687707,0.9666373871227322,0.9990792915853424,0.9999582594177189,0.45391388736566884,0.006234839542569718,0.4971325576049156,0.03326176436970881,0.6949457709470629
2119,34530907184,Magna Praesent LLP,"([music shops - musical instruments, pianos, and sheet music], [a], [take rate: 6.61])","music shops - musical instruments, pianos, and sheet music",67.0,0.0,44.0,769.0083042699295,56.97553374275244,2.0952380952380953,381.05447408845646,791.1434156973988,0.06960770227153795,124.34107105449316,0.9702836560108059,1.0,0.9982142857142857,0.9618181527633225,0.998081376305483,0.9998469511983026,0.7932352727469186,0.005898178130572262,0.19523623894249262,0.027053527094050737,0.6949667638906234
2120,17175760321,Morbi Metus Vivamus Industries,"((hobby, toy and game shops), (a), (take rate: 6.33))","hobby, toy and game shops",30.0,0.0,10.0,792.12375,30.670321092747383,0.47619047619047616,928.8393144297243,727.0520595791718,0.08072519684046588,137.11190255814682,0.9869428185502026,1.0,0.9996262458471761,0.9556379069983071,0.9989671916891085,0.9999652161814324,0.4888701115850891,0.005420360547167342,0.48455026945206503,0.029832142664655205,0.6949812263515204
2121,17028880379,Sem Mollis Inc.,"[[lawn and garden supply outlets, including nurseries], [a], [take rate: 6.26]]","lawn and garden supply outlets, including nurseries",82.0,0.0,48.0,774.3335380517973,30.20320758567918,2.2857142857142856,196.70814801564632,470.61511625297294,0.06653425098957881,67.26463278114755,0.9635299414678073,1.0,0.998048172757475,0.9603943751770097,0.9989829215117854,0.9998330376708755,0.895663443650273,0.003508557022057934,0.11525485712616151,0.014635112517396888,0.6949850418900843
2122,56624752594,Tincidunt Vehicula Corp.,"[[equipment, tool, fUrniture, and appliance rent al and leasing], [a], [take rate: 5.85]]","equipment, tool, furniture, and appliance rent al and leasing",326.0,0.0,215.0,801.9055587122266,682.6672896372663,10.238095238095237,1039.0287389987993,5415.173693909552,0.0835294799129773,690.6566893800951,0.8536695182350292,1.0,0.9911129568106313,0.9530226002214499,0.9770115073729103,0.9992521479007965,0.4276456681587214,0.04037151598678538,0.5575270029568948,0.15026973228051987,0.694988264992374
2123,28562620525,Aliquam Vulputate Ullamcorper Corp.,"([music shops - musical instRuments, pianos, and sheet music], [a], [take rate: 5.54])","music shops - musical instruments, pianos, and sheet music",121.0,0.0,76.0,756.7530282926568,98.24956284913547,3.619047619047619,453.06463846625104,1160.2566452821673,0.07143481718693533,188.8909173171762,0.9459702836560108,1.0,0.9968853820598007,0.9650947764694838,0.996691493227437,0.9997356429788862,0.7532243347434449,0.008650012419078163,0.2427838205581538,0.04109796952947884,0.6950133715641774
2124,15302620892,Facilisis Suspendisse PC,"((boOks, periodIcals, and newspapers), (a), (take rate: 6.51))","books, periodicals, and newspapers",72.0,0.0,50.0,835.9597509157509,69.13843991465757,2.380952380952381,412.8762585594014,941.2636335207596,0.07092448613119576,141.26129615917034,0.9680324178298064,1.0,0.9979651162790698,0.9439177237849525,0.9976717962902967,0.999826080907162,0.775554165411195,0.007017363057292498,0.22950331623995313,0.030734947596743764,0.6950222927396473
2125,28324185214,Ultricies Ornare LLP,"((music shops - musical instruments, pianos, and sheet music), (a), (take rate: 6.05))","music shops - musical instruments, pianos, and sheet music",100.0,0.0,66.0,831.4393512189565,99.08634508242378,3.142857142857143,481.6331701287088,1481.78839100459,0.07231056077832596,192.88635098305085,0.9554254840162089,1.0,0.9973006644518272,0.9451263174417016,0.9966633149882091,0.9997704267974539,0.7373508291199893,0.011047114478295808,0.26557356932279685,0.04196727660569705,0.6950224997222181
2126,87898093521,Donec Felis Orci Corporation,"[(computers, computer peripheral equipment, and software), (a), (take rate: 6.32)]","computers, computer peripheral equipment, and software",42.0,0.0,31.0,782.0255062142159,55.28145781125508,1.4761904761904763,547.6814973696208,997.5572504615318,0.07268062776904907,139.22373484096187,0.9815398469158036,1.0,0.9987541528239202,0.9583378172280285,0.9981384234976542,0.9998921701624405,0.7006524609201219,0.007437046484775982,0.27520393810605576,0.03029162488880453,0.6950247481027606
2127,22191978114,Nec Company,"([artist supply and craft shops], [c], [take rate: 2.38])",artist supply and craft shops,112.0,0.0,70.0,812.893508236628,49.70177413326732,3.3333333333333335,576.5866643016374,1783.23503437047,0.07379855935924787,243.4989501460175,0.95002251238181,1.0,0.9971345514950166,0.9500848144089944,0.9983263166617767,0.9997565132700268,0.6845919109673486,0.01329447692125786,0.3042962207412411,0.05297932042310608,0.6950486637270578
2128,82882476966,Montes Nascetur Ltd,"[[computer programming , data processing, and integrated systems design sERvices], [d], [take rate: 1.18]]","computer programming , data processing, and integrated systems design services",85.0,0.0,53.0,848.409719706532,10.674160208851115,2.5714285714285716,326.583990432058,779.143571086774,0.06969306086776635,109.33121922839082,0.9621791985592075,1.0,0.9978405315614618,0.9405890461642695,0.9996405527890578,0.999812167379735,0.8235006549110434,0.00580871619529184,0.1974575523292782,0.023787756342589342,0.6950616176231935
2129,93167982218,Arcu Et Pede PC,"((artist supply and craft shops), (c), (take rate: 1.92))",artist supply and craft shops,236.0,0.0,141.0,811.5108544376106,119.31050274796917,6.809523809523809,836.2085007199324,3321.8713043580046,0.07939790461603152,465.5602301272446,0.8941918054930211,1.0,0.9941860465116279,0.950454486721856,0.9959822762063004,0.9995025913944833,0.5403384810378977,0.02476540699345715,0.450009729698768,0.10129433656028312,0.6950725160617695
2130,87453687431,Non Sapien Ltd,"[[lawn anD garden supply outlets, including nurseries], [b], [take rate: 3.26]]","lawn and garden supply outlets, including nurseries",113.0,0.0,67.0,819.5736969522687,72.18508389431229,3.238095238095238,627.4891458968289,1731.526070388973,0.0747464493927729,276.3375927410102,0.9495722647456101,1.0,0.9972591362126246,0.9482987701984935,0.9975692020196661,0.9997634700337403,0.656309014338436,0.012908973263565956,0.3289634588836769,0.06012419298726581,0.6950768482683081
2131,51420872378,Facilisis Suspendisse Corporation,"((artist supply and craft shopS), (b), (take rate: 3.29))",artist supply and craft shops,74.0,0.0,55.0,786.4723876292057,22.841463945691817,2.619047619047619,245.84765340680315,692.2249897965705,0.06722138530173123,106.55551797215577,0.9671319225574065,1.0,0.9977574750830565,0.95714887973777,0.9992308246879875,0.9998086889978782,0.8683601077849097,0.005160715763089126,0.13313636775948848,0.023183832727457897,0.6950918815099044
2132,10854978569,Dui Cras Pellentesque Limited,"[[computers, computer peripheral equipment, and software], [b], [take rate: 4.23]]","computers, computer peripheral equipment, and software",152.0,0.0,98.0,752.4335514077646,65.60900438203181,4.666666666666667,307.95458645253774,1257.4531993166029,0.06906212985150306,160.8454349731454,0.9320126069338136,1.0,0.9959717607973422,0.9662496505323365,0.9977906483342589,0.9996591185780375,0.8338516926306032,0.009374637787877498,0.18103863760376074,0.03499596952235777,0.6950944722720389
2133,16796167828,Elit Pretium Limited,"[(artist supply and craft shops), (c), (take rate: 2.71)]",artist supply and craft shops,108.0,0.0,65.0,807.1541029781146,55.048058329938826,3.0952380952380953,604.2641887736437,1328.0479559761643,0.07447159344667795,236.0529812953792,0.9518235029266097,1.0,0.9973421926910299,0.9516193266765425,0.9981462831129263,0.9997739051793106,0.6692134748075701,0.009900939898975083,0.32181079682648084,0.0513592626390299,0.6950989684758475
2134,60470122582,Consequat Purus Industries,"[(telecom), (b), (take rate: 4.95)]",telecom,181.0,0.0,89.0,809.3274242093698,201.54505806900136,4.285714285714286,868.3719761211714,3027.4509786532212,0.07973629952173973,404.37696042273296,0.9189554254840162,1.0,0.9963455149501661,0.9510382580918252,0.9932130671092979,0.9996869456328916,0.5224675203009708,0.022570427560130082,0.45881588593004463,0.08798237752200036,0.6951075422581343
2135,42420316138,Ipsum Corp.,"[(hobby, toy and game shops), (a), (take rate: 5.99)]","hobby, toy and game shops",50.0,0.0,25.0,815.6954383394384,74.32412008259168,1.1904761904761905,953.8492368799666,1529.612911335105,0.08113528189658156,210.89765510580062,0.9779378658262045,1.0,0.9990033222591362,0.9493356782316532,0.9974971710048661,0.999913040453581,0.47497387255724277,0.011403658607112071,0.49522204083913346,0.04588608878860362,0.6951172738567534
2136,38721422513,Sem Pellentesque Incorporated,"((artist supply and craft shops), (a), (take rate: 6.93))",artist supply and craft shops,64.0,0.0,39.0,820.9737332112333,114.39715470740121,1.8571428571428572,815.5935994219957,1604.9051442081739,0.0784022346783101,226.765202305188,0.9716343989194056,1.0,0.998421926910299,0.9479244504357957,0.9961477308383291,0.9998643431075863,0.5517927187126256,0.011964981614448766,0.4240991001991597,0.04933847273892865,0.6951188123476578
2137,11208869091,Cursus Et Eros LLP,"((hobby, toy and game shops), (a), (take rate: 6.48))","hobby, toy and game shops",156.0,0.0,83.0,819.242078929907,223.77792914282819,3.9523809523809526,800.0119297531259,2301.7513380997857,0.07878019712356957,332.1766161475319,0.930211616389014,1.0,0.996594684385382,0.9483874330303608,0.9924643858695226,0.9997112943058889,0.5604503467641456,0.01716014964546994,0.43393493485968554,0.0722733768395717,0.6951188222089042
2138,69059526358,Eleifend Egestas Sed Corporation,"([equipment, Tool, furniture, and appliance rent al and leasing], [b], [take rate: 4.69])","equipment, tool, furniture, and appliance rent al and leasing",142.0,0.0,66.0,821.8690050269597,169.43151748884125,3.142857142857143,1048.1501975930946,2322.3837435095465,0.08334109335620841,383.7262594541515,0.9365150832958127,1.0,0.9973006644518272,0.9476850866825594,0.9942944751422638,0.9997704267974539,0.4225775209399082,0.01731396954708876,0.5526245608019013,0.0834892981764009,0.6951571085835216
2139,32598536052,Feugiat Lorem Ipsum Industries,"[(florists suppliEs, nursery stock, and flowers), (a), (take rate: 5.68)]","florists supplies, nursery stock, and flowers",66.0,0.0,41.0,774.1587884904885,40.026271161776066,1.9523809523809523,335.30978898535574,561.3612628292416,0.06901264658958195,96.84878282752862,0.9707339036470058,1.0,0.9983388704318937,0.9604410969771786,0.9986521345705881,0.9998573863438728,0.8186523478982287,0.004185092940261889,0.1797509192369652,0.021071888379521096,0.6951683640425517
2140,97296257023,Vel Turpis Limited,"[(mUsiC shops - musical instruments, pianos, and sheet music), (a), (take rate: 6.54)]","music shops - musical instruments, pianos, and sheet music",78.0,0.0,47.0,763.3156769755548,138.26564905407082,2.238095238095238,866.5788298706805,1501.2808280044305,0.07897121547413477,258.5372727423344,0.9653309320126069,1.0,0.9980897009966777,0.9633401582716179,0.9953439707715479,0.9998365160527323,0.5234638444182599,0.01119243562152073,0.4389058650059225,0.0562512857066465,0.6951754708857532
2141,62807084929,Pede Ac Urna LLP,"[[computers, computer peripherAl equipment, and software], [c], [take rate: 2.17]]","computers, computer peripheral equipment, and software",60.0,0.0,29.0,754.2233739339482,13.451298531146675,1.380952380952381,416.25219094049913,391.4884576539271,0.07041176998416951,99.03559900396395,0.9734353894642053,1.0,0.9988372093023256,0.9657711158236942,0.9995470339918112,0.9998991269261539,0.7736783993666216,0.0029186473823717496,0.21616074394690396,0.021547685235517085,0.6951795351439605
2142,46358962964,Non Egestas A Ltd,"[[books, pEriodicals, and  newspapers], [c], [take rate: 2.65]]","books, periodicals, and  newspapers",163.0,0.0,95.0,801.1308152578625,60.47546071515047,4.571428571428571,461.8580477790379,1196.3401075914483,0.07274182807236568,201.5310803496094,0.9270598829356146,1.0,0.9960963455149502,0.9532297389895584,0.9979635179480933,0.999666075341751,0.748338461229711,0.008919023933356293,0.276796572697524,0.04384815488795371,0.6951917773478513
2143,66015997670,A Ultricies Ltd,"([hobBy, toy and game shopS], [c], [take rate: 1.78])","hobby, toy and game shops",122.0,0.0,68.0,750.2581138425521,30.950787397447893,3.238095238095238,494.3734267537888,1197.2078523043476,0.07196696144632898,220.23105025656199,0.9455200360198109,1.0,0.997217607973422,0.966831284949274,0.9989577471211973,0.9997634700337403,0.7302719726505045,0.008925493193906267,0.2566319766821065,0.047916803631649685,0.6952036392255612
2144,94110063346,Magna Praesent Interdum Industries,"[(hobby, toy and game shops), (a), (take rate: 6.37)]","hobby, toy and game shops",11.0,0.0,7.0,738.0428571428572,20.78256999552907,0.3333333333333333,898.4751392514734,740.0821450388024,0.07945373953919928,113.69391389996852,0.9954975236380009,1.0,0.9997508305647841,0.9700972089279173,0.999300156951466,0.9999756513270027,0.5057413288789389,0.0055175031935859225,0.451462739328294,0.024736970286941426,0.6952079913096932
2145,87070619541,Enim Industries,"([artist supply and craft shops], [b], [take rate: 3.74])",artist supply and craft shops,68.0,0.0,38.0,762.8983589767646,24.545448911126222,1.8095238095238095,335.35878388290746,666.145371296207,0.06873218593936722,116.69465205158019,0.9698334083746061,1.0,0.9984634551495016,0.9634517342206523,0.9991734438138645,0.9998678214894431,0.8186251249106773,0.00496628548352102,0.17245240421544789,0.02538985633817385,0.6952223533995889
2146,69058858940,Blandit PC,"[[music shops - musical instruments, pianos, and sheet music], [a], [take rate: 5.85]]","music shops - musical instruments, pianos, and sheet music",151.0,0.0,94.0,821.2188144422186,178.04252565141397,4.476190476190476,625.2995530442998,1852.0312790110395,0.07540465056781435,297.98814025719565,0.9324628545700135,1.0,0.9961378737541529,0.9478589244555672,0.9940045035841387,0.9996730321054645,0.6575256156978742,0.01380737066157524,0.34609203346104606,0.06483481409469909,0.6952397022384531
2147,32350997564,Donec Vitae Corporation,"((lawn and garden supply outlets, including nurseries), (a), (take rate: 6.74))","lawn and garden supply outlets, including nurseries",8.0,0.0,7.0,823.342857142857,16.821126583659254,0.3333333333333333,689.824892525653,499.92195865413817,0.07618737085957564,79.47415678248588,0.9968482665466006,1.0,0.9997508305647841,0.9472910311923949,0.9994335566529733,0.9999756513270027,0.6216734637142072,0.003727047087824715,0.36646100787044145,0.01729160152440334,0.6952452456480633
2148,59614227972,Vitae Orci Phasellus LLP,"((lawn and gArden supply outlets, including nurseries), (b), (take rate: 3.72))","lawn and garden supply outlets, including nurseries",159.0,0.0,91.0,815.7302638196654,151.98856399624506,4.333333333333333,863.4419894874532,2234.3608328690652,0.07973138876978073,381.6722452765943,0.9288608734804142,1.0,0.9962624584717608,0.9493263671403076,0.9948818582113607,0.9996834672510349,0.5252067640072451,0.016657736054869976,0.45868809189935866,0.08304239573513308,0.6952610012251486
2149,74275445911,Sodales At Velit Industries,"([lawn and garden supply outleTs, including nurseries], [c], [take rate: 2.61])","lawn and garden supply outlets, including nurseries",119.0,0.0,57.0,806.5546008748265,70.65557053991095,2.7142857142857144,912.3005347530147,2014.5621786317627,0.08033632735552386,328.47519628572326,0.9468707789284107,1.0,0.9976744186046511,0.9517796121574382,0.9976207076462055,0.9998017322341647,0.4980595377447937,0.01501908042072193,0.4744305974942126,0.07146803986065818,0.6952724505091257
2150,49647278647,Suspendisse Sagittis Institute,"([hobby, toy and game shops], [b], [take rate: 3.67])","hobby, toy and game shops",100.0,0.0,55.0,795.6669415254977,94.78178052429931,2.619047619047619,902.1306250068884,1667.7816433214975,0.07991760995758329,315.59906527757335,0.9554254840162089,1.0,0.9977574750830565,0.9546905839539754,0.9968082691292811,0.9998086889978782,0.5037102348633058,0.012433742125676984,0.4635341839820135,0.06866651373464575,0.6952835175886042
2151,69576401798,Arcu Curabitur Institute,"[(equipment, tool, furniture, and appliance rent aL and leasing), (c), (take rate: 1.89)]","equipment, tool, furniture, and appliance rent al and leasing",187.0,0.0,101.0,812.0374577051482,70.98176301125517,4.809523809523809,715.0933706378956,2330.5421092014626,0.07710597424911492,358.0625121852193,0.9162539396668168,1.0,0.9958471760797342,0.9503136917896687,0.9976097232716261,0.9996486834324673,0.6076335636538925,0.01737479226664948,0.390366110537201,0.07790550453374642,0.6952953185231803
2152,89687562876,Mattis Cras Eget Company,"[[artist supply and craft shops], [a], [take rate: 6.25]]",artist supply and craft shops,70.0,0.0,52.0,798.9053274946212,124.89490911450498,2.4761904761904763,740.9259379703474,1516.023971865595,0.07654864839569442,259.12226301031353,0.9689329131022062,1.0,0.9978820598006645,0.953824755044385,0.9957942240079125,0.9998191241434484,0.5932802392455954,0.01130234955997037,0.37586264593368107,0.05637856505151875,0.6953076875889384
2153,71640437036,Proin Ultrices Associates,"[[furniture, home furnishings and equipment shOps, and manufacturers,  except appliances], [a], [take rate: 5.81]]","furniture, home furnishings and equipment shops, and manufacturers,  except appliances",123.0,0.0,79.0,782.9990211647787,190.52876222325136,3.761904761904762,797.6302600845639,2503.691025624761,0.07776883797890323,330.35095956991603,0.945069788383611,1.0,0.9967607973421927,0.958077534051115,0.9935840355732511,0.999725207833316,0.5617736715791486,0.018665662078515298,0.40761602023175175,0.07187615933719618,0.6953148876410098
2154,85449177396,In Lorem Corp.,"([telecom], [a], [take rate: 5.65])",telecom,93.0,0.0,50.0,789.2300700923205,129.95523868295373,2.380952380952381,884.3901808861245,1565.2211113648711,0.07970886469831452,282.23305094731836,0.9585772174696083,1.0,0.9979651162790698,0.9564115738011706,0.9956238198436281,0.999826080907162,0.5135673406761188,0.01166912691856793,0.45810194095869744,0.06140689818646988,0.6953149115040492
2155,43833568675,Eu Odio Corp.,"[[telecom], [b], [take rate: 4.69]]",telecom,252.0,0.0,138.0,813.1663337642939,330.58182219146875,6.571428571428571,977.6056737191018,3914.6130785842556,0.08225768836049117,542.8131692035472,0.8869878433138226,1.0,0.9943106312292359,0.9500118705933469,0.9888678161419797,0.9995199833037671,0.4617741065274462,0.029184449736467326,0.5244307745093313,0.11810265631072073,0.6953190131666118
