POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA5418,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,11,13,4,0,0,9,56
POA5419,5,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,10,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,4,10,0,0,4,0,0,0,0,0,6,5,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,6,0,0,7,0,0,0,0,3,15,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,25,9,21,21,8,3,0,14,92
POA5420,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,4,8,0,0,0,28
POA5421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,5,0,0,0,0,6,0,3,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,8,9,3,0,0,12,51
POA5422,25,0,0,0,0,0,0,5,33,17,5,0,0,0,0,0,0,21,8,0,5,3,0,3,0,7,28,9,3,4,4,0,0,0,3,28,8,5,7,11,0,0,6,10,44,4,5,7,12,3,0,0,7,48,4,0,9,8,4,3,0,6,41,5,5,10,16,8,4,0,12,59,5,6,12,8,5,0,0,11,59,15,8,36,19,10,7,0,11,105,7,17,27,9,7,6,0,9,77,5,4,20,13,7,0,0,12,64,4,3,9,16,8,0,0,4,42,8,3,8,0,9,0,6,5,34,0,0,6,4,6,0,0,5,27,119,65,173,128,67,28,20,112,709
POA5431,24,0,0,0,0,0,0,3,30,6,0,0,0,0,0,0,0,4,10,4,3,6,0,0,0,0,19,9,0,4,3,0,0,0,0,21,7,0,5,3,6,0,0,5,24,0,0,6,7,3,0,0,0,16,0,0,9,4,4,0,0,0,20,4,0,11,8,0,4,0,0,31,0,4,10,10,3,0,0,5,43,3,0,8,16,3,0,0,3,38,5,3,10,7,5,3,0,0,35,4,0,14,4,0,0,0,0,28,0,0,10,6,0,0,0,0,18,0,0,0,0,0,0,0,3,15,0,0,10,0,9,0,0,14,39,72,23,101,85,42,13,10,38,384
POA5432,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,11,4,4,0,5,51
POA5433,25,0,0,0,0,0,0,7,33,23,4,0,0,0,0,0,4,29,18,7,5,0,0,0,0,6,34,4,7,12,3,4,0,0,3,36,8,3,13,7,0,0,0,5,27,3,0,8,8,0,0,0,0,25,9,3,9,8,4,0,0,0,33,4,6,16,4,11,0,0,9,51,7,6,18,7,10,4,0,4,57,3,7,14,17,3,4,3,4,55,15,4,15,15,6,8,0,5,65,3,6,20,15,6,0,0,7,60,4,0,6,15,3,4,0,9,42,0,0,5,8,4,3,7,3,30,0,0,3,0,10,0,3,0,19,124,54,146,102,57,20,16,64,584
POA5434,8,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,5,12,3,3,5,0,0,0,0,3,13,3,0,3,0,0,0,0,0,14,0,0,4,3,0,0,0,0,11,0,0,9,5,0,0,0,0,9,4,0,3,5,0,0,0,6,19,0,0,5,0,0,0,0,5,13,0,0,7,5,0,0,0,5,13,3,0,3,4,5,0,0,0,15,0,0,5,11,7,0,0,0,25,0,0,3,6,0,0,0,5,16,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,32,9,42,30,20,3,7,22,172
POA5440,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,5,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,8,23,10,4,5,0,8,63
POA5451,9,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,15,0,5,4,3,0,0,0,0,11,8,3,10,0,0,0,0,0,20,0,3,8,3,0,0,0,0,20,0,0,8,4,3,0,0,0,18,6,5,8,9,0,0,0,0,32,3,12,14,3,0,0,0,0,35,8,0,15,5,3,0,0,0,35,7,0,14,10,4,0,0,0,35,0,0,14,4,4,0,0,0,27,0,0,6,3,0,0,0,3,17,0,0,3,0,3,0,3,0,14,0,0,0,3,3,0,0,0,8,72,34,105,49,17,6,6,16,304
POA5452,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,6,3,10,4,5,0,0,0,0,16,0,0,6,4,7,0,0,0,16,3,0,3,8,0,0,0,0,13,3,0,7,6,6,0,0,0,16,5,6,0,6,0,0,0,0,8,7,0,6,0,0,0,0,3,13,8,0,9,3,0,0,0,0,23,0,6,3,3,0,0,0,0,15,0,0,3,3,0,0,0,0,13,0,0,5,0,3,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,39,21,44,38,17,0,0,14,171
POA5453,123,3,0,0,0,0,0,20,146,84,13,3,0,0,0,0,10,103,73,30,13,0,0,0,0,15,135,52,24,39,16,4,0,3,8,144,25,20,57,35,10,0,0,17,166,24,14,47,37,13,0,3,10,149,16,16,58,40,12,5,0,13,157,17,19,74,46,18,0,0,9,186,22,22,48,35,11,0,5,21,158,24,17,58,54,19,3,0,15,195,18,16,66,40,20,5,0,13,180,14,8,60,45,25,5,0,8,165,5,0,39,31,29,8,3,5,121,4,4,22,15,9,7,7,13,82,6,7,13,18,17,12,7,10,87,509,216,599,423,178,44,27,170,2177
POA5454,5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,9,0,0,3,3,0,0,0,0,8,3,0,10,0,3,0,0,0,14,0,0,5,6,4,0,0,0,11,0,0,4,0,0,4,0,0,12,6,0,9,3,0,0,0,0,18,3,0,3,6,3,0,0,0,12,0,0,4,3,0,0,0,0,13,0,0,4,3,5,0,0,0,15,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,35,12,45,25,19,5,3,12,153
POA5455,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,16
POA5460,21,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,17,5,3,0,5,0,0,0,0,12,0,5,5,5,0,0,0,3,22,0,0,6,0,0,0,0,0,19,0,3,11,11,0,0,0,0,22,0,0,13,7,0,0,0,0,19,0,0,6,12,5,0,5,0,32,0,4,6,8,4,0,0,0,20,3,0,8,8,4,0,0,0,30,4,0,6,11,3,0,0,0,28,0,0,7,9,4,0,3,0,21,3,0,0,7,0,0,0,0,14,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,64,23,75,71,26,3,10,15,288
POA5461,79,0,0,0,0,0,0,7,86,41,8,5,0,0,0,0,3,54,18,22,9,4,0,0,0,14,74,14,10,18,16,3,0,0,0,66,3,6,26,19,9,0,0,0,61,5,9,13,11,9,5,6,0,53,8,5,37,19,14,7,0,9,88,8,7,29,28,13,5,4,3,100,4,12,33,23,8,3,3,6,82,10,3,33,20,9,0,0,3,81,6,3,31,22,7,0,0,3,82,4,9,29,21,4,0,0,4,70,10,3,16,24,6,4,4,8,71,4,0,6,6,13,0,3,0,37,9,5,18,12,6,9,0,14,74,224,98,309,236,95,39,22,78,1090
POA5462,16,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,13,6,0,4,0,0,0,0,4,21,0,0,4,3,0,0,0,0,10,0,4,3,7,0,0,0,0,13,0,0,5,0,6,0,0,0,13,0,0,5,3,0,0,0,0,15,0,0,3,5,0,0,0,0,14,5,0,6,8,0,0,0,3,24,0,0,8,3,5,0,0,0,19,0,0,4,0,3,0,0,3,16,0,0,4,0,0,0,0,0,12,0,0,5,4,4,0,0,3,15,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,3,47,14,48,47,14,5,3,16,198
POA5464,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,7,4,0,5,6,0,0,0,5,19,0,0,3,6,0,0,0,0,15,0,0,8,9,0,0,0,0,15,0,0,0,4,3,0,0,0,16,0,4,6,5,4,0,0,0,15,0,0,4,11,0,3,0,3,22,0,0,8,7,0,4,0,4,30,0,0,6,6,4,0,0,0,18,0,0,5,4,3,0,0,0,14,0,0,0,5,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,48,61,18,3,4,21,210
POA5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,5,11,16,3,0,4,3,59
POA5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,8,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,9,0,0,0,26
POA5472,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,5,3,0,0,0,11,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,7,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,10,4,15,19,7,6,0,9,75
POA5473,14,0,0,0,0,0,0,6,21,9,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,14,10,0,6,5,0,0,0,5,26,0,0,0,5,4,0,0,4,12,3,0,5,5,0,0,0,0,22,5,3,5,4,0,0,0,0,15,0,5,7,4,5,0,0,5,33,6,0,12,7,4,0,0,0,32,0,5,12,6,9,0,0,3,31,4,0,14,8,4,4,0,5,39,0,0,12,7,6,0,0,0,27,0,3,8,8,3,0,0,0,23,0,0,9,0,0,0,0,0,7,0,0,3,4,0,0,0,0,8,57,32,81,63,32,10,6,34,319
POA5480,16,0,0,0,0,0,0,0,17,9,3,0,0,0,0,0,0,16,3,3,8,3,0,0,0,0,18,3,3,0,4,0,0,0,0,15,3,0,7,4,0,3,0,0,26,0,6,4,8,4,0,0,0,19,3,0,8,8,3,0,0,3,33,5,0,3,10,3,0,0,0,24,8,0,12,3,4,0,0,0,30,6,0,10,10,4,0,0,0,34,4,3,12,5,3,0,0,0,34,4,0,7,16,3,0,0,3,38,4,0,5,11,0,0,4,0,28,0,0,4,4,3,0,0,4,14,0,0,5,6,9,0,3,5,21,65,22,93,93,37,17,5,20,351
POA5481,9,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,11,0,0,6,3,0,0,0,0,12,0,0,6,3,0,0,0,5,14,5,0,4,8,3,0,0,0,23,4,0,12,8,3,5,0,0,26,5,4,7,9,8,0,0,0,33,10,4,10,8,3,0,0,4,30,0,0,3,7,0,0,0,4,16,0,5,6,3,0,0,0,0,16,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,8,45,22,57,50,21,6,0,16,211
POA5482,6,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,15,0,0,3,3,3,0,0,0,11,0,4,3,7,0,0,0,0,14,0,0,8,0,0,0,0,0,10,0,0,0,4,0,0,0,0,11,0,6,8,3,3,4,0,0,24,5,0,3,5,0,0,0,0,16,0,0,0,9,5,0,0,0,15,0,0,10,6,0,0,0,0,12,0,0,4,5,7,6,0,0,12,5,0,3,0,0,0,0,0,16,0,0,0,12,5,3,4,0,25,40,11,47,55,30,8,3,13,209
POA5483,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,0,5,5,0,0,0,0,13,0,0,0,0,3,0,0,0,8,0,0,5,4,0,0,0,3,13,0,3,3,3,0,0,0,0,8,0,4,0,4,0,0,0,0,9,3,0,7,5,6,0,0,0,15,0,0,11,3,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,4,3,3,0,0,0,9,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,5,18,18,36,31,14,4,4,15,140
POA5485,14,0,0,0,0,0,0,3,18,3,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,5,3,3,4,0,0,0,0,0,16,5,0,4,0,0,0,0,5,18,5,0,4,8,3,0,0,4,21,5,0,5,0,0,0,0,3,16,0,0,4,6,0,0,0,3,17,9,0,13,10,3,0,0,4,42,3,4,11,8,0,0,0,5,34,8,3,10,10,0,0,0,4,29,0,0,9,4,4,0,0,4,20,0,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,9,19,0,0,0,4,0,0,0,0,9,61,21,73,60,20,6,8,37,288
POA5490,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,4,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,4,10,21,9,4,0,6,65
POA5491,36,0,0,0,0,0,0,9,43,21,5,0,0,0,0,0,0,26,22,9,7,5,0,0,0,5,45,14,10,14,6,0,0,0,0,49,3,10,12,14,5,0,0,6,43,6,10,16,14,8,0,0,0,47,3,6,24,15,0,0,0,0,51,4,4,16,21,5,0,5,0,59,8,13,20,21,0,0,0,4,69,6,10,20,24,8,0,0,0,72,4,3,26,20,3,0,0,0,57,4,4,18,20,8,5,0,0,54,7,4,11,15,7,4,0,4,45,3,5,6,12,11,0,4,8,40,10,4,4,10,11,5,4,0,45,147,83,195,193,67,16,10,31,748
POA5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,9,5,0,4,0,27
POA5495,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,10,0,3,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,5,0,4,0,0,4,0,0,0,9,3,0,6,0,4,0,0,3,17,5,0,4,8,0,0,0,0,22,7,0,13,11,0,0,0,0,35,4,0,19,8,6,0,0,3,33,4,0,12,7,5,0,0,6,38,0,0,8,5,0,0,0,4,28,0,0,6,4,3,4,0,3,25,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,4,54,24,68,56,16,3,5,31,248
POA5501,222,6,0,0,0,0,0,19,244,168,15,0,0,0,0,0,12,192,126,55,43,15,0,0,0,10,250,62,38,91,41,8,5,0,18,262,37,46,100,47,17,0,3,11,266,27,26,76,52,19,8,3,16,226,34,35,114,57,21,12,0,15,284,58,41,116,70,22,6,10,17,340,45,34,126,69,26,8,3,18,329,24,26,89,52,23,13,4,10,239,24,18,76,46,18,3,8,7,209,17,15,52,31,15,3,5,9,152,10,6,30,34,13,0,0,7,106,4,0,10,10,9,0,0,3,45,0,4,4,8,7,5,6,7,39,854,366,929,531,211,59,45,183,3179
POA5502,42,0,0,0,0,0,0,3,42,45,3,3,0,0,0,0,0,55,19,4,6,3,0,0,0,13,50,19,10,19,8,3,0,0,5,67,9,3,10,7,8,0,0,3,45,5,6,11,14,12,3,0,5,58,3,5,22,17,0,0,0,3,55,3,4,18,21,5,0,0,9,60,10,9,27,14,0,0,0,5,66,3,6,16,15,6,3,0,5,62,7,0,11,6,3,0,0,4,43,0,7,22,6,0,0,0,4,39,0,0,6,9,8,0,0,5,32,0,0,6,3,3,0,0,4,21,0,0,0,8,0,4,4,0,17,169,62,175,138,47,17,12,70,701
POA5510,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,4,0,4,0,4,0,0,0,8,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,10,8,0,0,5,42
POA5520,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,9,8,0,3,5,4,0,0,0,21,0,3,5,0,0,0,0,0,13,0,0,6,6,0,0,0,5,12,0,0,3,3,0,4,0,0,15,3,0,0,6,0,0,0,0,17,3,0,10,8,0,0,5,0,25,0,0,7,11,3,0,0,0,23,0,4,8,13,0,0,0,0,27,0,0,4,4,0,0,0,0,16,0,0,7,0,0,0,0,0,10,0,0,0,4,0,0,0,3,11,0,0,3,0,0,0,0,0,7,28,16,60,51,24,11,5,20,208
POA5521,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,10,5,17,12,3,3,0,4,59
