SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,14,5,6,7,9,0,36,0,0,0,0,0,0,0,3,6,3,0,0,0,13,0,0,0,0,0,0,5,5,0,3,0,8,0,20,11,5,0,0,0,0,21,11,28,8,6,11,0,54,17,24,13,9,5,3,73,27,26,6,3,12,0,78,10,36,11,3,4,0,71,11,24,3,3,0,0,48,14,31,11,0,6,0,68,6,17,3,5,0,0,28,7,9,9,0,0,0,24,15,9,3,0,0,0,32,14,23,11,3,0,0,50,5,8,6,0,0,0,25,3,10,3,0,0,0,16,22,23,9,6,6,0,66,211,285,109,46,65,8,727
504031066,6,8,8,0,0,0,19,3,0,0,0,0,0,10,4,0,3,3,0,0,9,9,3,3,0,3,0,14,8,5,0,0,8,0,20,12,5,0,6,4,0,27,21,16,8,5,12,0,71,28,31,4,15,14,0,99,36,26,7,9,10,0,89,29,32,14,0,4,0,85,11,20,7,0,6,0,50,32,26,9,7,8,0,87,6,17,6,0,0,0,37,4,23,0,0,3,0,40,17,25,9,4,0,0,56,20,38,13,4,0,0,80,9,13,0,0,0,0,21,7,17,8,0,0,0,34,14,10,4,3,0,0,37,282,321,116,60,84,15,877
504031067,7,10,12,0,4,0,38,0,0,0,0,0,0,4,5,0,0,0,3,0,15,6,4,3,0,5,0,19,12,5,4,3,3,0,32,17,8,16,0,11,0,50,31,18,14,4,4,0,74,26,42,30,14,19,0,119,41,45,12,13,4,0,115,30,50,20,12,8,0,116,17,52,15,4,6,0,94,37,67,32,7,12,3,152,15,19,9,5,8,0,54,20,20,4,0,3,0,44,15,30,10,6,10,0,59,13,37,15,7,0,0,80,16,9,9,0,0,0,33,4,4,0,0,0,0,11,10,19,10,5,5,0,57,306,446,214,95,95,11,1167
504031068,24,6,11,3,5,0,52,3,0,3,0,0,0,9,7,4,9,4,0,0,22,5,3,0,0,0,0,20,18,0,9,0,5,0,25,15,14,8,9,7,0,54,39,30,15,6,5,0,90,28,37,22,10,7,0,105,40,69,17,8,9,4,147,46,61,20,11,5,0,146,34,92,20,8,5,0,160,68,131,20,15,12,0,247,34,92,27,3,0,0,159,30,85,19,3,5,0,139,57,140,42,7,9,0,248,90,144,59,9,17,4,324,32,56,24,0,3,0,110,25,28,12,0,4,0,69,28,45,21,11,8,0,118,627,1053,341,115,88,15,2246
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,11,14,12,4,3,0,46,5,5,3,0,0,0,17,10,8,3,0,0,0,19,5,3,0,0,3,0,16,4,8,3,0,8,0,26,19,16,5,9,6,0,56,27,41,8,11,8,0,105,59,65,14,24,15,0,178,71,128,20,20,11,4,260,95,202,51,33,16,0,396,90,183,27,29,6,3,342,106,257,56,34,17,0,476,55,143,25,19,0,0,244,33,81,19,9,4,4,151,54,143,34,12,3,0,251,61,87,35,14,10,0,200,13,30,14,4,0,0,61,15,28,5,4,0,0,48,36,56,22,7,7,3,140,774,1499,362,234,136,24,3019
504031299,8,14,3,7,0,0,35,0,0,0,0,0,0,4,6,7,4,0,0,0,16,9,7,4,0,0,0,13,5,3,0,0,3,0,19,5,13,0,7,0,0,28,14,32,3,9,0,0,58,32,74,14,14,12,5,147,67,129,22,16,15,3,256,88,162,10,16,16,0,295,82,165,25,17,7,0,296,94,209,34,11,14,12,375,61,117,22,10,8,0,213,25,61,17,7,3,3,115,56,114,20,12,7,0,214,33,72,22,4,4,0,138,9,32,8,8,0,0,61,14,20,0,0,3,0,38,17,54,15,3,7,0,97,623,1284,222,146,103,28,2402
504031300,13,19,12,8,4,0,61,6,4,0,4,3,0,19,10,7,6,4,4,0,28,11,9,6,0,5,0,22,11,6,3,0,0,0,28,24,21,18,6,15,0,84,40,39,23,14,20,3,134,54,92,33,28,17,3,242,67,168,44,23,22,0,327,84,197,44,36,15,6,383,62,169,49,23,21,3,330,85,215,71,29,22,3,416,37,84,29,22,6,0,178,20,55,19,7,6,0,105,57,106,47,11,8,0,223,43,88,37,15,8,0,184,21,30,18,0,3,0,70,6,25,10,0,0,0,43,48,62,23,8,11,0,157,700,1390,498,235,181,27,3035
505011070,18,5,9,0,4,5,47,6,5,0,0,0,0,12,6,3,3,0,7,0,17,6,0,0,0,0,0,8,9,14,8,4,3,0,31,25,18,12,14,3,3,68,15,27,6,8,9,3,73,31,51,18,7,13,0,117,58,65,9,11,7,0,145,73,92,17,6,7,0,198,63,91,9,8,6,0,178,71,141,22,9,13,0,256,29,58,4,9,0,0,101,13,34,4,3,0,0,66,33,56,9,5,6,0,106,30,46,7,0,3,0,89,9,13,0,0,5,0,30,3,16,6,0,0,0,22,24,32,14,0,10,5,87,527,752,175,88,101,13,1662
505011071,32,13,15,3,8,0,77,16,0,4,0,0,0,20,19,9,12,3,0,0,44,10,3,14,0,4,0,29,17,3,13,0,12,0,43,22,19,18,10,6,6,77,43,27,24,4,17,0,113,40,39,33,8,9,0,128,45,41,32,3,16,0,138,68,100,41,11,12,5,241,54,92,36,7,9,0,202,95,147,73,12,17,3,344,37,85,30,3,5,5,167,21,47,20,8,9,0,105,49,99,59,0,12,0,218,26,78,55,0,11,0,168,14,24,21,0,3,0,60,13,12,11,4,4,0,49,31,44,39,5,6,0,132,645,894,546,92,149,21,2350
505011072,34,22,16,4,8,0,74,3,3,6,0,0,0,20,14,6,4,3,6,0,33,9,3,8,0,0,0,24,21,8,3,4,3,0,45,12,19,15,8,6,0,57,22,26,20,0,5,0,78,20,44,13,4,13,0,96,26,58,17,0,4,0,103,32,51,26,9,4,0,121,19,72,15,8,8,0,117,43,140,39,13,8,0,244,17,116,17,7,4,0,161,25,105,18,5,3,0,149,28,194,28,19,3,0,271,60,232,63,9,5,0,377,15,77,26,6,0,0,132,17,44,21,6,0,0,85,19,50,23,4,11,0,110,426,1284,384,110,81,8,2290
505011073,25,19,11,4,7,0,65,4,6,0,0,5,0,10,9,3,5,0,8,0,24,8,6,4,3,0,0,17,10,14,4,3,3,0,39,12,19,8,4,7,0,49,12,29,20,4,12,0,77,36,47,18,8,10,0,118,36,57,22,13,13,0,140,51,83,27,22,10,0,194,50,80,19,5,10,4,165,96,147,38,10,20,5,311,25,79,13,11,10,0,136,18,57,13,4,7,0,100,33,130,21,9,5,3,200,33,86,33,9,4,0,161,14,28,7,4,0,0,56,15,9,11,0,3,0,37,23,37,21,0,7,0,88,509,926,291,110,142,16,2001
505011074,19,12,12,0,0,0,47,7,5,4,0,0,0,16,10,5,9,0,0,0,27,5,3,4,0,4,0,17,16,10,7,4,3,0,34,12,12,5,3,6,0,46,27,24,11,6,4,0,74,26,34,6,5,3,3,76,34,45,20,7,8,0,112,49,74,21,11,11,4,166,50,80,15,3,4,0,154,61,127,32,9,12,0,245,13,46,10,4,4,0,86,15,33,12,0,3,0,71,26,50,15,6,0,0,101,39,76,28,6,3,0,152,14,20,10,0,0,0,46,7,10,6,0,0,0,28,21,28,15,4,3,0,80,468,690,256,73,87,5,1570
505011075,23,15,11,6,7,0,71,4,3,3,0,0,0,17,9,0,9,0,0,0,20,4,7,8,0,0,0,15,8,7,12,0,0,0,31,9,6,11,0,3,0,27,22,10,6,3,0,0,47,23,15,13,0,4,0,46,20,23,12,7,3,0,64,17,16,13,7,8,0,66,17,29,14,6,0,0,59,32,55,31,3,5,0,139,13,33,3,5,3,0,55,12,50,12,4,0,0,89,31,99,13,3,3,0,151,45,161,51,6,10,0,275,19,76,27,4,3,0,130,17,54,35,3,0,0,103,28,28,25,4,12,0,92,355,686,300,60,72,12,1490
505011076,17,6,26,0,0,6,60,6,0,3,0,0,0,17,8,4,3,0,0,0,16,8,0,3,0,0,0,11,7,0,10,0,0,0,19,7,13,11,0,4,0,35,17,21,11,3,0,0,46,25,13,15,0,3,0,59,13,17,26,3,0,0,60,16,19,17,0,0,0,60,11,16,7,0,6,0,43,44,58,35,6,3,0,148,13,26,21,0,0,0,63,20,36,19,0,3,0,82,47,107,46,4,3,0,204,94,212,102,0,8,0,418,36,83,61,3,7,0,191,36,67,39,3,4,0,143,35,37,38,0,6,0,109,458,746,477,36,47,9,1771
505011077,30,16,6,0,7,0,59,7,6,5,0,0,0,14,15,3,6,4,0,0,29,9,12,6,3,0,0,29,16,10,10,0,8,0,38,24,14,9,0,6,0,50,27,27,18,3,12,0,91,37,36,18,5,10,0,101,48,36,19,11,13,0,127,52,51,20,9,14,0,143,45,60,18,4,8,0,137,48,100,50,12,8,0,209,31,55,22,3,4,0,110,25,29,15,0,0,0,72,34,85,16,7,8,0,148,35,75,26,3,0,0,142,16,20,5,0,0,0,43,14,17,7,0,0,0,39,29,24,11,4,9,0,74,535,652,292,74,96,3,1658
505011078,23,19,18,8,3,5,73,9,8,4,0,0,0,20,19,5,11,0,0,0,28,9,5,7,0,5,0,27,17,17,11,6,0,0,44,19,14,19,0,6,0,60,21,35,17,3,9,0,87,12,33,26,5,7,0,90,32,49,12,13,5,0,108,30,59,29,7,11,0,144,36,64,18,6,3,0,123,55,147,41,17,16,0,270,24,89,30,9,3,0,148,15,65,10,0,3,0,98,36,95,36,14,5,0,182,29,95,51,3,11,0,189,20,28,17,0,0,0,60,9,16,0,0,0,0,26,27,44,13,3,10,0,105,450,891,356,83,97,7,1880
505011079,24,10,20,0,5,0,59,6,7,9,0,0,0,19,9,0,9,0,4,0,16,12,4,7,0,0,0,25,8,12,10,0,0,0,37,26,9,11,0,4,0,45,19,15,14,0,0,0,55,19,20,15,0,4,0,56,14,30,13,5,6,0,61,19,30,16,0,10,0,78,36,34,11,6,3,0,87,38,96,36,9,8,0,184,21,45,11,3,0,0,83,19,49,11,3,3,0,87,31,110,33,6,7,0,188,41,164,52,4,5,4,280,29,65,32,5,4,0,132,6,43,23,3,0,0,74,24,42,29,0,5,0,107,407,785,351,51,75,9,1676
505011080,18,14,12,0,0,0,49,4,0,4,0,0,0,16,0,3,9,0,0,0,14,3,3,6,0,0,0,15,5,3,8,0,0,0,15,7,5,7,8,0,0,26,16,11,13,0,0,0,42,19,14,12,0,5,0,55,4,25,15,0,5,0,52,18,22,9,3,3,0,52,11,20,13,3,0,0,57,28,55,27,3,0,0,120,7,27,13,0,3,0,54,16,25,17,0,3,0,62,20,59,30,3,3,0,123,46,85,43,3,0,0,181,19,48,22,0,0,0,92,15,26,18,0,0,0,64,20,21,26,0,6,0,74,284,484,298,42,40,6,1154
505011081,18,11,0,0,5,0,40,3,5,4,0,4,0,14,7,6,3,0,0,0,19,6,5,0,0,0,0,18,7,15,6,0,3,0,31,9,14,6,0,3,0,38,17,16,9,3,3,0,48,25,25,15,4,5,0,74,21,48,6,5,8,0,89,33,55,8,11,12,0,124,48,71,4,6,3,0,130,47,118,15,5,11,0,199,21,51,5,9,3,0,98,24,55,3,4,0,0,87,27,89,8,0,6,0,135,27,78,20,0,7,0,127,7,14,4,0,0,0,27,7,6,0,4,0,0,21,13,33,12,4,6,0,76,365,711,146,66,80,9,1377
505011082,28,17,16,5,4,0,65,3,5,9,0,0,0,13,10,3,0,0,0,0,23,5,4,0,0,0,0,11,0,6,9,0,7,0,21,11,10,13,0,0,0,35,11,18,9,0,0,0,36,14,17,16,4,0,0,53,9,21,13,0,0,0,37,13,20,11,8,5,0,56,9,32,10,3,0,0,52,19,39,26,5,4,0,90,8,17,8,0,3,0,36,9,26,11,4,0,0,43,15,82,23,4,3,0,129,46,138,57,3,0,0,246,19,80,35,8,0,0,136,21,65,21,3,7,0,121,25,38,19,0,0,0,81,279,618,302,44,43,9,1297
505011083,18,14,11,0,0,0,45,6,5,0,0,0,0,10,7,8,8,0,0,0,19,9,3,8,3,4,0,25,0,8,3,4,0,0,18,16,7,10,3,5,0,45,17,13,19,0,9,0,60,12,16,22,4,6,0,64,17,23,14,12,7,0,70,23,33,15,8,7,0,87,16,47,11,8,5,3,91,53,95,40,12,4,0,208,14,60,13,3,3,0,99,10,62,16,4,5,0,89,33,112,37,4,3,0,180,36,89,52,8,0,0,186,7,26,21,0,0,0,53,8,15,15,0,0,0,41,11,34,20,0,3,0,73,305,664,340,87,65,9,1467
505021084,22,23,8,0,0,0,56,7,6,0,4,0,0,14,8,7,6,0,6,0,21,7,6,8,0,0,0,27,16,9,10,6,8,0,50,10,20,8,5,7,0,47,26,28,11,7,15,0,87,36,53,10,15,6,0,126,50,46,10,13,12,0,130,60,80,17,20,13,0,186,42,67,21,11,9,0,149,81,110,30,12,9,0,237,39,63,12,5,9,0,124,19,38,9,4,0,0,73,40,61,21,9,9,3,136,37,116,25,15,9,0,200,17,31,13,3,3,0,65,3,16,10,0,0,0,32,35,42,15,3,10,0,104,557,821,236,123,114,10,1868
505021085,36,18,15,6,16,11,98,9,0,3,0,0,0,14,11,5,14,4,6,0,41,14,5,3,4,10,3,36,16,20,8,6,22,0,78,32,27,19,9,11,0,106,43,67,13,16,25,8,165,65,103,37,25,31,0,259,52,123,27,18,26,6,249,50,115,33,26,25,0,254,22,71,18,12,12,4,141,24,87,25,13,12,4,178,12,19,4,0,3,0,41,6,19,3,0,0,0,31,28,33,9,7,7,3,86,10,36,7,0,0,0,60,12,12,0,0,0,0,29,4,15,5,0,0,0,15,36,40,29,11,11,5,131,479,821,277,150,223,50,2001
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,29,12,18,10,4,0,76,5,3,3,0,0,0,17,3,10,9,0,0,0,19,8,0,4,4,4,0,16,19,8,5,8,0,0,46,21,7,0,4,3,0,42,20,22,20,8,7,0,74,34,29,11,11,6,0,97,51,46,4,17,13,0,131,73,58,9,18,12,6,177,72,57,19,9,0,0,170,107,125,30,15,11,0,294,46,68,10,7,8,3,140,37,64,15,4,8,0,122,65,117,21,11,6,0,228,95,178,48,12,10,0,337,26,75,18,0,3,0,120,19,40,11,5,0,0,76,43,45,20,3,3,0,118,782,982,267,133,113,16,2284
505021089,32,36,30,0,6,0,99,3,3,7,0,0,0,16,11,16,17,0,0,0,46,15,10,10,0,0,0,36,21,20,15,4,0,0,59,24,22,12,4,4,0,62,25,42,30,0,9,0,97,21,40,33,5,5,0,101,24,52,18,11,11,0,117,25,56,22,4,5,0,119,12,69,18,4,8,0,113,49,153,48,13,8,0,271,32,76,20,5,3,0,137,30,97,18,9,0,3,152,51,225,43,5,4,0,331,95,422,90,18,13,0,634,49,150,38,9,6,0,255,31,121,26,8,0,0,194,24,83,36,9,7,0,157,566,1674,535,111,85,11,2990
505021090,13,8,12,4,0,0,39,0,8,0,0,0,0,12,9,5,0,3,0,0,19,5,4,4,0,3,0,17,20,15,5,4,4,0,47,21,21,6,5,5,0,61,50,45,10,13,15,3,132,81,77,17,8,26,7,217,95,126,18,21,16,0,277,93,106,11,27,12,4,251,46,57,12,11,10,4,143,71,91,24,13,18,3,224,11,31,4,4,5,0,57,16,18,4,3,0,0,41,19,36,3,0,0,6,66,28,36,11,6,6,0,85,10,12,7,0,3,0,26,0,9,3,0,0,0,16,37,31,15,6,7,0,91,625,733,170,128,140,32,1817
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
505021092,26,20,11,3,6,0,64,3,0,0,0,0,0,14,11,3,5,0,0,0,21,6,4,0,4,3,0,18,10,8,0,0,3,0,20,29,8,10,3,7,0,59,19,24,10,0,4,0,57,35,21,6,6,10,0,81,36,25,7,8,8,0,83,48,40,20,14,8,0,127,40,47,9,6,8,0,119,89,95,13,19,7,0,222,49,52,11,7,3,0,122,37,54,8,3,4,0,106,65,101,21,3,8,0,193,101,150,33,12,3,0,307,29,45,11,3,4,0,96,29,46,11,3,3,0,89,39,31,12,8,12,0,106,710,769,194,115,101,15,1908
505021093,27,27,12,0,6,0,69,0,3,3,0,0,0,9,8,0,3,0,3,0,19,3,5,3,0,0,0,15,8,9,3,0,0,0,22,24,17,11,0,4,0,51,17,24,3,5,3,0,59,23,28,14,4,4,0,78,37,39,12,3,4,0,88,36,41,24,5,5,0,108,23,32,7,0,3,0,65,49,62,28,8,3,3,160,28,33,9,7,3,0,73,21,41,5,6,0,5,74,24,66,19,4,8,0,120,57,140,50,4,6,0,263,26,75,25,0,7,0,126,17,52,27,3,0,0,105,31,39,21,4,3,0,98,459,726,281,53,63,22,1599
505021094,12,10,11,0,0,0,34,0,0,0,0,0,0,0,3,5,4,0,0,0,9,0,6,4,0,0,0,13,0,7,6,0,0,0,9,9,3,10,0,0,0,15,5,8,8,0,4,0,27,4,5,8,3,0,0,16,3,10,5,7,0,0,21,8,12,0,0,0,0,30,4,9,0,0,4,0,17,17,29,9,4,4,0,61,7,16,4,0,0,0,28,8,19,4,0,0,3,36,28,41,8,0,0,0,75,41,114,22,6,0,0,186,20,51,16,3,3,0,88,32,65,31,8,0,0,127,16,33,16,0,0,0,70,219,430,164,32,23,3,876
505021095,14,14,9,3,5,5,36,0,3,6,0,3,0,6,3,8,4,0,0,0,12,8,7,6,0,0,0,17,8,7,0,0,0,0,22,20,8,3,4,3,0,40,30,12,0,0,0,3,53,26,18,8,11,6,0,68,41,29,8,9,10,0,86,52,38,9,7,7,0,106,38,45,4,0,3,0,101,61,56,16,5,4,0,142,21,27,8,4,6,0,66,22,28,7,0,0,0,56,34,50,12,3,0,0,94,34,61,16,8,6,0,119,19,10,3,0,0,0,42,17,8,7,0,0,0,36,12,22,6,6,4,0,47,466,449,106,57,67,14,1161
505021096,26,35,24,3,7,0,94,5,0,0,0,0,0,8,12,3,4,0,0,0,25,3,3,4,0,0,0,11,5,13,5,4,0,0,27,8,14,4,4,3,0,30,16,17,14,0,7,0,48,8,21,13,4,4,0,50,15,15,10,7,5,0,54,20,19,6,0,6,0,60,3,20,8,0,0,0,43,20,65,26,24,10,0,144,6,34,8,6,3,0,55,13,31,11,3,0,0,61,18,82,16,4,9,0,126,66,221,60,8,12,0,366,36,167,35,9,9,0,254,37,127,36,3,5,0,210,20,45,24,0,11,0,102,340,927,314,87,86,8,1763
505021097,31,15,20,0,8,0,73,4,0,3,0,0,0,14,0,8,5,0,0,0,17,4,6,0,0,0,0,16,11,9,6,4,4,0,29,14,13,5,5,0,0,47,33,21,15,9,3,3,84,44,29,12,0,6,0,95,31,29,11,5,9,0,82,56,37,15,8,3,0,117,52,38,6,5,7,3,101,54,60,26,11,7,0,161,27,46,6,0,9,3,92,26,39,8,6,4,0,81,50,74,12,10,4,0,155,60,145,45,4,11,0,265,31,58,19,3,0,0,108,23,82,24,0,0,0,133,27,30,17,5,6,3,92,561,746,265,76,89,18,1756
505021301,21,14,16,0,9,3,62,10,0,5,0,0,0,10,3,0,9,0,0,0,12,9,10,5,5,5,0,28,6,5,11,0,6,0,31,16,13,12,0,4,3,45,26,23,15,6,6,0,78,17,31,25,3,7,0,83,23,28,13,4,7,0,74,20,26,15,0,7,0,69,20,34,17,0,3,0,72,36,67,43,0,9,0,156,10,31,13,0,5,0,59,13,42,15,0,4,0,73,26,45,26,0,3,0,103,44,101,51,8,4,0,203,15,49,15,0,4,0,77,18,39,25,0,4,0,86,24,24,19,4,4,0,84,347,579,350,35,80,18,1414
505021302,18,26,5,0,8,0,62,4,6,0,0,0,0,11,8,7,5,0,0,0,19,3,3,3,0,0,0,16,13,4,0,0,5,0,30,12,10,7,8,7,0,42,28,18,13,8,8,0,72,20,29,19,4,7,0,77,30,34,10,7,9,0,93,37,56,5,11,5,0,115,31,49,11,0,3,0,104,48,74,18,6,10,5,158,26,51,8,3,5,0,99,24,27,5,7,0,0,66,29,47,12,8,0,0,104,39,74,32,4,7,0,155,15,17,11,5,0,0,54,7,21,15,0,0,0,45,24,31,19,9,4,0,83,417,587,216,76,84,12,1385
505031098,22,12,18,0,7,3,62,9,0,0,0,0,0,15,12,3,13,3,3,0,36,3,7,7,3,3,0,24,18,9,4,6,4,0,42,15,20,19,6,12,0,68,24,47,29,3,15,3,121,44,65,25,16,19,4,175,34,64,22,8,10,3,145,44,79,22,16,16,5,182,29,72,27,13,10,5,145,39,88,33,8,11,0,186,18,23,14,4,3,0,56,11,21,20,0,0,0,61,24,27,20,3,0,0,78,16,22,17,0,5,0,55,11,14,0,0,0,0,29,3,3,0,0,0,0,10,23,27,16,4,7,0,84,400,595,331,102,135,29,1591
505031099,22,14,22,8,8,0,64,7,6,4,0,4,0,21,9,8,15,6,4,0,37,18,3,4,0,3,0,33,18,11,8,15,10,5,61,32,26,13,11,11,0,104,41,54,25,13,24,3,164,97,116,40,35,38,5,322,82,175,57,41,38,6,396,101,229,58,30,33,0,457,76,184,51,25,19,10,358,94,194,87,34,29,0,438,38,88,42,4,16,0,186,30,51,27,7,7,0,111,45,83,60,13,13,0,211,27,62,31,13,9,0,146,9,17,8,3,3,0,39,13,25,6,0,0,0,47,51,83,37,14,21,0,204,818,1411,590,276,267,40,3401
505031100,27,14,15,5,6,4,68,4,9,3,0,0,0,15,8,0,3,0,4,0,21,7,3,3,0,0,0,20,10,17,10,7,14,0,56,24,31,13,9,12,0,89,25,33,23,12,17,0,115,56,97,28,31,27,0,236,99,152,31,33,28,0,348,97,234,57,35,22,3,445,97,229,41,23,13,5,412,107,261,85,38,21,0,506,60,141,48,18,6,0,269,33,92,28,3,11,0,168,51,147,64,12,5,0,283,36,111,50,7,0,0,209,17,41,23,0,6,0,85,10,29,20,0,0,0,58,32,74,49,23,13,0,195,791,1691,600,264,207,29,3588
