SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
701021024,..,3,9,6,4,6,6,4,0,35,..,0,3,9,7,9,11,4,0,52,4,4,6,0,0,0,6,0,0,21,216,120,116,154,130,88,92,34,3,946,..,3,83,163,128,91,87,37,0,609,..,8,39,42,38,26,15,3,0,178,..,8,9,27,34,22,14,5,3,113,406,..,..,..,..,..,..,..,..,406,..,104,..,..,..,..,..,..,..,104,..,67,23,18,13,5,0,0,0,129,..,15,10,3,4,3,11,5,0,51,..,5,10,8,3,3,5,3,0,46,..,10,25,10,12,7,12,5,0,75,..,6,10,11,22,25,31,14,0,116,9,5,6,5,0,11,3,0,0,43,416,236,218,302,250,186,178,75,6,1861
701021025,..,21,96,18,7,5,3,0,0,152,..,14,59,39,33,46,45,13,10,250,3,4,18,3,5,4,6,0,0,46,287,159,479,307,217,172,137,57,8,1824,..,14,301,314,214,158,126,52,6,1186,..,25,137,92,42,42,33,0,0,374,..,4,10,37,42,10,10,6,4,125,623,..,..,..,..,..,..,..,..,623,..,104,..,..,..,..,..,..,..,104,..,51,31,14,10,0,0,0,0,110,..,32,21,7,7,10,13,10,3,106,..,17,43,16,0,6,0,0,0,74,..,33,161,41,23,14,10,0,0,280,..,27,100,69,75,87,92,23,8,471,11,9,29,10,8,13,4,3,0,91,631,320,837,597,421,332,289,101,21,3540
701021026,..,19,62,16,12,10,7,4,0,127,..,6,30,35,27,42,39,20,8,208,0,5,3,3,3,4,3,0,0,25,279,135,369,259,203,155,109,44,5,1556,..,17,247,253,172,125,91,28,0,933,..,17,140,85,64,39,22,0,0,376,..,0,10,35,40,21,5,3,0,125,558,..,..,..,..,..,..,..,..,558,..,90,..,..,..,..,..,..,..,90,..,68,25,13,6,0,0,0,0,118,..,12,27,3,6,9,6,4,0,74,..,23,39,10,0,10,0,0,0,86,..,33,127,30,24,18,8,12,0,242,..,17,62,67,56,86,70,32,9,394,3,3,14,12,6,7,3,0,0,51,562,279,700,510,376,314,209,75,18,3042
701021027,..,17,17,6,8,7,0,0,0,45,..,4,20,14,21,26,24,36,13,145,5,3,3,5,3,3,5,0,0,28,194,105,157,156,140,124,112,60,21,1062,..,0,92,150,127,119,106,47,13,662,..,6,44,43,23,15,11,4,0,153,..,6,17,28,29,15,17,6,8,122,391,..,..,..,..,..,..,..,..,391,..,72,..,..,..,..,..,..,..,72,..,70,31,20,5,12,0,0,0,136,..,11,16,0,7,14,19,9,0,69,..,4,20,0,4,3,0,0,0,38,..,16,40,24,19,13,3,0,0,116,..,7,25,19,26,31,46,51,14,218,4,9,6,8,9,9,5,0,0,53,396,203,301,305,253,227,201,114,31,2029
701021028,..,6,12,5,5,9,3,0,0,36,..,0,0,6,7,12,12,14,4,58,0,4,0,0,8,3,3,0,0,19,173,119,156,133,136,91,72,35,4,919,..,12,131,174,132,102,75,27,3,659,..,13,35,35,33,14,10,5,0,144,..,11,12,21,35,9,15,8,3,104,386,..,..,..,..,..,..,..,..,386,..,77,..,..,..,..,..,..,..,77,..,61,29,18,17,3,0,0,0,128,..,27,10,0,6,8,17,4,0,71,..,17,38,6,6,3,0,0,0,71,..,18,36,11,14,10,11,0,0,101,..,3,8,12,18,24,22,22,4,105,8,4,3,0,7,3,3,0,0,32,391,239,308,283,263,181,147,58,15,1885
701021029,..,4,4,6,7,0,0,0,0,22,..,0,0,5,5,14,17,8,0,41,0,6,3,3,0,3,0,0,0,15,165,106,93,124,140,109,61,30,3,824,..,0,46,145,145,135,67,33,3,577,..,9,46,26,35,28,4,0,0,151,..,0,6,9,25,14,8,3,5,73,335,..,..,..,..,..,..,..,..,335,..,83,..,..,..,..,..,..,..,83,..,57,45,16,12,7,0,0,0,143,..,23,4,5,8,13,10,10,0,63,..,14,24,4,3,0,0,0,0,47,..,11,18,7,11,10,9,4,0,54,..,4,6,11,12,22,22,13,7,100,0,6,3,3,3,8,0,0,0,24,337,197,199,233,260,233,124,67,17,1660
701021030,..,0,14,0,0,3,5,3,0,26,..,0,6,5,9,10,10,13,0,59,0,4,3,0,0,0,4,0,0,15,270,108,142,196,178,111,93,38,5,1135,..,0,84,206,189,124,83,34,0,719,..,12,76,67,55,41,12,5,0,259,..,9,12,30,39,17,21,3,0,134,564,..,..,..,..,..,..,..,..,564,..,120,..,..,..,..,..,..,..,120,..,81,33,18,12,0,0,0,0,144,..,16,4,4,8,8,15,5,3,59,..,9,7,0,0,8,3,0,0,31,..,8,14,7,4,8,13,8,0,57,..,0,5,10,28,22,24,20,0,106,7,12,7,8,0,0,5,0,0,36,567,264,242,348,338,218,165,72,6,2221
701031031,..,0,8,4,3,6,7,0,0,27,..,5,3,4,11,17,19,7,0,69,6,10,3,3,4,0,0,0,0,32,285,163,159,197,252,237,145,50,10,1491,..,4,78,214,288,280,185,69,6,1125,..,27,119,92,91,85,27,8,0,453,..,5,16,29,20,13,15,7,0,104,541,..,..,..,..,..,..,..,..,541,..,132,..,..,..,..,..,..,..,132,..,118,48,20,12,0,0,0,0,203,..,12,14,4,10,16,20,20,7,104,..,13,17,8,6,7,8,4,0,60,..,10,10,7,9,15,11,0,0,68,..,16,21,9,30,49,42,25,4,194,6,11,11,7,9,6,3,3,0,56,552,341,328,388,482,484,304,129,19,3038
701031032,..,3,11,5,8,24,16,0,3,65,..,9,21,6,25,43,35,14,0,156,13,20,9,12,10,4,8,3,0,78,814,402,435,591,637,477,269,80,23,3725,..,3,250,612,743,561,327,87,9,2599,..,90,265,262,266,144,65,12,0,1100,..,3,32,79,80,55,16,13,4,279,1641,..,..,..,..,..,..,..,..,1641,..,300,..,..,..,..,..,..,..,300,..,351,120,35,14,12,0,0,0,531,..,20,25,4,19,49,62,25,15,215,..,39,40,27,33,27,10,0,6,187,..,8,38,11,34,46,29,5,3,179,..,20,51,23,88,116,88,33,4,421,33,32,22,15,23,8,15,5,0,156,1672,862,833,1074,1303,1018,604,183,42,7595
701031033,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10
701031034,..,12,3,4,7,4,6,7,0,37,..,6,22,11,14,28,16,8,0,107,5,0,0,0,3,6,0,0,0,22,263,171,191,179,219,210,143,47,11,1420,..,5,107,200,246,230,178,50,7,1023,..,38,96,58,65,68,32,4,0,357,..,3,22,23,38,18,12,9,0,124,511,..,..,..,..,..,..,..,..,511,..,119,..,..,..,..,..,..,..,119,..,116,40,15,4,0,0,0,0,181,..,14,15,4,9,11,18,8,0,94,..,16,19,6,12,5,5,0,0,63,..,27,19,9,16,10,13,6,0,102,..,18,32,16,38,71,42,19,0,236,6,7,10,6,7,4,7,0,0,44,513,358,367,337,441,419,305,98,16,2853
701031035,..,5,3,0,3,10,4,0,0,24,..,4,5,10,26,25,11,10,0,90,6,5,0,0,3,3,0,4,0,32,369,146,196,261,259,241,143,50,8,1665,..,4,116,216,256,255,184,55,3,1096,..,24,153,166,113,75,29,6,0,558,..,4,9,32,29,24,9,14,3,130,727,..,..,..,..,..,..,..,..,727,..,91,..,..,..,..,..,..,..,91,..,123,42,29,16,0,3,0,0,208,..,16,13,10,11,29,19,7,5,107,..,20,13,7,11,17,0,0,0,71,..,4,10,3,8,16,13,0,0,58,..,6,27,38,62,96,60,23,0,318,10,17,11,12,9,14,0,3,0,74,741,309,394,516,527,524,318,100,15,3448
701041036,..,5,9,5,5,6,4,0,0,41,..,6,24,24,33,27,23,5,5,153,3,3,0,3,0,3,4,0,0,20,332,177,282,235,215,128,69,19,10,1458,..,6,149,212,180,127,49,17,0,744,..,66,154,81,62,25,8,4,0,397,..,6,49,62,53,22,3,9,0,195,661,..,..,..,..,..,..,..,..,661,..,101,..,..,..,..,..,..,..,101,..,81,57,9,6,0,0,0,0,158,..,19,18,6,0,12,16,0,0,75,..,12,17,3,3,0,3,0,0,39,..,14,30,15,15,22,4,3,0,94,..,14,46,54,54,59,46,12,11,295,10,7,7,5,0,3,3,0,0,48,674,333,524,445,383,269,130,43,12,2814
701041037,..,7,8,8,3,6,0,0,0,39,..,5,18,8,16,16,19,8,9,98,9,0,9,10,7,6,0,0,0,31,293,154,245,211,156,132,66,21,6,1276,..,4,161,193,154,147,82,12,3,758,..,51,93,63,55,28,6,0,0,294,..,7,37,44,41,17,11,0,0,160,547,..,..,..,..,..,..,..,..,547,..,85,..,..,..,..,..,..,..,85,..,81,38,15,5,0,3,0,0,141,..,13,8,3,3,9,9,3,0,56,..,18,28,8,5,0,0,0,0,57,..,18,24,18,19,13,0,0,0,100,..,11,36,24,41,42,38,11,3,199,16,5,17,13,4,9,0,0,0,63,561,308,440,377,315,265,148,33,9,2462
701041038,..,11,12,5,4,3,5,0,0,41,..,8,17,10,19,18,23,12,6,119,4,8,5,3,0,4,4,0,0,30,509,223,394,361,269,192,104,39,5,2106,..,16,276,421,342,268,116,31,7,1478,..,92,231,136,62,35,14,0,0,576,..,5,24,51,37,19,8,8,0,150,1071,..,..,..,..,..,..,..,..,1071,..,135,..,..,..,..,..,..,..,135,..,110,57,12,3,4,0,0,0,190,..,18,20,9,10,10,20,7,9,107,..,13,33,6,6,9,0,0,0,71,..,34,51,19,9,7,4,0,0,125,..,15,45,23,45,34,41,12,6,223,5,13,17,11,6,7,6,0,0,62,1075,458,765,688,521,398,209,65,14,4184
701041039,..,8,5,0,8,3,0,0,0,37,..,8,22,14,37,38,31,10,7,166,6,3,8,4,7,0,0,0,0,26,295,152,210,201,204,162,92,33,12,1347,..,7,76,159,158,127,83,23,0,633,..,32,103,66,51,35,10,3,0,301,..,13,49,66,50,37,17,5,0,238,602,..,..,..,..,..,..,..,..,602,..,95,..,..,..,..,..,..,..,95,..,104,43,20,11,3,0,0,0,190,..,17,23,6,11,15,10,9,0,83,..,10,15,8,4,6,0,0,0,44,..,22,33,9,23,11,6,0,0,101,..,14,44,36,80,93,63,26,15,370,9,9,8,3,13,3,9,0,0,54,619,322,404,371,391,325,195,63,22,2712
701041040,..,3,4,0,5,0,5,0,0,28,..,5,7,10,21,25,36,9,3,123,14,9,13,0,6,3,0,4,0,40,288,167,187,186,154,131,96,30,9,1253,..,10,66,124,134,118,60,25,0,529,..,29,111,80,46,39,9,0,0,323,..,9,54,54,46,26,18,3,3,212,613,..,..,..,..,..,..,..,..,613,..,108,..,..,..,..,..,..,..,108,..,103,40,21,14,0,0,0,0,176,..,25,10,5,16,14,17,9,3,95,..,14,3,6,0,3,4,0,0,38,..,5,13,14,14,5,10,0,0,58,..,10,23,41,54,50,71,18,4,274,22,16,18,10,6,7,0,4,0,74,635,328,323,351,328,275,182,62,12,2494
701041041,..,12,18,6,7,5,4,0,0,49,..,11,30,15,16,26,20,12,0,137,9,9,8,7,6,0,4,0,0,53,527,277,384,367,244,167,92,27,6,2095,..,18,259,365,285,185,103,22,5,1242,..,80,226,135,77,39,15,0,0,569,..,3,26,72,59,27,6,5,6,197,1002,..,..,..,..,..,..,..,..,1002,..,184,..,..,..,..,..,..,..,184,..,130,46,12,5,0,4,0,0,203,..,31,14,7,10,10,11,3,4,91,..,26,20,6,7,6,6,0,0,61,..,47,39,14,11,10,3,0,0,118,..,33,44,34,31,46,25,22,3,233,21,12,9,15,10,4,8,0,0,77,1022,557,688,665,492,320,173,54,11,3985
701041042,..,28,27,3,4,0,0,0,0,66,..,26,44,36,26,18,9,4,0,171,10,10,11,4,0,9,0,0,0,46,881,425,724,625,241,135,45,16,0,3090,..,29,548,767,347,131,45,14,3,1877,..,173,415,177,53,15,0,0,0,847,..,17,57,87,49,21,9,4,0,240,1704,..,..,..,..,..,..,..,..,1704,..,247,..,..,..,..,..,..,..,247,..,142,48,10,0,0,0,0,0,203,..,33,46,6,8,24,15,3,0,144,..,29,27,13,0,0,0,0,0,71,..,64,77,19,3,0,0,0,0,168,..,51,102,69,42,28,18,3,0,319,18,21,28,10,3,7,0,0,0,91,1725,809,1350,1161,514,235,85,31,3,5910
701041043,..,23,40,10,7,5,0,0,0,94,..,19,33,19,22,33,33,20,8,187,11,12,17,9,6,0,0,0,0,56,786,382,614,489,345,199,110,38,12,2970,..,18,423,574,429,215,95,32,3,1796,..,139,325,157,89,43,10,0,0,762,..,9,51,87,79,32,20,0,0,275,1597,..,..,..,..,..,..,..,..,1597,..,254,..,..,..,..,..,..,..,254,..,193,74,19,10,0,0,0,0,298,..,42,22,10,10,10,12,13,3,123,..,24,31,9,8,0,3,0,0,77,..,58,89,23,12,9,6,0,0,198,..,38,89,56,47,45,54,20,7,361,21,26,27,13,8,10,3,4,0,106,1619,796,1135,942,686,370,203,75,18,5847
701041044,..,10,11,3,4,8,4,0,0,43,..,0,12,14,19,27,39,17,3,130,6,7,6,4,6,4,5,0,0,36,308,167,239,223,222,153,83,26,7,1425,..,5,122,173,216,132,58,23,4,732,..,42,140,100,67,47,8,0,0,405,..,4,38,61,52,25,12,0,0,187,653,..,..,..,..,..,..,..,..,653,..,109,..,..,..,..,..,..,..,109,..,126,57,6,3,0,0,0,0,197,..,18,15,6,6,15,11,6,0,77,..,15,14,8,6,3,0,0,0,40,..,24,24,13,11,12,11,0,0,95,..,15,28,35,46,62,59,22,8,270,19,14,10,7,8,10,5,0,0,62,673,372,452,403,421,299,171,50,10,2838
702011045,..,10,36,12,8,9,3,0,3,70,..,5,32,28,25,47,33,19,3,192,8,12,27,16,14,8,7,3,4,99,376,198,361,302,230,240,137,44,18,1902,..,15,150,257,174,240,140,29,6,1020,..,41,197,120,84,54,14,0,0,507,..,10,33,52,57,24,22,3,4,206,756,..,..,..,..,..,..,..,..,756,..,103,..,..,..,..,..,..,..,103,..,110,57,10,11,0,0,0,0,191,..,51,33,13,16,19,13,7,3,155,..,9,20,7,3,6,0,0,0,54,..,24,62,25,25,19,5,8,3,160,..,13,76,55,56,90,61,29,6,389,26,42,50,27,23,23,14,3,4,202,775,408,680,576,434,474,269,91,20,3729
702011046,..,21,90,20,19,15,4,0,0,167,..,10,53,38,55,66,64,23,7,313,14,7,17,3,6,8,8,0,0,54,509,242,548,397,331,297,177,62,13,2559,..,6,250,310,213,231,126,36,0,1182,..,76,255,175,103,77,30,3,0,721,..,10,46,74,73,34,19,7,0,267,1046,..,..,..,..,..,..,..,..,1046,..,155,..,..,..,..,..,..,..,155,..,136,71,21,15,3,0,0,0,249,..,55,37,14,25,33,22,4,4,190,..,8,54,19,15,10,6,0,0,105,..,34,166,45,25,24,11,0,0,317,..,21,106,80,101,118,96,35,10,567,10,11,31,17,8,10,14,0,0,102,1061,517,1003,751,585,538,327,93,18,4902
702011047,..,15,25,9,19,15,9,0,0,87,..,6,19,22,41,31,28,17,8,179,10,7,15,8,3,4,0,0,0,47,453,254,407,325,292,210,107,53,12,2117,..,19,253,332,228,180,99,40,5,1169,..,50,174,116,87,50,17,0,5,501,..,9,49,61,64,29,20,5,0,234,934,..,..,..,..,..,..,..,..,934,..,151,..,..,..,..,..,..,..,151,..,136,55,22,9,5,0,0,0,224,..,55,35,15,23,28,25,3,0,180,..,18,63,17,5,10,0,0,0,116,..,26,73,33,28,22,13,7,0,210,..,26,49,51,73,64,48,25,11,347,19,10,24,20,6,8,0,4,0,97,953,505,767,665,530,401,222,93,27,4155
702011048,..,17,45,16,12,5,5,0,0,101,..,7,31,28,46,53,35,15,5,221,8,11,11,3,9,6,0,0,0,47,548,269,415,386,321,245,132,51,14,2376,..,12,250,370,319,250,120,39,4,1359,..,55,192,125,97,58,12,0,0,545,..,11,46,78,52,24,19,3,5,235,1125,..,..,..,..,..,..,..,..,1125,..,178,..,..,..,..,..,..,..,178,..,148,36,10,12,3,0,0,0,221,..,36,20,21,17,18,20,15,0,136,..,25,35,12,6,0,0,0,0,81,..,27,86,31,29,27,7,3,0,212,..,12,59,58,91,94,65,29,8,418,19,18,13,7,11,15,9,0,0,84,1144,519,742,715,631,491,244,85,16,4597
702011049,..,12,50,13,8,6,0,0,0,94,..,6,39,38,34,47,27,10,10,212,4,5,14,0,17,9,0,0,0,43,343,153,411,285,217,199,92,35,12,1746,..,10,277,356,218,224,90,32,0,1206,..,20,157,88,51,39,16,4,0,377,..,4,20,19,28,18,7,3,0,103,694,..,..,..,..,..,..,..,..,694,..,92,..,..,..,..,..,..,..,92,..,89,35,5,0,4,0,0,0,133,..,16,24,0,9,18,17,4,0,93,..,13,33,6,6,0,0,0,0,61,..,16,95,26,20,16,11,0,0,184,..,21,101,77,68,91,59,19,10,449,7,11,25,7,19,10,8,0,0,83,695,306,765,595,411,413,201,69,14,3474
702011050,..,7,5,0,0,0,0,0,0,22,..,36,36,17,16,24,7,0,0,135,0,13,5,5,8,0,0,0,0,34,118,135,165,122,96,65,30,9,0,732,..,26,102,116,72,62,24,3,3,407,..,31,77,31,26,10,5,0,0,179,..,4,12,13,8,0,8,0,0,51,256,..,..,..,..,..,..,..,..,256,..,13,..,..,..,..,..,..,..,13,..,56,12,7,0,0,0,0,0,83,..,20,21,20,17,12,4,6,0,104,..,0,4,0,0,0,0,0,0,5,..,11,14,6,6,4,0,0,0,38,..,59,101,51,48,41,11,0,0,315,7,16,12,10,3,0,0,0,0,53,265,244,352,256,188,132,56,13,3,1516
702011051,..,0,4,3,4,0,0,0,0,26,..,11,19,7,12,27,23,8,0,105,5,5,5,5,4,11,3,0,0,26,189,106,170,139,156,161,90,32,6,1043,..,7,106,120,177,158,102,31,0,706,..,22,76,41,40,31,13,0,0,233,..,3,19,27,20,18,6,5,3,106,388,..,..,..,..,..,..,..,..,388,..,52,..,..,..,..,..,..,..,52,..,81,25,15,8,3,3,0,0,134,..,11,19,17,8,13,9,5,0,84,..,3,17,0,14,3,0,7,0,46,..,4,14,12,9,11,0,3,0,59,..,14,32,17,35,66,61,16,0,243,5,8,9,4,4,12,10,0,0,52,393,216,314,263,310,319,206,67,11,2094
702011052,..,0,0,0,0,0,0,0,0,4,..,8,13,10,14,20,4,4,0,73,0,0,4,5,3,3,3,0,0,23,435,230,269,206,194,130,66,22,5,1555,..,70,190,203,164,87,40,9,0,758,..,23,67,40,49,26,0,0,0,204,..,24,57,47,43,35,19,14,0,236,853,..,..,..,..,..,..,..,..,853,..,55,..,..,..,..,..,..,..,55,..,189,86,37,23,3,0,0,0,340,..,92,48,45,44,44,40,17,0,333,..,9,0,0,0,0,0,0,0,11,..,4,0,0,0,4,0,0,0,10,..,9,24,28,39,45,16,9,0,171,10,7,5,10,5,8,3,0,0,50,860,475,481,407,367,245,122,47,4,3021
702011053,..,0,8,0,0,0,0,0,0,10,..,0,17,10,13,19,7,0,0,62,6,13,8,0,3,6,0,0,0,44,329,219,254,194,159,128,59,9,7,1360,..,78,209,206,142,89,27,3,0,756,..,12,25,17,10,4,3,0,0,78,..,22,47,30,42,24,10,8,5,177,672,..,..,..,..,..,..,..,..,672,..,36,..,..,..,..,..,..,..,36,..,157,67,19,6,0,0,0,0,253,..,111,47,51,54,56,44,4,7,374,..,6,0,0,0,0,0,0,0,11,..,0,8,6,5,6,0,0,0,20,..,4,32,20,17,26,15,0,0,112,21,17,22,9,10,7,0,0,0,79,693,447,454,358,286,210,98,18,7,2566
702011054,..,0,8,0,0,0,0,0,0,9,..,4,9,4,9,11,3,0,0,36,7,0,3,3,0,3,0,0,0,32,221,126,149,117,90,87,52,17,5,878,..,44,112,129,96,56,41,15,4,483,..,6,28,9,3,10,0,0,0,54,..,11,33,27,16,11,11,7,0,127,468,..,..,..,..,..,..,..,..,468,..,40,..,..,..,..,..,..,..,40,..,75,28,21,6,3,0,0,0,134,..,66,44,26,21,42,28,3,4,234,..,3,5,0,0,0,0,0,0,7,..,0,11,4,3,0,0,0,0,23,..,4,22,12,21,17,15,0,0,80,13,8,13,14,3,10,0,0,0,55,485,263,285,228,175,146,86,28,3,1705
702021055,..,0,0,0,0,0,0,0,0,3,..,0,11,4,6,12,11,0,0,42,7,5,5,0,0,0,0,0,0,19,269,137,183,127,92,79,35,7,0,945,..,60,150,152,76,67,30,3,0,547,..,19,54,20,26,12,0,0,0,132,..,11,33,29,20,21,6,0,3,123,555,..,..,..,..,..,..,..,..,555,..,46,..,..,..,..,..,..,..,46,..,86,40,12,4,4,0,0,0,139,..,60,26,24,19,19,20,5,0,179,..,0,0,0,0,6,0,0,0,9,..,0,6,0,0,0,0,0,0,11,..,6,23,11,17,18,21,0,0,98,5,10,10,0,8,0,0,0,0,26,562,295,343,255,175,142,73,12,3,1871
702021056,..,3,9,5,6,11,3,0,0,29,..,7,30,19,27,38,17,9,4,147,6,3,9,8,5,11,4,0,0,44,298,148,253,189,187,158,75,27,4,1343,..,19,132,130,128,104,61,25,0,607,..,26,96,55,54,33,17,0,0,284,..,22,45,47,24,16,22,0,0,185,613,..,..,..,..,..,..,..,..,613,..,53,..,..,..,..,..,..,..,53,..,102,60,11,9,0,0,0,0,189,..,47,31,23,33,35,14,3,4,200,..,9,5,4,5,9,3,0,0,32,..,4,17,16,14,20,12,0,0,76,..,19,64,34,59,86,46,23,3,334,11,8,19,11,15,17,3,0,0,77,626,311,479,337,344,315,179,55,4,2659
702031057,..,9,4,4,5,15,8,8,0,57,..,6,19,13,26,57,44,8,0,172,8,10,9,3,9,9,9,0,0,50,287,134,180,195,276,271,217,34,5,1602,..,20,92,147,213,258,236,57,0,1029,..,27,73,68,134,105,48,0,0,457,..,5,28,41,46,16,16,11,3,166,554,..,..,..,..,..,..,..,..,554,..,68,..,..,..,..,..,..,..,68,..,74,40,23,12,3,0,0,0,155,..,32,18,9,17,26,19,6,0,119,..,16,5,4,5,8,3,0,0,41,..,20,14,8,22,23,29,10,0,134,..,12,33,38,87,152,132,30,6,493,15,22,17,13,22,13,19,4,0,128,566,294,337,355,563,606,493,130,9,3347
702031058,..,0,0,0,4,7,7,0,0,10,..,0,0,3,6,10,11,5,0,33,0,8,4,8,0,0,0,4,0,24,183,140,144,101,91,67,51,10,0,787,..,33,80,51,57,42,36,11,0,309,..,16,103,57,40,26,3,0,0,249,..,6,18,22,16,10,5,3,0,86,429,..,..,..,..,..,..,..,..,429,..,24,..,..,..,..,..,..,..,24,..,103,46,10,3,0,0,0,0,166,..,80,29,18,18,15,15,7,0,181,..,6,13,4,0,0,0,0,0,27,..,5,0,3,6,12,3,3,0,36,..,6,9,13,17,24,23,3,0,91,10,16,10,7,3,4,3,4,0,57,435,293,310,190,161,135,92,25,3,1648
702031059,..,5,0,7,6,3,0,0,0,14,..,0,6,0,3,3,0,0,0,15,9,0,5,0,0,0,0,0,0,19,259,203,211,154,91,74,20,5,4,1016,..,18,73,81,64,51,20,0,4,313,..,35,119,90,51,14,3,0,0,319,..,8,35,38,20,23,7,0,0,128,548,..,..,..,..,..,..,..,..,548,..,47,..,..,..,..,..,..,..,47,..,204,88,29,4,0,0,0,0,325,..,83,40,27,28,23,12,4,0,220,..,0,0,0,0,0,0,0,0,8,..,5,5,7,9,3,0,0,0,18,..,0,13,8,3,5,3,5,0,41,8,0,9,8,0,0,5,0,0,30,558,411,377,287,181,119,46,12,3,1996
