SA2_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
504031065,491,82,22,5,3,0,5,614
504031066,626,147,31,11,0,0,4,819
504031067,695,141,52,8,5,0,7,905
504031068,1395,295,89,15,9,0,9,1804
504031069,0,0,0,0,0,0,0,0
504031298,1856,332,105,28,5,5,12,2333
504031299,1414,236,79,26,6,0,0,1761
504031300,1890,435,151,31,3,8,14,2528
505011070,1054,188,47,6,0,0,3,1293
505011071,1690,272,68,12,4,0,7,2053
505011072,2070,260,66,10,6,0,6,2414
505011073,1449,215,65,9,6,0,13,1757
505011074,1066,205,54,6,0,0,4,1345
505011075,1416,161,36,9,0,0,6,1621
505011076,1424,205,33,10,0,0,10,1680
505011077,1179,211,57,6,0,4,6,1467
505011078,1520,216,55,13,0,0,8,1813
505011079,1395,231,49,12,0,0,0,1693
505011080,1004,176,34,0,3,0,0,1225
505011081,965,150,37,4,0,0,4,1159
505011082,1284,147,22,8,3,0,3,1465
505011083,1243,163,30,4,0,0,8,1446
505021084,1554,188,54,14,0,0,6,1819
505021085,1876,204,71,32,8,5,13,2201
505021087,0,0,0,0,0,0,0,0
505021088,1700,242,39,9,0,0,4,1990
505021089,2933,322,59,12,5,0,4,3331
505021090,1673,201,41,19,3,0,9,1953
505021091,3,0,0,0,0,0,0,3
505021092,1324,239,35,0,0,0,5,1603
505021093,1634,158,33,9,4,0,0,1841
505021094,897,101,17,0,0,0,3,1018
505021095,1000,119,19,7,3,0,3,1144
505021096,1891,201,43,8,5,0,0,2154
505021097,1633,161,40,8,0,0,4,1847
505021301,1497,115,39,18,0,0,3,1674
505021302,1205,128,33,8,4,0,4,1389
505031098,1216,139,57,19,5,0,12,1445
505031099,2057,511,197,26,15,5,13,2822
505031100,2224,437,146,26,9,4,15,2852
505031101,1337,229,92,14,0,0,4,1681
505031102,730,97,45,15,0,0,3,884
505031104,1117,126,49,18,0,0,8,1323
505031105,2470,466,106,17,0,0,17,3076
505031106,0,0,0,0,0,0,0,0
505031107,1668,280,92,16,0,0,8,2066
505031255,1521,384,138,13,3,5,3,2059
505031256,77,8,5,0,0,0,0,95
505031257,316,125,33,4,0,0,0,479
505031258,1005,285,99,11,3,0,7,1405
505031303,1543,234,70,18,12,0,5,1893
505031304,2328,260,82,27,3,0,6,2707
505031305,1957,246,66,31,0,0,6,2305
505031306,1407,294,86,13,0,0,13,1819
506011110,1717,370,168,39,11,6,26,2329
506011111,0,0,0,0,0,0,0,0
506011112,485,83,31,8,0,0,5,617
506011114,759,196,52,6,6,0,12,1038
506011115,814,145,35,18,0,0,11,1013
506011116,798,130,40,0,3,0,6,978
506011117,1199,221,85,18,0,3,17,1545
506011307,1795,222,56,21,0,0,0,2094
506011308,2443,328,78,23,5,0,4,2882
506021118,1177,180,46,13,4,0,0,1424
506021119,1509,172,41,10,0,0,13,1745
506021120,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0
506021123,1227,184,22,5,0,0,7,1441
506021309,728,108,28,10,3,0,9,894
506021310,726,82,13,5,0,0,5,840
506021311,763,92,22,8,0,0,6,889
506031124,1404,154,52,18,3,0,11,1632
506031125,1363,172,38,14,0,0,4,1599
506031126,0,0,0,0,0,0,0,0
506031127,2135,204,47,37,0,0,21,2450
506031128,1447,178,42,20,0,0,8,1703
506031129,1950,159,32,17,0,4,8,2170
506031130,0,0,0,0,0,0,0,0
506031131,2792,297,58,18,7,0,11,3180
506041132,2084,232,81,26,4,0,16,2444
506041133,3311,367,82,42,3,7,8,3824
506041134,1778,283,108,38,5,0,19,2237
506041135,2885,397,108,40,4,4,16,3447
506041136,1488,214,68,22,9,0,10,1806
506041137,2460,355,119,34,10,4,23,2999
506051138,2073,339,96,24,7,4,11,2559
506051139,1065,231,80,10,4,0,10,1399
506051140,1503,275,52,11,4,3,8,1856
506051141,1304,195,65,16,7,0,4,1586
506061142,2253,517,199,38,9,0,21,3041
506061143,794,150,45,10,5,0,0,1006
506061144,383,100,26,10,3,0,3,521
506071145,1138,154,25,6,0,0,0,1317
506071146,1222,139,21,12,0,0,3,1400
506071147,1567,173,29,4,4,0,5,1774
507011148,2936,415,106,25,3,0,10,3491
507011150,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0
507011152,1136,179,44,13,0,0,3,1372
507011153,747,113,24,14,0,0,7,904
507011154,790,153,31,5,0,0,11,995
507011155,0,0,0,0,0,0,0,0
507011158,346,59,8,5,0,0,0,423
507011159,1074,168,49,11,0,0,8,1304
507011160,994,157,30,9,0,0,11,1195
507011161,2190,321,89,17,0,3,9,2635
507011163,821,139,38,4,3,0,10,1014
507011259,1155,196,53,15,0,5,3,1424
507011260,282,61,14,3,0,0,4,358
507021164,840,126,21,0,0,0,5,987
507021165,1204,176,21,5,0,0,4,1415
507021166,1422,190,44,9,0,0,0,1664
507021167,0,0,0,0,0,0,0,0
507031169,2141,411,114,35,0,0,10,2714
507031170,515,118,44,3,3,0,8,697
507031172,0,0,0,0,0,0,0,4
507031173,0,0,0,0,0,0,0,0
507031174,825,193,78,16,5,3,15,1136
507031261,995,156,62,11,0,0,9,1236
507041175,1376,167,21,5,0,0,5,1570
507041176,513,39,4,3,4,0,0,563
507041177,1456,190,41,6,0,0,0,1691
507041178,1796,196,41,14,4,0,10,2058
507041179,984,115,10,11,0,0,0,1127
507041180,1441,154,34,10,0,0,0,1642
507041181,2092,242,55,12,0,0,4,2412
507041182,1227,132,28,11,0,0,4,1396
507041183,448,78,21,3,0,0,3,553
507041184,806,89,20,8,0,0,0,922
507051186,538,159,54,6,8,0,12,773
507051187,1220,353,102,17,13,7,24,1731
507051188,890,223,78,11,5,0,16,1230
507051189,0,0,0,0,0,0,0,0
507051190,947,218,66,6,0,0,17,1253
507051191,2388,620,189,20,6,0,18,3242
507051192,1071,284,80,22,6,0,11,1467
507051193,848,226,77,17,6,0,10,1181
507051312,1120,316,113,12,9,0,5,1579
507051313,2816,757,238,25,5,0,20,3869
507051314,220,69,15,3,0,0,0,314
509011225,935,170,44,10,0,0,9,1176
509011226,312,62,19,9,0,0,3,402
509011227,442,89,21,5,0,0,0,559
509011228,451,89,24,0,0,0,0,561
509011229,282,22,14,8,0,0,4,333
509011230,356,40,17,3,0,0,4,425
509011231,355,36,14,8,0,0,8,420
509011232,287,48,11,3,0,0,0,356
509011233,963,181,71,17,0,0,19,1260
509011234,382,79,18,8,0,0,13,500
509011235,0,0,0,0,0,0,0,0
509021236,548,129,49,10,3,0,5,738
509021237,268,40,23,3,0,0,9,335
509021238,283,34,17,0,0,0,5,346
509021239,553,133,33,3,8,0,9,747
509021240,382,57,14,4,0,0,8,464
509021241,368,44,13,3,0,0,5,432
509021242,202,22,10,0,0,0,0,229
509021243,740,169,63,15,4,0,17,1004
509021244,255,82,16,7,0,0,8,374
509021245,317,62,20,4,5,0,16,416
509031246,251,33,23,3,3,0,4,318
509031247,369,28,18,3,0,0,4,419
509031248,192,49,9,3,0,0,3,252
509031249,307,33,8,4,3,0,8,362
509031250,357,37,28,4,0,0,5,433
510011262,1114,199,56,19,10,0,24,1435
510011263,380,48,26,42,5,5,25,526
510011264,216,26,19,23,8,3,15,298
510011265,461,88,20,26,3,0,10,605
510011266,148,24,11,3,0,0,9,203
510021267,105,14,9,17,6,0,12,150
510021268,405,77,40,10,0,0,5,536
510021269,397,73,24,8,0,0,3,503
510021270,896,167,94,20,10,3,11,1196
510031271,494,85,36,3,0,0,7,627
510031272,1759,271,102,15,3,0,6,2162
510031273,425,63,21,3,0,0,9,533
511011274,902,163,65,12,4,0,9,1149
511011275,339,33,18,3,0,0,3,393
511021276,292,57,25,14,4,0,6,387
511021277,322,72,15,4,3,0,4,415
511031278,467,100,56,8,0,0,3,632
511031279,1226,221,63,24,9,0,7,1550
511031280,884,156,64,8,0,0,10,1129
511031281,0,0,0,0,0,0,0,0
511031282,231,50,21,10,0,0,6,317
511031283,183,27,8,19,0,3,16,249
511031284,0,0,0,0,0,0,0,0
511041285,630,156,35,15,0,0,10,852
511041286,557,148,44,14,4,0,10,771
511041287,735,202,41,12,0,0,12,1013
511041288,939,199,70,7,0,3,7,1217
511041289,238,52,18,3,0,0,5,316
511041290,72,9,4,5,0,0,8,97
511041291,251,37,13,0,0,0,3,305
511041292,356,74,21,8,0,0,10,470
597979799,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0
601011001,477,76,93,13,0,0,13,668
601011002,679,95,59,11,0,3,3,851
601011003,533,62,31,7,0,0,4,643
601021004,571,45,9,7,0,0,9,640
601021005,1045,96,55,7,0,0,9,1207
601021006,354,25,21,5,0,0,0,405
601021007,1222,115,63,6,0,0,4,1405
601021008,613,74,23,3,0,0,3,718
601021009,339,54,32,4,0,0,10,429
601021010,207,31,29,3,0,0,4,266
601021011,593,90,64,12,3,0,3,768
601021012,514,49,20,5,0,0,5,588
601031013,451,49,38,3,0,0,4,547
601031014,433,75,42,4,0,0,8,564
601031015,644,99,58,5,3,0,6,813
601031016,305,34,26,5,0,0,0,374
601031017,871,102,52,18,0,0,7,1052
601031018,440,48,32,11,0,0,6,528
601031019,456,42,21,13,0,0,0,532
601031020,543,70,50,12,5,0,7,687
601031021,390,40,31,10,0,0,0,478
601041022,1271,156,74,14,0,0,4,1515
601041023,1164,84,54,8,3,0,10,1324
601041024,1000,77,70,11,0,0,3,1158
601041025,0,0,0,0,0,0,0,0
601041026,413,25,13,0,4,0,0,455
601051027,422,30,8,0,0,0,0,467
601051028,993,74,34,8,0,0,6,1111
601051029,474,37,17,0,0,0,0,532
601051030,520,51,16,0,0,0,3,594
601051031,1040,52,18,0,3,0,5,1115
601051032,593,39,24,6,0,0,4,663
601051033,575,48,14,0,0,0,3,638
601061034,698,103,53,3,5,0,10,864
601061035,873,115,73,8,0,0,5,1069
602011036,178,24,22,4,0,0,0,237
602011037,395,49,33,0,0,0,0,481
602011038,390,34,4,9,0,0,4,442
602011039,516,47,27,0,0,0,0,595
602011040,272,27,29,5,0,0,3,345
602011041,709,74,57,18,6,5,7,870
602011042,479,41,10,3,0,0,0,547
602011043,330,46,22,0,0,0,6,404
602011044,659,59,29,0,0,0,4,755
602011045,220,31,30,0,0,0,6,290
602011046,696,81,40,0,6,0,0,820
602011047,378,32,25,4,0,0,9,442
602011048,435,42,23,5,0,0,8,511
602011049,512,28,25,5,0,0,0,568
602011050,323,35,33,4,0,0,3,395
602011051,378,37,16,0,0,0,0,426
602011052,456,43,42,5,0,0,0,539
602021053,243,34,19,0,0,0,0,305
602021054,478,54,23,8,0,0,3,558
602021055,575,58,30,0,0,0,0,663
602021056,401,44,21,0,3,0,0,472
602021057,383,38,23,3,0,0,3,453
602031058,453,36,16,0,0,0,9,508
602031059,487,48,53,8,0,0,3,600
602031060,344,43,26,0,0,0,5,416
602031061,286,19,16,3,0,0,6,329
602031062,532,58,38,4,0,0,8,628
602031064,431,40,24,3,0,0,3,504
602031099,61,0,5,0,0,0,0,66
602031100,495,47,44,4,0,0,6,589
603011065,163,12,13,0,0,0,0,195
603011066,309,38,25,5,0,0,3,379
603011067,582,66,67,9,8,0,5,742
603011068,0,0,0,0,0,0,0,0
603021069,272,18,8,0,0,0,0,301
603021070,365,40,21,6,0,0,3,435
603021071,301,27,26,4,0,0,6,362
603021072,873,89,74,6,0,5,7,1054
603031073,140,17,16,0,0,0,0,172
603031074,275,30,11,0,0,0,7,327
604011075,231,25,20,0,0,0,3,289
604011076,525,61,30,4,0,0,7,620
604011077,245,34,32,0,0,0,0,314
604011078,566,69,42,4,0,0,3,687
604011079,450,61,37,0,0,0,4,560
604011080,288,49,22,7,3,0,0,371
604011081,289,31,22,0,0,0,6,351
604011082,541,72,31,4,3,0,7,649
604011083,306,41,29,7,0,0,5,394
604011084,465,42,37,3,0,0,3,554
604021085,993,153,88,7,0,0,7,1252
604021086,274,57,35,6,0,0,4,377
604021087,418,52,54,5,0,4,5,538
604021088,354,44,25,0,0,0,4,435
604021089,520,53,23,3,0,0,3,591
604021090,279,47,16,0,0,0,5,352
604021091,546,60,43,0,3,4,5,657
604021092,344,31,10,0,3,0,0,393
604031093,119,9,6,0,0,0,0,137
604031094,353,32,35,3,0,0,3,428
604031095,284,36,28,0,0,0,0,358
604031096,350,28,20,3,0,0,0,409
604031097,247,37,24,4,0,0,3,318
604031098,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0
701011002,329,56,6,0,0,0,4,399
701011003,0,0,0,0,0,0,0,0
701011004,261,52,13,0,0,0,0,327
701011005,299,51,8,5,0,0,0,359
701011006,205,47,8,4,0,0,6,274
701011007,255,34,3,0,0,0,0,293
701011008,311,56,3,5,0,0,0,385
701011009,262,42,8,0,0,0,0,311
701021010,189,32,4,0,0,0,0,233
701021011,237,37,11,4,0,0,0,294
701021012,141,16,7,5,0,0,4,173
701021013,321,37,8,8,0,0,0,372
701021014,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0
701021016,215,36,3,5,0,0,0,266
701021017,0,0,0,0,0,0,0,0
701021018,175,24,9,4,0,0,0,216
701021019,432,64,29,11,0,0,8,554
701021020,490,67,15,13,0,0,4,588
701021021,819,140,24,23,7,0,11,1018
701021022,336,67,22,14,0,0,0,432
701021023,214,33,14,3,0,0,4,264
701021024,183,33,11,3,0,0,4,241
701021025,342,40,10,3,0,0,0,396
701021026,296,41,13,0,0,0,4,349
701021027,189,28,7,10,0,0,0,232
701021028,212,27,9,9,0,0,0,251
701021029,180,25,10,6,0,0,5,228
701021030,242,37,13,10,0,0,0,307
701031031,334,54,21,5,0,0,0,416
701031032,848,173,48,8,0,5,9,1089
701031033,0,0,0,0,0,0,0,0
701031034,292,43,25,4,0,0,0,364
701031035,333,76,27,10,0,0,4,451
701041036,267,67,20,6,0,0,0,367
701041037,220,43,18,3,0,0,0,299
701041038,504,89,23,10,0,0,0,626
701041039,191,48,15,10,5,0,0,263
701041040,192,38,24,10,0,0,0,274
701041041,454,97,25,9,0,3,4,585
701041042,728,138,69,23,0,3,4,956
701041043,657,136,63,12,0,3,0,869
701041044,256,58,33,5,0,0,7,356
702011045,312,53,24,15,0,3,11,408
702011046,439,67,20,4,4,0,10,540
702011047,359,65,25,17,4,0,4,473
702011048,443,63,37,19,4,4,9,577
702011049,362,55,15,8,0,0,0,440
702011050,96,16,3,9,3,0,0,133
702011051,193,32,12,0,3,0,3,240
702011052,242,13,11,33,6,3,14,325
702011053,186,16,6,39,12,9,18,272
702011054,109,14,11,21,0,3,9,169
702021055,162,9,11,15,0,5,17,225
702021056,178,27,14,12,8,4,3,251
702031057,202,30,8,10,4,0,5,258
702031058,140,15,8,27,0,8,0,192
702031059,173,14,9,19,8,0,3,230
702031060,182,12,4,12,0,0,8,217
702031061,462,23,30,74,12,12,18,623
702041062,243,23,11,16,0,0,5,304
702041063,518,30,27,84,10,15,7,689
702041064,320,47,22,0,0,0,4,394
702051065,154,12,14,17,5,0,9,211
702051066,265,18,13,50,12,13,12,378
702051067,656,125,51,30,8,6,21,903
702051068,186,15,13,23,3,4,4,255
797979799,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0
801011001,325,18,5,0,0,0,0,357
801011002,400,24,7,0,0,0,4,431
801011003,469,42,9,4,0,0,0,525
801011004,294,23,25,4,0,0,0,347
801011005,306,20,3,3,0,0,0,331
801011006,949,85,46,10,0,0,5,1093
801011007,655,53,22,5,0,0,3,739
801011008,519,40,13,0,0,0,5,569
801011009,458,34,21,0,0,0,0,520
801011010,256,14,10,6,0,0,5,299
801011011,406,18,12,0,0,0,0,442
801011012,0,0,0,0,0,0,0,0
801011013,328,30,4,4,0,0,3,363
801011014,366,33,15,3,0,0,5,425
801011015,534,65,26,4,0,0,3,636
801011016,881,48,27,8,0,0,8,965
801011017,404,33,24,0,0,0,3,467
801011018,203,6,0,0,0,0,0,213
801011019,875,64,36,8,0,0,4,985
801011020,285,14,0,0,0,0,0,300
801011021,315,21,6,3,0,0,0,353
801011022,400,28,15,9,0,0,0,445
801011023,252,25,5,0,0,0,0,288
801011024,333,23,16,5,0,0,0,375
801011025,293,29,13,0,0,0,4,330
801011026,368,21,5,0,0,0,0,399
801011111,3,0,0,0,0,0,0,3
801011142,0,0,0,0,0,0,0,0
801011143,90,3,9,5,0,0,0,106
801011144,0,0,0,0,0,0,0,0
801031031,0,0,0,0,0,0,0,0
801031032,5,0,0,0,0,0,0,5
801031113,43,5,3,0,0,0,0,48
801031114,10,0,0,0,0,0,0,12
801031115,22,0,0,0,0,0,0,21
801041034,880,60,29,8,0,3,4,979
801041035,1066,71,47,13,0,0,6,1197
801041036,932,65,33,3,0,0,8,1045
801041037,701,31,21,5,0,0,4,760
801041038,699,52,19,3,0,0,0,776
801041039,910,54,19,5,0,0,4,1002
801041040,851,67,26,13,0,0,0,961
801041043,35,5,0,0,0,0,0,43
801041044,1072,49,36,8,0,0,0,1161
801041045,0,0,0,0,0,0,0,0
801041046,1294,96,55,10,6,0,0,1462
801041047,929,56,27,6,0,0,0,1021
801041048,642,35,30,13,0,0,4,717
801041116,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0
801041118,101,3,3,0,0,0,0,110
801041119,0,0,0,0,0,0,0,0
801041120,820,45,23,3,0,0,3,903
801041121,337,17,4,4,0,0,5,366
801041122,402,19,6,4,0,0,0,430
801051049,0,0,0,0,0,0,0,0
801051050,565,26,8,5,0,0,5,604
801051051,216,7,3,3,0,0,0,233
801051053,92,9,0,0,0,0,0,102
801051054,229,15,4,0,0,0,0,254
801051055,430,26,13,3,0,0,0,474
801051056,414,21,10,0,0,0,0,444
801051057,387,24,7,3,0,0,0,429
801051058,580,33,14,5,0,0,0,625
801051060,240,7,8,0,0,0,0,249
801051061,721,39,23,3,0,0,6,788
801051123,0,0,0,0,0,0,0,0
801051124,424,25,7,0,0,0,0,465
801051125,61,5,4,0,0,0,0,63
801051126,0,0,0,0,0,0,0,0
801051127,90,10,3,0,0,0,0,104
801051128,0,0,0,0,0,0,0,0
801061062,359,19,8,0,0,0,0,387
801061063,172,13,3,0,0,0,0,189
801061064,479,27,3,3,0,0,0,514
801061066,0,0,0,0,0,0,0,0
801061067,687,33,13,0,0,0,0,733
801061068,0,0,0,0,0,0,0,0
801061069,399,30,11,0,0,0,0,443
801061070,349,8,5,0,0,0,0,366
801061129,90,3,0,0,0,0,0,103
801061130,0,0,0,0,0,0,0,5
801061131,313,42,3,0,0,0,0,353
801071071,619,52,53,4,3,0,0,730
801071072,420,30,22,0,0,0,6,479
801071073,677,59,38,7,0,0,0,786
801071074,601,54,32,5,5,0,0,697
801071075,618,50,43,15,0,0,5,727
801071076,415,21,16,3,0,0,4,454
801071077,316,28,19,4,0,0,0,374
801071078,907,94,32,12,0,0,0,1050
801071079,383,31,15,5,0,0,0,437
801071080,234,33,6,0,0,0,5,274
801071081,503,40,26,6,3,0,0,581
801071082,1599,162,85,16,4,0,9,1878
801071083,202,15,4,0,0,0,0,222
801071084,590,54,25,7,0,0,6,690
801071085,0,0,0,0,0,0,0,0
801071086,185,19,10,5,0,0,3,220
801071087,316,24,21,6,0,0,6,371
801071088,469,39,18,3,0,0,6,536
801071089,6,0,0,0,0,0,0,6
801071090,864,71,53,4,0,0,9,998
801071132,0,0,0,0,0,0,0,0
801081091,374,19,4,0,0,0,0,401
801081092,415,33,5,5,0,0,0,462
801081093,370,31,21,5,0,0,0,422
801081094,311,19,12,0,0,0,3,343
801081095,365,22,10,0,0,0,0,410
801081096,228,19,12,5,0,0,0,263
801081097,320,16,9,0,0,0,0,355
801081098,446,30,11,0,0,0,0,486
801081133,0,0,0,0,0,0,0,0
801091099,271,25,3,0,0,0,0,302
801091100,681,37,13,9,3,0,0,741
801091101,454,30,12,4,0,0,0,505
801091102,459,22,6,5,0,0,0,495
801091103,394,19,6,0,0,0,0,417
801091104,260,17,8,0,0,0,0,292
801091105,326,11,3,6,0,0,0,349
801091106,338,19,10,8,0,0,4,377
801091107,123,5,4,0,0,0,0,130
801091108,314,16,11,4,0,0,0,340
801091109,358,21,6,0,0,0,0,387
801091110,310,12,8,0,0,0,0,339
801101134,0,0,0,0,0,0,0,0
801101135,619,42,11,6,0,0,0,680
801101136,395,21,12,4,0,0,0,431
801101137,0,0,0,0,0,0,0,0
801101139,441,23,3,7,0,0,0,481
801101145,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0
801111140,66,4,3,0,0,0,0,73
801111141,6,0,0,0,0,0,0,4
897979799,0,0,0,0,0,0,0,0
899999499,0,0,0,0,0,0,0,0
901011001,133,11,4,0,0,0,0,149
901021002,70,3,0,0,0,0,0,77
901031003,13,3,0,0,0,0,0,18
901041004,143,19,10,3,0,0,0,171
997979799,0,0,0,0,0,0,0,0
999999499,0,0,0,0,0,0,0,0
