SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
401011001,8,11,6,5,0,0,34,0,31,21,0,0,0,51,6,134,65,16,5,4,228,56,70,148,46,12,0,332,60,19,40,41,4,0,166,109,24,33,66,13,0,241,415,19,29,110,16,0,586,1424,12,17,241,36,0,1732,990,0,4,150,24,0,1173,352,0,6,53,7,0,414,91,0,4,17,0,0,120,36,0,0,4,0,0,40,19,0,0,4,0,0,19,22,0,0,6,0,0,30,28,8,16,30,12,7,99,3604,333,382,804,125,18,5266
401011002,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,18,0,11,3,0,31,9,7,7,10,0,0,34,8,0,5,13,5,0,33,41,0,0,15,0,0,61,218,0,0,56,7,0,284,354,0,3,87,7,0,451,169,0,0,47,0,0,221,69,0,0,15,0,0,87,33,0,0,9,0,0,42,22,0,0,7,0,0,26,21,0,0,9,0,0,22,16,0,0,6,0,0,19,13,3,0,8,0,3,31,974,36,23,288,27,0,1348
401021003,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,8,0,0,9,0,0,3,12,0,0,23,0,0,0,6,0,0,6,7,0,0,25,3,0,39,27,0,4,19,0,0,56,39,0,0,14,3,0,51,4,0,0,5,0,0,8,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,83,0,13,104,14,0,215
401021004,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,7,19,0,0,25,0,0,0,17,0,0,22,6,0,0,18,0,0,26,23,0,0,51,3,4,76,72,0,0,56,0,0,131,71,0,0,32,0,0,104,48,0,0,12,0,0,63,19,0,0,5,0,0,24,4,0,0,5,0,0,9,7,0,0,3,0,0,10,10,0,0,5,0,0,6,3,0,0,11,6,3,20,260,0,19,228,17,8,531
401021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,9,0,0,6,0,0,10,7,4,0,22,0,0,8,3,10,0,25,12,0,0,23,7,0,44,38,0,0,17,0,0,59,21,0,0,8,0,0,32,13,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,14,97,3,25,71,23,3,223
401021006,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,5,0,4,0,0,12,6,6,7,15,0,0,34,0,4,12,20,0,0,40,19,3,7,19,4,0,50,98,0,0,65,6,0,165,98,0,0,32,6,0,139,22,0,4,0,0,0,27,7,0,0,5,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,5,3,19,262,15,42,176,20,3,523
401021007,0,9,0,0,0,0,11,5,13,0,4,0,0,19,0,126,9,11,0,0,151,11,47,16,15,3,0,99,12,19,7,20,0,0,60,35,25,8,37,17,0,112,347,25,22,122,10,0,535,789,5,7,132,20,0,951,157,0,3,26,0,0,186,16,0,0,3,4,0,25,4,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,10,4,5,50,1389,283,84,380,56,11,2208
401021008,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,6,0,0,10,0,0,0,18,0,0,16,3,0,0,6,3,0,15,10,3,0,22,0,0,37,33,0,0,20,4,0,60,27,0,0,20,0,0,53,8,0,0,3,0,0,16,5,0,0,7,0,0,10,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,14,93,11,4,112,14,4,245
401021009,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,3,4,4,0,0,15,0,0,0,9,0,0,6,7,4,0,16,19,0,42,73,0,4,39,3,0,120,142,0,0,25,3,0,180,15,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,241,22,8,99,30,0,402
401021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,8,0,0,13,4,0,0,7,0,0,7,5,0,0,9,0,0,12,32,0,0,25,3,0,56,78,0,0,22,0,0,100,48,0,0,8,0,0,56,10,0,0,7,0,0,14,4,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,182,0,0,98,4,0,285
401031011,0,3,0,4,0,0,9,0,3,0,3,0,0,10,9,11,3,25,0,0,52,14,4,11,30,0,0,60,9,0,8,19,0,0,35,40,0,5,31,0,0,83,256,0,0,100,10,0,367,309,0,0,90,5,0,405,168,0,0,53,6,0,228,80,0,0,22,4,0,97,49,0,0,11,0,0,60,23,0,0,0,0,0,27,20,0,0,0,0,0,20,11,0,0,6,0,0,17,10,0,0,20,8,0,38,994,27,31,412,30,0,1502
401031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,7,0,0,9,0,0,18,14,0,0,8,0,0,18,16,0,0,17,0,0,28,48,0,0,33,0,0,80,102,0,3,38,0,0,143,86,0,0,21,3,0,113,56,0,0,8,0,0,64,18,0,0,3,0,0,23,12,0,0,6,0,0,15,9,0,0,0,0,0,9,9,0,0,0,0,0,13,5,0,0,13,4,0,17,374,4,6,161,13,0,559
401031013,0,9,0,8,0,0,16,0,14,0,5,0,0,14,4,41,27,14,0,0,90,12,6,19,18,7,0,54,15,7,5,27,0,0,45,122,9,0,43,3,0,180,361,0,0,127,8,5,503,264,0,0,78,7,0,355,142,0,0,58,3,0,200,92,0,0,22,3,0,122,46,0,0,5,0,0,49,26,0,0,6,0,0,35,22,0,0,0,0,0,26,30,0,0,3,0,0,33,11,0,5,11,3,0,41,1156,84,51,422,41,14,1769
401041014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,16,4,0,0,4,0,0,10,9,5,0,15,4,0,27,66,0,4,35,8,0,113,125,0,0,62,3,0,191,41,0,0,17,0,0,60,10,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,12,266,9,6,155,14,3,453
401041015,0,6,3,0,4,0,14,0,9,6,0,0,0,19,8,114,30,23,10,0,189,16,60,58,28,6,0,164,25,19,20,28,4,0,95,105,32,32,75,36,0,285,357,23,18,170,25,5,600,559,19,13,190,22,0,804,247,0,5,51,4,0,308,22,0,0,10,0,0,32,9,0,0,0,0,0,10,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,3,0,0,5,15,25,11,30,0,8,95,1369,316,192,608,117,20,2623
401041016,0,13,0,3,0,0,13,0,16,0,0,0,0,21,7,152,26,19,3,0,208,18,40,28,37,3,0,134,16,15,3,32,0,0,72,130,17,15,76,19,0,250,352,18,3,157,12,4,545,492,11,5,153,17,0,673,369,5,3,67,3,0,444,115,0,0,18,0,0,139,27,0,0,4,0,0,35,3,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,3,0,0,3,21,12,9,26,3,11,83,1552,305,85,598,71,17,2632
401051017,0,14,4,5,0,0,14,5,28,25,0,0,0,53,8,130,24,13,3,0,181,11,28,5,16,3,0,71,18,10,5,22,0,0,46,102,8,3,42,3,0,162,332,0,4,116,8,0,466,360,3,0,126,5,0,497,287,0,0,87,0,0,381,139,0,0,32,0,0,172,57,0,0,14,0,0,66,31,0,0,0,0,0,30,10,0,0,0,0,0,13,19,0,0,0,0,0,19,12,11,5,10,7,5,55,1388,228,77,500,30,11,2230
401051018,0,5,4,4,0,4,16,0,7,5,0,0,0,17,7,66,11,18,6,0,109,8,29,23,29,3,0,93,13,9,11,24,0,0,60,96,6,6,65,7,0,183,328,4,0,150,17,0,498,327,5,0,122,18,0,466,153,0,0,46,4,0,203,56,0,0,24,0,0,73,14,0,0,3,0,0,20,5,0,0,0,0,0,12,3,0,0,0,0,0,3,8,0,0,0,0,0,8,6,19,5,17,11,9,67,1018,150,67,503,62,15,1823
401051019,0,13,0,0,3,0,18,0,7,0,0,0,0,9,3,56,12,13,3,0,100,9,47,34,29,0,4,127,21,15,6,32,9,0,71,104,10,9,63,5,3,188,309,3,3,89,21,5,423,271,0,3,89,20,0,378,162,0,0,48,4,0,215,59,0,0,19,0,0,85,29,0,0,14,0,0,42,14,0,0,0,0,0,13,5,0,0,0,0,0,6,10,0,0,0,0,0,12,5,10,0,22,3,0,48,1000,166,76,435,65,15,1745
401061020,0,4,0,0,0,0,8,0,13,0,0,0,0,13,5,47,0,9,0,0,54,4,3,6,21,0,0,39,8,7,0,12,0,0,20,65,9,4,30,0,0,111,231,0,5,77,6,3,326,146,3,0,54,4,0,208,63,3,0,13,0,0,84,20,0,0,0,0,0,23,12,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,13,553,83,18,229,21,5,914
401061021,0,9,0,4,0,0,14,0,10,3,0,0,0,18,11,74,23,18,6,0,119,15,13,39,25,3,0,100,17,11,10,27,6,0,59,109,9,7,62,22,4,208,322,13,5,114,16,3,469,463,4,7,119,19,6,613,224,0,0,55,5,0,293,54,0,0,13,0,0,71,20,0,0,3,0,0,21,6,0,0,5,0,0,13,5,0,0,0,0,0,5,7,0,0,0,0,0,7,16,7,5,13,6,0,48,1267,151,82,464,80,12,2054
401061022,0,3,0,0,0,0,3,0,21,0,0,0,0,23,7,51,3,10,0,4,69,4,29,17,9,3,0,52,4,3,3,15,0,0,27,18,3,0,7,3,0,39,67,3,0,39,8,0,109,213,0,0,47,6,0,269,104,0,0,28,0,0,130,34,0,0,3,0,0,40,24,0,0,4,0,0,31,17,0,0,7,0,0,25,10,0,0,0,0,0,14,7,0,0,0,0,0,15,3,9,3,13,4,5,31,513,133,26,174,22,6,877
401071023,0,11,0,4,0,0,11,0,6,0,3,0,0,13,3,79,11,20,0,0,116,9,24,26,28,5,0,96,14,11,4,32,0,0,65,152,13,7,83,6,0,270,429,0,0,159,20,0,601,396,0,5,138,6,0,548,181,0,6,77,6,0,263,86,0,0,25,0,0,107,41,0,0,15,0,0,57,27,0,0,0,0,0,31,19,0,0,0,0,0,19,19,0,0,0,0,0,21,14,5,5,21,0,6,52,1394,157,66,601,39,11,2272
401071024,0,9,0,0,0,0,9,0,22,0,0,0,0,24,0,96,21,13,0,0,138,12,24,55,33,3,5,130,13,13,6,31,0,0,60,99,5,4,69,8,0,188,304,5,0,163,8,0,482,427,4,3,145,9,0,582,308,0,0,86,7,0,403,163,0,0,40,0,0,199,96,0,0,20,0,0,109,47,0,0,11,0,0,56,16,0,0,0,0,0,16,24,0,0,5,0,0,27,19,4,9,22,0,3,54,1521,182,103,633,39,13,2498
402011025,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,16,0,5,3,0,24,0,4,0,11,0,0,15,5,0,0,14,3,0,25,42,5,4,40,25,0,114,100,3,4,55,14,0,183,75,0,0,30,3,0,106,33,0,0,6,0,0,40,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,15,268,32,7,176,54,4,542
402011026,0,12,4,0,0,0,14,0,22,12,0,0,0,31,9,187,8,9,12,0,221,24,54,19,24,7,0,126,34,23,3,57,16,0,138,265,28,8,116,74,0,498,584,18,4,159,17,0,784,318,0,10,57,11,0,400,51,0,0,18,5,0,68,12,0,0,3,0,0,20,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,9,23,16,6,82,1322,363,81,469,148,17,2396
402011027,0,0,0,6,0,0,6,0,0,0,4,0,0,6,0,9,0,8,0,0,13,3,0,0,9,0,0,7,4,0,0,5,0,0,5,9,0,0,23,4,0,34,8,0,0,29,3,4,42,22,0,0,18,6,0,47,16,0,0,8,0,0,19,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,63,7,0,106,14,5,190
402021028,3,0,0,3,0,0,9,0,4,0,0,0,0,9,0,30,8,7,4,0,51,10,30,9,8,0,0,55,4,3,5,19,0,0,33,45,26,14,84,105,3,276,546,11,7,176,36,0,770,402,0,0,62,9,0,467,21,0,0,10,6,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,3,14,9,4,62,1047,112,42,388,163,6,1767
402021029,0,11,4,5,0,0,22,0,21,5,4,0,0,25,15,145,10,14,3,0,182,74,69,13,47,4,0,203,95,29,18,53,0,0,208,475,57,7,145,57,7,751,811,13,7,151,15,0,1006,214,5,0,40,3,0,272,12,3,0,0,5,0,16,3,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,9,15,7,13,73,1722,370,75,480,100,21,2773
402021030,0,10,3,4,0,0,24,0,38,6,6,0,0,51,4,238,65,7,5,3,321,41,163,119,36,3,3,356,118,97,42,38,4,0,309,364,75,47,118,25,9,646,269,19,14,70,12,0,387,26,5,24,6,22,0,85,7,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,22,43,8,20,4,14,106,846,693,350,317,78,43,2318
402021031,0,25,0,0,0,0,31,0,40,5,4,0,0,43,3,230,12,13,0,0,254,27,78,20,19,0,0,149,38,42,18,33,0,0,127,216,46,10,102,9,6,382,331,12,7,117,19,0,491,94,0,0,35,0,0,137,12,4,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,0,19,3,7,78,736,502,71,342,35,14,1708
402021032,0,3,0,0,0,0,9,0,5,4,0,0,0,7,0,62,4,4,0,0,69,23,28,3,6,0,0,63,6,9,8,13,0,0,40,107,17,3,43,61,4,231,739,18,3,125,12,0,895,331,0,0,42,0,0,380,22,0,0,5,0,0,25,9,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,14,8,11,7,3,56,1250,166,32,249,81,3,1785
402021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,10,6,0,0,4,0,0,8,0,0,0,0,0,0,0,4,0,0,4,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,34
402021034,4,25,5,3,0,0,34,0,44,6,0,0,0,49,10,290,8,18,0,0,330,40,105,35,34,4,0,222,74,47,6,53,0,0,182,521,83,3,152,23,5,785,404,15,3,94,15,3,532,31,0,0,19,6,0,56,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,42,0,16,4,9,78,1097,656,67,384,46,25,2277
402021035,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,8,12,0,25,0,0,0,16,13,0,29,0,0,0,10,14,0,21,11,0,0,14,7,0,30,38,0,0,29,6,0,71,43,0,0,12,3,3,59,14,0,0,0,4,0,14,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,113,0,0,98,62,3,277
402031036,0,23,3,3,0,0,27,4,45,3,6,0,0,62,6,287,68,38,6,0,412,20,148,138,52,11,6,383,40,45,45,44,3,0,182,231,51,55,113,32,6,486,582,70,31,265,54,6,1011,674,38,34,252,72,3,1068,145,5,5,43,7,0,212,19,0,0,10,3,0,34,6,0,0,3,3,0,11,0,0,0,0,0,0,3,7,0,0,3,0,0,9,0,0,0,0,0,0,7,25,47,20,33,19,7,156,1762,771,412,877,216,39,4069
402031038,0,7,0,4,0,0,16,0,18,8,9,0,0,28,8,128,31,36,4,0,210,19,118,109,34,12,3,290,29,30,31,47,0,0,136,200,52,46,110,35,9,451,441,24,25,186,38,3,724,732,29,17,161,14,4,957,218,5,3,34,11,0,268,24,0,0,6,0,0,39,3,0,0,4,0,0,5,6,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,6,0,0,3,27,29,6,32,0,6,103,1702,447,289,661,113,25,3245
402031175,0,0,3,4,0,0,5,0,0,10,0,0,0,12,3,42,54,10,4,0,113,6,39,130,12,0,0,194,7,25,25,13,0,0,75,15,26,50,15,35,0,143,134,17,35,83,17,0,291,668,19,31,114,31,0,870,223,0,4,37,7,0,266,29,0,0,10,0,0,42,8,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,21,21,7,6,89,1112,191,367,316,114,8,2110
402031176,0,5,0,0,0,0,8,0,11,3,0,0,0,17,0,102,8,12,0,0,122,15,43,12,16,6,0,84,11,23,3,17,0,0,54,23,12,8,32,9,0,84,131,22,9,91,11,0,265,291,7,5,59,16,0,382,41,0,0,6,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,4,6,0,20,530,232,46,242,46,4,1095
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,0,14,0,0,0,0,14,3,24,0,0,0,0,28,4,108,7,6,0,0,136,3,50,13,19,3,0,85,7,29,19,22,4,0,71,49,34,33,42,12,0,162,221,29,13,156,22,3,438,282,16,5,81,14,0,400,35,0,0,14,3,0,47,3,6,0,5,0,0,9,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,16,3,0,47,617,325,93,362,60,4,1455
402041041,0,4,0,0,0,0,5,0,13,0,0,0,0,13,3,83,3,13,4,0,99,3,19,5,20,0,0,56,5,14,4,20,0,0,43,53,23,0,56,9,0,137,278,19,10,149,17,0,479,228,3,0,66,12,0,314,18,0,0,10,6,0,32,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,19,4,4,41,602,193,26,343,49,11,1233
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,0,11,5,3,0,0,13,0,33,0,0,0,6,41,4,202,8,13,0,0,229,8,82,19,16,4,0,123,6,34,0,14,5,0,57,32,48,13,47,13,0,153,314,66,16,183,47,4,620,246,5,3,88,18,0,362,31,0,0,11,0,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,17,5,23,5,6,70,656,501,78,396,84,13,1723
402041044,4,5,0,3,0,0,5,0,0,0,3,0,0,8,4,38,5,9,5,0,62,12,40,10,8,6,0,70,14,16,6,21,16,0,65,62,15,21,89,25,0,206,374,51,20,213,42,0,700,186,8,0,67,15,0,276,9,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,5,22,8,7,59,674,179,68,433,122,6,1482
402041046,0,10,3,0,0,0,18,0,26,5,0,0,0,30,12,218,7,25,3,0,275,31,72,29,46,5,3,195,77,39,16,71,12,8,221,299,44,18,129,45,9,548,552,40,20,222,46,4,887,185,3,0,62,8,0,266,18,0,0,3,0,0,28,3,0,0,9,3,0,12,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,18,26,6,27,7,8,98,1205,491,104,602,138,28,2569
402041047,0,11,0,0,0,0,11,0,11,0,0,0,0,17,0,118,5,15,6,0,142,13,51,7,20,5,0,96,28,23,9,28,0,0,84,101,25,3,65,3,0,198,370,27,0,149,22,0,581,166,3,0,52,9,0,228,21,0,0,7,0,0,25,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,5,19,4,11,58,720,279,29,356,44,16,1448
402041048,0,8,3,3,3,0,20,0,32,0,3,0,0,41,7,202,9,11,18,4,240,6,99,27,18,0,6,152,12,52,11,38,0,0,117,172,51,17,130,34,5,408,557,35,4,190,35,0,825,160,11,0,47,15,0,224,14,0,0,3,0,0,20,0,0,0,0,3,0,4,6,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,11,24,3,4,100,944,520,92,460,117,24,2153
402041171,0,0,0,0,0,0,0,0,5,0,6,0,0,4,0,8,0,11,0,0,27,17,3,11,16,4,0,54,3,0,6,6,6,0,18,19,0,3,25,36,0,89,437,7,4,85,32,3,563,710,5,0,94,28,0,832,167,0,0,26,8,0,202,53,0,0,8,0,0,57,8,0,0,6,0,0,14,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,7,4,4,37,1423,39,31,301,117,13,1915
402041172,0,7,3,4,0,0,10,0,11,0,0,0,0,15,0,82,3,11,5,0,95,5,39,10,15,0,0,68,0,8,4,12,0,0,28,16,11,4,42,12,0,88,159,24,6,88,15,0,297,140,4,4,51,16,0,216,16,0,0,12,0,0,29,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,4,15,6,0,45,349,198,37,262,55,3,910
402051049,0,15,0,0,0,0,15,0,16,0,0,0,0,18,0,104,3,0,6,0,113,0,41,10,10,0,0,61,0,12,5,8,0,0,22,6,10,0,8,5,0,33,67,23,3,53,4,0,154,178,8,0,37,5,0,226,46,0,0,8,0,0,51,7,0,0,7,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,0,18,307,235,29,127,21,0,720
402051050,0,5,0,0,0,0,8,0,23,0,0,0,0,22,0,117,3,0,0,0,121,0,38,13,5,0,0,57,0,21,0,4,0,0,22,3,10,5,6,9,0,37,76,19,0,34,11,0,143,155,16,0,37,4,0,206,35,0,0,3,0,0,38,7,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,3,18,271,265,24,101,31,4,689
