SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
401051018,3249,8501,1014,1795,167,380,1180,2173,1006,1659,18,40,15,27,0,0,0,0,1040,1724,0,0,0,0,0,0,3,6,3,6,15,33,5493,12445,458,..,5951,12445
401051019,3400,9068,820,1395,431,813,1254,2210,742,1268,55,88,43,65,0,0,4,8,840,1428,4,8,14,18,0,0,10,27,26,54,8,10,5529,12770,468,..,5998,12770
401061020,1580,4402,513,895,118,237,631,1128,368,732,10,14,0,0,0,0,0,0,376,750,0,0,0,0,0,0,0,0,0,0,5,13,2597,6288,194,..,2783,6288
401061021,4135,11348,628,1223,381,847,1009,2068,602,1162,70,116,201,333,0,0,8,10,874,1625,0,0,0,0,0,0,14,36,14,36,9,23,6042,15103,433,..,6476,15103
401061022,2089,5576,362,608,322,670,682,1275,219,337,48,62,0,0,120,185,4,6,393,593,13,14,0,4,0,0,5,0,12,20,8,16,3184,7480,331,..,3518,7480
401071023,4403,11766,632,1204,159,313,794,1518,1765,2975,144,258,70,149,0,0,4,3,1979,3390,0,0,0,0,0,0,9,12,9,12,11,37,7194,16723,666,..,7861,16723
401071024,4760,13119,1335,2392,600,1193,1931,3578,1230,2119,100,151,243,344,46,83,0,0,1620,2693,0,0,0,0,0,0,4,8,4,8,20,35,8333,19430,747,..,9077,19430
402011025,3184,8789,192,320,8,11,202,331,5,6,0,0,0,5,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,10,20,3404,9153,196,..,3603,9153
402011026,6980,17652,1414,2226,66,135,1477,2363,118,143,0,0,0,0,0,0,0,0,120,142,44,64,6,0,0,0,0,0,48,64,44,80,8669,20300,572,..,9247,20300
402011027,2178,6158,4,10,0,0,4,10,0,0,0,0,0,0,0,0,4,9,4,9,0,0,0,0,0,5,0,0,0,5,6,15,2191,6196,115,..,2301,6196
402021028,6812,18809,26,34,65,134,89,169,11,28,0,0,0,0,0,0,0,5,13,32,0,0,0,0,0,0,0,0,0,0,0,4,6925,19018,295,..,7219,19018
402021029,5285,15017,718,1599,163,329,876,1931,116,169,0,0,0,0,0,0,0,0,116,169,0,0,0,0,0,0,0,0,0,0,8,17,6289,17129,451,..,6735,17129
402021030,2139,5923,1740,3566,96,186,1828,3750,132,192,46,68,0,0,0,0,0,0,183,253,0,0,0,0,0,0,0,0,0,0,11,12,4163,9945,409,..,4568,9945
402021031,4199,11434,809,1561,60,103,869,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,5079,13121,370,..,5442,13121
402021032,5284,15102,49,96,157,341,212,433,7,25,0,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,12,39,5517,15605,281,..,5801,15605
402021033,805,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,2352,37,..,843,2352
402021034,3340,8648,1319,2540,69,131,1386,2665,67,95,0,0,0,0,0,0,0,0,67,95,0,0,0,0,0,0,0,0,0,0,6,11,4797,11417,431,..,5224,11417
402021035,1921,5070,33,72,7,6,40,79,0,0,0,0,0,0,0,0,0,0,0,0,26,31,58,63,0,0,0,0,86,101,20,41,2069,5297,202,..,2272,5297
402031036,6724,18561,1878,4146,193,465,2072,4611,501,1053,35,40,0,0,0,0,3,12,539,1105,0,0,0,0,0,0,15,38,15,38,42,90,9387,24404,793,..,10177,24404
402031038,6538,17116,1297,2695,170,384,1473,3078,664,1340,0,0,0,0,0,9,10,16,677,1367,34,42,0,0,0,0,0,0,39,47,32,56,8753,21656,555,..,9312,21656
402031175,4542,12296,562,1121,1100,2603,1659,3722,89,142,51,84,155,244,0,0,5,4,296,476,0,0,0,0,0,0,0,0,0,0,10,29,6505,16525,417,..,6922,16525
402031176,3443,9144,119,275,61,145,172,424,289,445,0,0,0,0,0,0,0,0,291,451,0,0,0,0,0,0,0,0,0,0,4,18,3916,10030,213,..,4128,10030
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
402041040,5189,13561,441,702,104,225,547,933,181,267,0,0,0,0,0,0,0,6,180,269,0,0,0,0,0,0,0,0,0,0,11,24,5920,14788,312,..,6234,14788
402041041,5083,13660,418,708,35,85,456,791,48,88,0,0,0,0,0,0,10,16,54,108,0,0,0,0,0,0,0,0,0,0,3,11,5598,14563,289,..,5887,14563
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
402041043,5483,16579,487,890,33,73,513,971,126,188,0,0,0,0,0,0,4,13,130,200,0,0,0,0,0,0,0,0,0,0,13,23,6141,17774,259,..,6397,17774
402041044,5549,16225,235,454,46,97,283,548,55,93,0,0,0,0,0,0,0,0,55,93,129,190,18,25,0,0,6,14,150,229,4,11,6044,17107,225,..,6266,17107
402041046,5003,14039,1084,1969,76,188,1164,2156,652,1130,18,26,0,0,0,0,3,9,667,1164,0,0,0,0,0,0,0,0,0,0,15,38,6854,17399,438,..,7296,17399
402041047,6020,16198,694,1151,57,109,747,1255,126,196,0,0,0,0,0,0,6,7,137,200,0,0,0,0,0,0,0,0,0,0,0,10,6904,17662,346,..,7254,17662
402041048,5075,14630,1048,2173,79,179,1127,2353,17,33,0,0,0,0,0,0,6,5,23,37,0,0,0,0,0,0,0,0,0,0,14,42,6238,17053,291,..,6526,17053
402041171,3394,9976,95,151,792,1824,883,1968,67,122,363,670,321,552,0,0,0,3,753,1355,0,0,0,0,0,0,3,8,3,6,32,41,5065,13348,332,..,5393,13348
402041172,2610,6917,363,729,19,45,384,777,41,73,0,0,0,0,0,0,4,8,44,77,0,0,0,0,0,0,0,3,0,3,4,10,3046,7787,169,..,3214,7787
402051049,3370,8964,409,627,175,337,577,969,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,13,0,13,4,0,3961,9950,137,..,4093,9950
402051050,3245,8627,72,106,29,67,104,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3351,8804,104,..,3459,8804
402051051,3812,10250,104,204,53,157,159,363,54,72,0,0,0,0,0,0,5,3,57,77,0,0,0,0,0,0,0,0,0,0,12,14,4037,10706,157,..,4196,10706
402051052,5284,13450,1253,1941,148,311,1395,2252,288,469,0,0,0,0,0,0,0,5,294,475,0,0,0,0,0,0,0,0,0,0,14,44,6986,16216,421,..,7411,16216
402051053,6689,17621,466,724,119,251,587,970,45,66,0,0,0,0,0,0,3,4,49,73,11,32,0,0,0,0,0,0,11,32,0,0,7336,18694,277,..,7614,18694
402051054,5997,15577,117,211,3,5,120,222,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,6121,15813,261,..,6376,15813
402051055,4363,11092,197,377,15,48,213,425,623,930,0,0,0,0,0,0,5,7,625,931,0,0,0,0,0,0,0,0,0,0,7,8,5213,12459,261,..,5465,12459
403011056,4137,10586,1176,1960,381,770,1555,2731,268,415,120,185,12,18,0,0,3,8,405,635,14,27,8,12,0,0,25,50,48,90,16,27,6156,14066,500,..,6657,14066
403011057,3976,10270,2172,3578,841,1630,3014,5208,784,1124,512,811,576,974,292,468,5,11,2170,3381,0,0,0,0,0,0,43,72,43,72,21,31,9215,18959,1483,..,10697,18959
403021058,3495,8935,1048,2217,184,454,1231,2672,1485,2405,0,0,0,0,0,0,0,3,1488,2410,0,0,0,0,0,0,3,4,3,4,7,9,6222,14031,489,..,6707,14031
403021059,4495,11759,191,296,48,118,242,417,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,3,8,4743,12195,201,..,4938,12195
403021060,3421,8843,186,316,31,70,221,391,39,64,0,0,0,0,0,0,0,8,40,74,0,0,0,0,0,0,0,0,0,0,3,12,3686,9315,227,..,3914,9315
403021061,4279,10623,1818,3222,620,1357,2437,4586,97,174,13,23,42,75,0,0,5,8,157,285,0,0,0,0,0,0,0,9,0,6,27,40,6902,15533,442,..,7346,15533
403021062,4173,10410,1475,2842,484,1140,1961,3978,715,1121,7,9,0,0,0,0,4,9,729,1139,0,0,0,0,0,0,3,4,3,4,23,44,6882,15572,454,..,7341,15572
403021063,3543,9706,38,64,9,34,45,94,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3590,9805,117,..,3708,9805
403021064,4072,9938,1910,3568,651,1492,2558,5059,209,332,10,12,0,0,0,0,3,8,222,355,0,0,0,0,0,0,0,0,0,0,23,37,6875,15391,582,..,7455,15391
403031065,1572,4294,162,238,0,11,162,250,9,12,0,0,0,0,0,0,0,0,9,12,9,14,3,8,3,3,0,0,19,26,3,3,1760,4581,92,..,1846,4581
403031066,2254,6019,250,425,27,56,278,483,64,143,0,0,0,0,0,0,0,0,68,147,0,0,0,0,0,0,0,0,0,0,16,31,2615,6674,167,..,2779,6674
403031067,4357,11835,130,224,18,37,148,261,272,401,0,0,0,0,0,0,3,6,272,405,5,9,0,0,0,0,0,4,4,9,4,13,4788,12528,239,..,5025,12528
403031068,4350,12165,601,1246,38,101,636,1346,907,1457,7,3,0,0,0,0,0,0,912,1467,3,5,0,0,0,0,16,35,19,40,9,19,5932,15038,365,..,6302,15038
403031069,4383,12295,712,1520,122,313,836,1831,882,1426,32,45,0,0,0,0,0,0,914,1475,0,0,0,0,0,0,7,30,12,36,5,18,6149,15652,443,..,6586,15652
403031070,2472,6444,697,1241,40,79,733,1325,115,199,78,143,0,0,0,0,0,0,193,347,0,0,0,0,0,0,0,0,0,0,6,10,3407,8125,206,..,3610,8125
403041071,4150,10955,229,338,0,7,228,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4383,11313,164,..,4556,11313
403041072,5564,13970,331,521,82,153,412,678,33,42,0,0,0,0,0,0,0,0,35,43,33,49,36,48,0,0,0,0,76,96,18,22,6099,14804,1404,..,7501,14804
403041073,3148,7413,519,850,94,197,612,1040,55,79,48,59,17,25,0,0,0,0,121,165,0,0,0,0,0,0,0,0,0,0,4,4,3885,8627,299,..,4181,8627
403041074,3785,8790,392,588,258,578,649,1166,198,260,0,0,31,53,0,0,7,13,227,328,14,19,0,8,0,3,3,5,16,30,10,17,4691,10330,447,..,5135,10330
403041075,953,2582,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,5,8,0,3,964,2600,73,..,1032,2600
403041076,1524,4235,10,30,7,12,16,40,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,5,0,8,1547,4289,48,..,1593,4289
403041077,3651,10020,57,111,47,99,102,219,19,36,0,0,0,0,0,0,4,16,22,50,56,63,4,10,0,0,0,0,59,69,5,13,3848,10367,147,..,3986,10367
403041078,2376,6041,212,313,22,43,232,356,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,3,2609,6408,113,..,2722,6408
403041079,2716,6645,235,393,23,50,256,441,98,132,0,0,0,0,0,0,0,6,104,140,0,0,0,0,0,0,0,0,0,0,0,4,3078,7225,183,..,3256,7225
403041080,4918,12478,368,540,160,233,527,778,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5450,13257,275,..,5733,13257
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
403041082,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,..,15,19
403041083,2493,6458,183,296,8,22,196,316,42,57,0,0,0,0,0,0,0,0,39,56,28,42,0,3,0,0,0,0,28,48,8,34,2773,6907,197,..,2972,6907
403041084,4781,11620,834,1223,54,98,892,1313,6,13,0,0,0,0,0,0,3,14,15,30,0,0,0,0,0,0,0,0,0,0,8,12,5691,12979,299,..,5992,12979
403041085,3624,8705,494,737,76,134,572,867,20,32,0,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,5,6,4218,9603,243,..,4462,9603
403041086,3726,9056,440,649,32,74,469,725,14,10,0,0,0,0,0,0,0,3,12,10,0,0,0,0,0,0,0,0,0,0,5,8,4212,9804,196,..,4403,9804
403041088,1291,3306,17,21,0,0,17,21,15,21,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,4,3,7,7,7,1332,3366,104,..,1430,3366
403041089,3869,10404,291,429,22,57,312,488,37,50,0,0,0,0,0,0,0,7,40,58,12,17,125,169,0,0,0,4,136,190,3,3,4356,11138,150,..,4502,11138
403041177,4823,12402,186,276,94,178,281,454,321,575,0,0,0,0,0,0,3,3,325,577,0,0,0,0,0,0,0,0,0,0,6,11,5430,13444,313,..,5742,13444
403041178,3719,9652,3,3,0,3,7,10,253,397,0,0,0,0,0,0,0,3,255,398,13,25,22,33,0,0,0,0,34,52,6,19,4016,10126,300,..,4323,10126
404011090,2600,6758,378,820,126,309,500,1128,264,457,26,37,55,89,0,0,7,18,353,597,0,0,0,0,0,0,6,17,6,17,0,7,3465,8507,222,..,3688,8507
404011091,4861,12468,738,1533,297,701,1034,2232,246,447,96,163,169,332,0,0,0,0,513,939,0,0,0,0,0,0,8,18,8,18,25,60,6436,15723,437,..,6876,15723
404011092,4092,11045,634,1282,449,1124,1081,2405,806,1236,186,268,28,47,0,0,0,6,1015,1556,0,0,0,0,0,0,0,10,0,10,12,21,6205,15036,531,..,6734,15036
404011093,4666,11802,1295,2313,948,1956,2247,4265,396,736,26,42,447,742,111,182,24,48,1005,1748,4,5,0,0,0,0,20,52,24,52,14,25,7958,17899,682,..,8638,17899
404011094,2089,5105,370,695,106,231,478,920,73,112,18,23,0,0,0,0,4,15,92,149,0,0,0,0,0,0,8,13,8,13,3,10,2667,6206,203,..,2869,6206
404011095,4665,11566,1195,2374,501,1147,1702,3521,745,1149,19,33,81,119,0,0,5,6,852,1316,0,0,0,0,0,3,5,16,7,16,13,23,7246,16439,537,..,7775,16439
404011096,3850,9686,1194,2067,970,1898,2159,3967,168,240,32,47,18,33,106,193,9,24,335,535,11,20,3,3,0,0,4,0,20,26,11,19,6372,14234,592,..,6959,14234
404011097,4679,12857,1275,2410,880,2060,2154,4468,298,491,44,93,169,258,0,0,23,34,533,881,4,12,0,0,0,0,15,42,16,54,25,53,7412,18313,519,..,7926,18313
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
404021099,4431,10628,755,1300,306,624,1058,1916,553,799,32,46,255,359,0,0,4,13,846,1222,0,4,0,0,0,0,6,23,12,28,5,15,6350,13806,596,..,6946,13806
404021100,4487,11067,716,1336,462,938,1179,2275,415,643,0,0,0,0,0,0,0,9,412,651,0,0,29,28,0,0,0,0,26,32,11,15,6117,14041,464,..,6581,14041
404021101,3167,8009,1010,1641,384,758,1398,2397,180,288,96,163,0,0,0,0,4,10,284,464,0,0,0,0,0,0,28,55,28,55,16,40,4890,10958,402,..,5293,10958
404021102,4764,13517,1489,3403,224,529,1711,3934,492,907,37,63,0,0,0,0,25,48,548,1021,8,25,0,0,0,0,22,57,34,81,17,50,7086,18599,414,..,7499,18599
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,3,4,0,..,3,4
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
404031105,871,2339,61,122,27,56,91,177,126,185,15,18,0,0,0,0,0,0,141,199,0,0,0,0,0,0,0,0,0,0,0,4,1104,2729,118,..,1220,2729
404031106,3709,9652,509,902,195,459,701,1362,871,1570,128,191,30,58,0,0,0,5,1035,1833,0,0,0,0,0,0,0,0,0,0,24,65,5468,12914,447,..,5913,12914
404031107,6338,16293,2205,3839,628,1442,2838,5278,1097,2078,305,629,273,511,14,21,6,7,1690,3248,0,0,0,0,0,0,9,25,9,25,24,51,10890,24889,901,..,11791,24889
404031108,4618,11646,1202,2299,352,776,1552,3071,684,1196,104,141,14,16,0,0,3,12,801,1368,0,0,0,0,0,0,9,17,9,17,50,86,7032,16185,603,..,7635,16185
404031109,1349,3570,72,133,183,453,258,586,381,603,45,66,0,0,0,0,0,0,424,675,14,17,0,0,0,0,3,3,14,22,5,8,2052,4869,226,..,2280,4869
405011110,2256,5656,123,216,4,9,127,231,62,68,0,0,0,0,0,0,0,0,62,68,16,18,0,0,0,0,5,6,20,26,11,20,2473,5998,299,..,2773,5998
405011111,3387,8780,72,123,0,0,72,123,6,6,0,0,0,0,0,0,0,0,6,6,10,14,0,0,0,0,4,17,16,34,6,17,3487,8961,302,..,3785,8961
405011112,2272,6080,39,57,0,3,34,60,0,0,0,0,0,0,0,4,0,0,0,4,13,28,4,5,0,0,0,0,19,32,4,12,2334,6195,161,..,2491,6195
405011113,1146,2819,11,18,0,0,11,18,8,12,0,0,0,0,0,0,0,0,8,12,24,78,0,0,0,0,0,0,29,79,4,18,1201,2934,294,..,1495,2934
405011114,2755,6462,167,227,0,0,167,227,11,11,0,0,0,0,0,0,0,0,11,11,0,7,5,7,0,0,0,3,12,20,6,20,2959,6747,212,..,3169,6747
405011115,1730,4041,151,216,6,14,162,229,16,14,0,0,0,0,0,0,0,0,16,14,0,3,6,10,0,0,0,5,10,14,0,0,1913,4308,196,..,2110,4308
405021116,1560,3555,107,149,4,5,107,153,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,3,0,0,0,4,10,24,11,13,1690,3739,237,..,1921,3739
405021117,1913,4423,63,97,0,3,65,102,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,3,8,11,12,28,5,13,2000,4562,404,..,2402,4562
405021118,1603,3502,60,99,0,6,62,109,3,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,5,0,3,1673,3626,527,..,2204,3626
405021119,3547,8190,208,386,0,0,208,386,19,24,0,0,0,0,0,0,0,0,19,24,8,23,9,11,5,8,3,3,27,47,9,20,3819,8668,1207,..,5022,8668
405031120,1837,4060,51,74,0,0,51,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,16,12,27,6,7,1898,4158,409,..,2314,4158
405031121,2130,4448,26,48,0,0,26,48,12,10,0,0,0,0,0,0,0,0,8,10,20,52,5,9,0,3,4,4,30,70,14,22,2212,4599,760,..,2977,4599
405031122,4885,11223,808,1359,15,28,818,1386,105,141,0,0,0,0,0,0,0,0,106,140,12,17,0,0,0,3,4,12,18,27,18,35,5847,12816,749,..,6603,12816
405031123,1212,2950,55,89,0,0,55,89,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,3,5,9,17,28,3,3,1286,3070,217,..,1501,3070
405041124,2021,4814,107,137,0,0,107,137,3,4,0,0,0,0,0,0,0,0,3,4,0,3,18,24,0,0,0,0,21,31,6,3,2161,4990,280,..,2435,4990
405041125,2031,4338,151,204,13,22,161,230,12,15,0,0,0,0,0,0,0,0,12,15,10,14,0,3,0,0,3,11,12,23,12,22,2228,4628,1165,..,3396,4628
405041126,1730,3649,107,169,17,31,128,199,7,8,0,0,0,0,0,0,0,0,7,8,7,11,6,13,3,4,3,4,18,35,3,10,1888,3905,1010,..,2891,3905
405041127,2928,6266,80,127,21,40,101,173,16,30,0,0,0,0,0,0,0,0,21,27,66,95,16,26,0,0,10,28,93,147,11,13,3147,6635,2487,..,5636,6635
405041128,1743,3469,28,40,0,7,32,50,4,3,0,0,0,0,0,0,0,0,4,3,20,36,6,14,0,0,3,16,34,61,6,3,1812,3588,2223,..,4034,3588
406011129,928,2298,39,53,3,3,42,54,23,26,0,0,0,0,0,0,0,0,24,26,16,29,6,10,0,0,0,0,27,44,4,4,1021,2429,200,..,1219,2429
406011130,2519,5857,75,115,5,10,80,120,48,55,0,0,0,0,0,0,0,6,47,59,26,67,7,19,5,10,4,7,42,104,18,28,2713,6175,1053,..,3766,6175
406011131,1463,3314,98,206,0,0,98,206,8,10,0,0,0,0,0,0,0,0,8,10,8,20,3,7,0,0,7,14,18,36,8,11,1592,3585,759,..,2350,3585
406011132,758,1771,7,8,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,7,0,0,6,17,15,31,4,7,786,1825,461,..,1246,1825
406011133,5239,12699,553,931,97,215,653,1148,339,440,0,13,0,0,0,0,11,26,352,475,10,22,20,47,3,11,8,14,41,93,16,28,6302,14436,804,..,7109,14436
406011134,1261,3068,8,14,0,0,8,14,14,22,0,0,0,0,0,0,0,0,14,22,15,38,8,9,0,0,6,0,25,54,8,12,1318,3174,703,..,2027,3174
406011135,17,48,12,16,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,7,8,3,11,30,85,3,..,33,85
406011136,4998,12016,3494,6789,7,8,3497,6800,351,451,39,52,0,0,0,0,16,34,408,537,18,30,3,8,0,0,3,7,28,45,28,71,8952,19456,1411,..,10362,19456
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
406021138,469,2162,42,67,0,0,42,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,12,0,6,514,2246,161,..,674,2246
406021139,592,1098,13,19,0,0,13,19,37,68,0,0,0,0,0,0,0,0,41,73,22,37,0,0,0,0,3,10,22,44,4,14,674,1240,466,..,1137,1240
406021140,839,1741,25,37,0,6,26,42,13,13,0,0,0,0,0,0,0,3,15,14,0,9,0,0,4,3,4,4,12,22,10,10,901,1823,493,..,1393,1823
406021141,535,1102,13,23,0,0,10,27,3,4,0,0,0,0,0,0,8,22,9,25,12,21,21,32,8,21,10,9,44,82,66,124,680,1363,864,..,1539,1363
406021142,3986,9587,554,1219,31,73,588,1291,357,521,0,0,0,0,0,0,0,0,361,523,32,52,4,8,0,0,5,16,42,78,25,37,4993,11517,870,..,5865,11517
406021143,1158,3176,0,0,0,0,0,0,33,41,0,0,0,0,0,0,0,0,33,41,0,0,3,10,0,0,0,23,7,30,3,9,1195,3256,340,..,1541,3256
407011144,5062,10486,273,397,63,131,345,533,116,156,0,0,0,0,0,0,0,0,116,156,22,29,40,51,0,0,0,9,64,90,18,35,5601,11297,3398,..,9002,11297
407011145,1840,4008,49,76,0,0,49,76,24,37,0,0,0,0,0,0,0,0,24,37,6,3,6,11,0,0,3,16,13,36,19,29,1940,4183,1090,..,3033,4183
407011146,2863,7010,153,221,0,0,153,221,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,11,16,20,26,14,29,3056,7286,199,..,3255,7286
407011147,2844,7253,3,14,0,0,8,15,6,8,0,3,0,0,0,0,0,0,5,10,26,33,0,5,0,0,3,4,30,46,8,13,2899,7336,617,..,3516,7336
407011148,6227,13320,578,809,93,179,671,987,83,102,21,38,16,28,0,0,0,0,118,163,6,18,23,31,0,0,7,12,34,56,29,52,7080,14579,2303,..,9379,14579
407011149,2528,5637,55,77,25,61,87,136,0,10,43,52,0,0,0,0,0,8,51,65,28,40,4,8,0,0,4,16,40,64,0,5,2704,5912,1801,..,4499,5912
407021150,1845,4647,18,21,5,9,20,36,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,9,10,45,120,49,132,10,17,1933,4835,658,..,2584,4835
407021151,1551,3297,49,63,10,15,52,76,13,14,0,0,0,0,0,0,0,3,13,18,7,8,0,4,0,0,3,10,15,21,5,11,1630,3420,1592,..,3222,3420
407021152,1888,4314,177,285,0,4,181,284,113,133,0,0,0,0,0,0,0,0,113,133,0,9,0,0,5,0,0,0,7,11,4,4,2187,4742,328,..,2516,4742
407021154,2264,5461,128,212,0,0,128,212,0,5,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,4,5,4,11,17,2413,5705,312,..,2718,5705
407021155,846,2091,9,15,0,0,9,15,4,4,0,0,0,0,0,0,0,0,4,4,4,14,0,0,3,0,0,0,4,15,3,8,867,2130,213,..,1077,2130
407021156,1154,2638,46,73,0,0,46,73,7,15,0,0,0,0,0,0,0,0,7,15,0,5,0,0,4,19,0,6,10,30,4,13,1224,2760,256,..,1481,2760
407021157,2440,5938,78,117,0,0,78,117,7,5,0,0,0,0,0,0,0,0,7,5,9,14,0,0,0,3,0,0,14,19,10,12,2546,6097,380,..,2920,6097
407021158,1283,3031,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0,3,0,4,5,10,3,20,1293,3062,473,..,1770,3062
407021173,4854,11952,554,1081,17,22,573,1102,360,510,0,0,0,0,0,0,0,0,364,515,4,8,4,4,0,0,3,10,11,15,19,34,5816,13614,588,..,6405,13614
407021174,4480,11114,887,1443,28,40,914,1487,558,800,0,0,14,25,0,0,0,0,569,823,4,5,0,0,0,0,6,20,10,19,12,22,5993,13460,668,..,6664,13460
407031159,2334,5601,175,265,8,17,182,279,21,23,0,0,0,0,0,0,0,6,21,27,6,14,16,22,7,9,0,3,28,50,0,0,2563,5962,404,..,2968,5962
407031160,1373,3197,303,490,3,6,308,492,63,95,0,0,0,0,0,0,0,0,63,95,10,7,10,6,0,0,0,0,14,15,7,9,1758,3801,228,..,1990,3801
407031161,1128,2492,3,4,0,0,3,4,11,12,0,0,0,0,0,0,0,0,11,12,11,14,0,0,0,3,8,15,26,33,0,6,1168,2551,346,..,1513,2551
407031162,1931,4619,228,362,0,5,229,368,44,48,0,0,0,0,0,0,0,0,42,48,8,10,5,10,0,0,4,8,18,26,4,13,2226,5073,235,..,2463,5073
407031163,640,1531,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,10,0,0,0,0,10,16,8,15,655,1564,148,..,804,1564
