SA2_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
402051055,267,1897,2014,638,350,5165,47,5213
403011056,437,2404,2313,619,320,6095,64,6156
403011057,833,4100,3014,772,382,9101,116,9215
403021058,703,2672,2004,527,248,6155,70,6222
403021059,129,1430,2094,720,343,4715,25,4743
403021060,145,1074,1599,545,300,3664,21,3686
403021061,777,2956,2227,578,253,6785,119,6902
403021062,683,2733,2422,663,294,6792,89,6882
403021063,56,963,1662,599,292,3566,28,3590
403021064,700,2952,2344,567,238,6802,68,6875
403031065,45,478,737,298,176,1748,12,1760
403031066,122,858,1062,324,233,2599,14,2615
403031067,137,1397,2134,688,392,4748,37,4788
403031068,389,2009,2310,764,398,5875,54,5932
403031069,293,1965,2584,837,425,6109,43,6149
403031070,236,1306,1263,382,175,3370,34,3407
403041071,113,1303,1861,702,391,4359,24,4383
403041072,185,2202,2413,813,412,6030,71,6099
403041073,512,1608,1172,328,182,3809,79,3885
403041074,387,1940,1566,501,214,4615,73,4691
403041075,3,142,389,200,209,946,16,964
403041076,13,335,735,289,163,1541,7,1547
403041077,73,950,1797,644,361,3825,21,3848
403041078,130,869,962,375,237,2576,37,2609
403041079,294,1213,1040,330,154,3027,51,3078
403041080,165,1796,2271,764,415,5413,40,5450
403041081,0,0,0,0,0,0,0,0
403041082,0,3,4,3,0,10,0,15
403041083,88,823,1137,432,267,2748,28,2773
403041084,382,2284,1992,642,326,5625,68,5691
403041085,347,1704,1502,434,189,4167,47,4218
403041086,236,1593,1583,494,262,4166,43,4212
403041088,26,327,559,226,169,1314,18,1332
403041089,178,1432,1697,618,400,4326,30,4356
403041177,252,2010,2197,607,318,5383,44,5430
403041178,192,1368,1591,542,292,3985,34,4016
404011090,243,1293,1297,415,187,3432,30,3465
404011091,518,2359,2336,753,400,6373,69,6436
404011092,433,2172,2401,730,423,6157,48,6205
404011093,874,3428,2542,699,321,7860,97,7958
404011094,257,999,957,310,128,2650,23,2667
404011095,578,2930,2502,770,359,7142,98,7246
404011096,393,2399,2448,670,380,6286,89,6372
404011097,680,2885,2485,829,432,7306,104,7412
404021098,0,0,0,0,0,0,0,0
404021099,500,2635,2211,620,321,6289,60,6350
404021100,489,2265,2258,691,350,6057,63,6117
404021101,596,1964,1556,471,246,4822,67,4890
404021102,858,2601,2329,774,385,6953,135,7086
404021103,0,5,0,0,0,3,0,3
404031104,0,0,0,0,0,0,0,0
404031105,78,338,443,142,79,1084,21,1104
404031106,486,2063,1965,578,310,5406,60,5468
404031107,1069,4603,3637,1014,465,10783,109,10890
404031108,803,2956,2212,661,322,6955,75,7032
404031109,90,762,793,254,138,2034,18,2052
405011110,44,648,961,457,327,2439,35,2473
405011111,67,855,1336,678,498,3435,45,3487
405011112,26,482,940,471,370,2295,32,2334
405011113,46,308,421,214,188,1178,22,1201
405011114,134,1063,1052,404,286,2933,25,2959
405011115,67,680,749,241,162,1904,17,1913
405021116,85,559,677,234,108,1664,22,1690
405021117,46,567,776,333,263,1982,14,2000
405021118,50,527,596,271,212,1659,14,1673
405021119,170,1231,1334,608,417,3759,64,3819
405031120,67,555,688,320,232,1867,34,1898
405031121,121,698,725,347,281,2167,48,2212
405031122,640,2266,1801,662,344,5712,137,5847
405031123,43,383,435,238,158,1262,25,1286
405041124,100,739,798,286,194,2114,46,2161
405041125,98,800,866,288,139,2196,33,2228
405041126,98,756,694,181,120,1850,32,1888
405041127,116,1052,1197,425,298,3088,62,3147
405041128,66,627,708,241,133,1776,29,1812
406011129,83,324,380,136,68,991,31,1021
406011130,74,755,1096,477,261,2667,46,2713
406011131,56,446,582,284,194,1564,23,1592
406011132,29,212,293,126,107,763,21,786
406011133,435,2197,2378,784,385,6174,126,6302
406011134,67,358,449,208,179,1262,59,1318
406011135,5,12,3,0,0,19,11,30
406011136,1085,3392,2760,999,525,8756,192,8952
406011137,0,0,0,0,0,0,0,0
406021138,199,181,75,17,9,476,39,514
406021139,69,281,193,62,31,632,40,674
406021140,28,304,323,121,97,881,17,901
406021141,45,251,194,77,95,653,29,680
406021142,519,1824,1637,602,301,4885,111,4993
406021143,28,312,525,212,97,1176,24,1195
407011144,248,2418,1982,567,307,5528,78,5601
407011145,91,642,725,270,166,1896,47,1940
407011146,112,938,1134,510,318,3008,43,3056
407011147,31,611,1118,624,483,2867,35,2899
407011148,392,3219,2400,679,315,7000,84,7080
407011149,52,933,1083,381,222,2674,29,2704
407021150,31,383,713,425,344,1899,32,1933
407021151,57,500,634,247,155,1602,30,1630
407021152,139,778,726,327,169,2146,42,2187
407021154,116,782,960,344,159,2363,50,2413
407021155,9,155,321,180,191,853,16,867
407021156,36,376,484,194,122,1210,13,1224
407021157,76,702,971,443,293,2477,63,2546
407021158,23,302,510,263,173,1272,21,1293
407021173,350,1936,2194,795,456,5735,82,5816
407021174,468,2275,2026,699,443,5905,82,5993
407031159,115,734,906,459,303,2520,43,2563
407031160,184,715,549,192,84,1717,39,1758
407031161,48,321,407,203,161,1148,24,1168
407031162,120,687,885,312,182,2187,44,2226
407031163,16,136,265,111,122,643,14,655
407031164,90,943,969,429,322,2752,51,2801
407031165,546,2666,2351,895,583,7047,129,7177
407031166,17,305,542,270,229,1373,22,1396
407031167,184,806,666,219,87,1956,26,1986
407031168,35,410,728,396,255,1814,32,1846
407031169,103,699,748,327,271,2146,44,2194
407031170,116,848,924,413,267,2569,58,2631
497979799,0,0,0,0,0,0,0,0
499999499,0,0,0,0,0,0,0,0
501011001,45,669,1055,378,204,2350,48,2399
501011003,43,1120,1812,639,369,3982,72,4055
501011004,95,1120,1522,463,220,3423,63,3487
501011293,146,1274,1426,482,231,3559,54,3616
501011294,282,2685,2793,945,491,7185,102,7292
501021005,145,1793,2917,1142,603,6597,73,6668
501021007,25,502,790,400,227,1953,39,1990
501021008,232,1119,885,293,100,2630,48,2677
501021009,165,1042,1220,553,353,3331,75,3404
501021010,10,236,466,262,207,1171,21,1192
501021011,0,3,4,0,0,3,0,3
501021012,122,1424,1889,665,297,4402,49,4448
501021014,96,924,1314,594,422,3352,59,3409
501021015,140,1087,1094,357,177,2855,33,2887
501021016,57,447,584,272,200,1553,33,1584
501021251,93,957,1429,535,226,3242,35,3277
501021252,12,118,397,246,207,976,5,984
501021253,314,2238,1996,510,226,5283,84,5365
501021254,158,821,707,208,103,1998,88,2082
501031017,75,795,1034,464,315,2677,38,2718
501031018,35,649,880,428,281,2277,33,2305
501031019,126,723,761,315,183,2108,37,2146
501031020,68,567,774,326,200,1936,37,1972
502011021,52,943,1359,466,250,3068,35,3104
502011022,88,1381,1568,484,275,3793,72,3867
502011023,296,1770,1195,443,287,3984,62,4053
502011024,334,3018,2969,953,476,7746,88,7834
502011025,578,2344,1205,295,133,4555,113,4664
502011026,55,821,931,404,282,2499,39,2539
502011027,168,2385,3106,1071,507,7242,74,7318
502011028,279,2021,1540,528,216,4581,89,4673
502011029,99,1178,1298,605,429,3611,78,3691
503011030,85,491,1004,418,292,2287,18,2309
503011031,249,1702,1344,318,139,3754,41,3798
503011032,80,953,1211,417,208,2867,24,2892
503011033,51,743,1342,473,232,2840,4,2846
503011034,337,1424,1475,488,277,4000,43,4045
503011035,356,2015,2589,832,432,6221,54,6274
503011036,107,958,1530,465,211,3273,24,3294
503021037,0,5,4,3,0,16,0,16
503021038,254,1834,1852,441,162,4536,32,4568
503021039,578,3115,2394,609,313,7003,67,7079
503021040,287,1601,1459,379,154,3882,32,3914
503021042,713,3817,2345,502,175,7557,65,7614
503021043,619,3642,2663,535,251,7708,73,7780
503021295,986,3267,1068,158,55,5526,82,5607
503021296,779,2954,1276,220,78,5294,62,5362
503021297,1387,3117,690,54,28,5283,84,5363
504011044,400,2390,2418,715,347,6273,77,6350
504011045,555,3713,3881,943,434,9526,114,9642
504011046,663,3297,1837,329,150,6271,77,6351
504011047,471,3100,3450,1058,559,8636,132,8761
504011048,116,914,1203,447,279,2959,26,2981
504021049,5,193,361,225,195,979,20,998
504021050,29,507,1120,519,342,2521,17,2540
504021051,71,636,848,327,237,2114,31,2147
504021052,0,0,3,0,0,6,0,6
504021053,92,961,1795,976,807,4638,36,4675
504021054,301,1632,1822,722,429,4894,64,4957
504031055,0,0,3,0,0,0,0,0
504031056,198,1695,2452,1073,702,6125,57,6183
504031057,231,1972,2904,1118,625,6847,105,6948
504031058,28,385,690,378,345,1827,26,1852
504031060,5,110,344,216,231,907,11,916
504031061,52,597,930,291,151,2022,15,2036
504031062,180,1385,1849,619,291,4328,65,4388
504031063,0,5,0,0,0,4,0,4
504031064,0,0,0,0,0,0,0,0
504031065,91,676,749,322,263,2099,40,2141
504031066,559,2236,1351,349,158,4654,94,4750
504031067,62,720,1007,435,245,2476,23,2496
504031068,47,950,1750,754,513,4016,43,4057
504031069,0,0,0,0,0,0,0,0
504031298,62,1575,2495,758,317,5204,52,5260
504031299,44,933,1791,528,294,3591,31,3623
504031300,201,2071,2536,829,484,6116,76,6199
505011070,126,1447,1761,553,244,4132,33,4169
505011071,101,1302,2094,791,438,4732,44,4778
505011072,130,1417,2700,807,440,5494,50,5543
505011073,137,1591,2295,743,361,5130,36,5168
505011074,90,1214,1768,572,288,3931,32,3966
505011075,70,902,1841,685,409,3913,24,3941
505011076,20,521,1520,646,377,3082,25,3102
505011077,293,2023,2012,614,294,5238,77,5312
505011078,157,1425,2081,729,388,4780,31,4808
505011079,80,981,1884,699,415,4061,26,4088
505011080,36,584,1201,529,323,2677,24,2703
505011081,64,956,1502,472,195,3192,26,3215
505011082,74,788,1674,615,362,3517,66,3584
505011083,76,856,1529,533,366,3359,24,3386
505021084,407,2535,2497,680,370,6490,89,6580
505021085,551,3016,2529,834,383,7307,185,7496
505021087,0,0,0,0,0,0,0,0
505021088,472,3054,3127,723,277,7655,81,7740
505021089,209,2006,3750,1086,564,7621,60,7684
505021090,590,3644,2884,675,244,8035,130,8165
505021091,8,87,16,0,0,114,0,112
505021092,291,3325,2977,653,273,7522,100,7622
505021093,311,2041,2307,683,351,5688,51,5741
505021094,107,922,1335,418,245,3029,32,3061
505021095,446,3096,1925,350,158,5973,72,6041
505021096,184,1725,2380,699,334,5323,45,5370
505021097,513,3107,2463,661,338,7075,86,7163
505021301,228,1251,1627,676,448,4229,52,4278
505021302,408,2397,1939,471,272,5491,62,5551
505031098,182,1125,1545,631,415,3901,54,3949
505031099,450,3293,3037,950,462,8185,125,8312
505031100,142,1702,2726,947,494,6006,69,6070
505031101,208,1898,2025,625,230,4980,57,5039
505031102,230,1236,1109,382,236,3190,71,3269
505031104,152,1035,1362,583,366,3500,42,3543
505031105,138,1808,3054,1241,708,6949,67,7016
505031106,0,0,0,0,0,0,0,0
505031107,128,1305,1916,713,465,4537,36,4571
505031255,79,1781,2164,498,198,4718,44,4764
505031256,5,37,69,51,65,223,0,222
505031257,35,443,539,191,116,1330,23,1350
505031258,95,1362,1542,457,232,3688,42,3737
505031303,74,1282,2037,677,453,4520,49,4572
505031304,56,918,2301,859,491,4620,26,4647
505031305,81,1127,2067,789,424,4484,45,4527
505031306,244,1774,2089,805,443,5360,79,5435
506011110,690,3400,3013,922,471,8493,162,8651
506011111,0,0,0,0,0,0,0,0
506011112,82,762,798,269,171,2079,31,2110
506011114,267,1494,1419,541,319,4034,64,4102
506011115,67,702,1088,612,456,2931,40,2972
506011116,32,497,1071,544,421,2568,13,2585
506011117,104,989,1597,536,311,3546,43,3591
506011307,34,906,1907,503,211,3562,30,3588
506011308,46,1119,2762,711,281,4913,34,4946
506021118,414,2293,2155,657,276,5792,88,5881
506021119,550,2921,2554,635,261,6915,90,7003
506021120,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0
506021123,575,3275,2242,540,209,6836,84,6920
506021309,262,1325,1187,355,183,3306,96,3402
506021310,191,1178,1033,280,139,2824,42,2861
506021311,426,2347,1550,332,148,4808,64,4873
506031124,799,2950,2491,855,473,7561,135,7694
506031125,33,637,1462,657,405,3191,26,3216
506031126,0,0,0,0,0,0,0,6
506031127,460,2746,2658,809,411,7072,145,7219
506031128,241,1922,2211,650,334,5360,53,5415
506031129,168,1531,2212,698,360,4968,44,5007
506031130,3,0,0,0,0,4,0,6
506031131,136,1703,2848,971,457,6112,40,6159
506041132,316,2576,2553,968,561,6975,142,7118
506041133,116,1852,3248,1268,678,7166,62,7231
506041134,601,3113,2620,913,510,7749,131,7877
506041135,107,1675,3147,1187,665,6775,78,6856
506041136,308,1828,1763,705,521,5126,69,5193
506041137,328,2718,3336,1233,687,8300,104,8401
506051138,226,2087,2931,1035,635,6904,96,7003
506051139,124,1472,1789,726,394,4514,55,4571
506051140,149,1515,2340,962,732,5695,50,5750
506051141,95,772,1538,814,671,3891,35,3927
506061142,85,1626,2945,1094,673,6423,75,6498
506061143,20,294,812,515,601,2247,25,2274
506061144,15,274,531,305,295,1422,38,1463
506071145,388,2972,2337,529,185,6410,52,6474
506071146,196,1211,1647,598,271,3930,40,3968
506071147,401,3187,2638,667,289,7174,78,7254
507011148,103,1879,3379,1078,588,7026,47,7077
507011150,0,0,0,0,0,9,0,9
507011151,0,0,0,0,0,0,0,0
507011152,90,983,1521,592,336,3516,19,3540
507011153,231,1271,1318,415,195,3431,52,3481
507011154,380,1976,1658,464,239,4718,90,4808
507011155,0,5,0,0,0,0,0,0
507011158,29,518,669,173,80,1471,13,1481
507011159,245,1679,1699,594,309,4533,52,4583
507011160,256,1766,1700,511,297,4528,65,4591
507011161,174,1891,2768,788,331,5952,61,6014
507011163,80,841,1191,432,222,2762,25,2787
507011259,90,959,1590,541,303,3487,34,3519
507011260,4,162,392,155,130,849,5,849
507021164,124,1037,1197,371,168,2897,19,2913
507021165,703,3081,2400,573,241,6993,92,7087
507021166,455,2369,2301,588,316,6029,83,6112
507021167,0,4,0,0,0,9,0,9
507031169,200,1840,2603,755,323,5724,77,5798
507031170,228,1204,930,295,161,2817,57,2874
507031172,0,3,0,3,7,12,0,12
507031173,0,3,5,0,0,13,0,14
507031174,294,1709,1466,515,233,4222,80,4305
507031261,43,638,1261,402,294,2639,22,2660
507041175,143,1505,1881,545,301,4384,42,4423
507041176,29,386,574,182,95,1265,14,1276
507041177,359,2429,2370,582,303,6050,71,6123
507041178,284,2087,2366,759,367,5869,56,5922
507041179,123,992,1225,338,165,2847,30,2874
507041180,75,894,1861,632,341,3800,18,3817
507041181,258,2011,2808,791,488,6358,51,6404
507041182,181,1456,1817,659,354,4465,47,4511
507041183,201,772,813,210,102,2091,39,2125
507041184,29,395,948,379,212,1957,9,1966
507051186,192,1280,1121,443,189,3224,52,3278
507051187,114,1349,1888,713,352,4414,73,4488
507051188,649,3341,2089,586,300,6959,136,7091
507051189,0,0,0,0,0,0,0,0
507051190,254,1839,1805,636,285,4818,68,4891
507051191,102,1871,3186,1253,680,7091,69,7160
507051192,184,1496,1827,652,327,4481,64,4543
507051193,196,1314,1538,534,285,3867,46,3916
507051312,71,1346,1736,499,253,3911,51,3962
507051313,141,2576,3804,1197,632,8347,88,8441
507051314,3,159,300,113,74,657,10,665
509011225,439,2563,2072,653,310,6048,103,6152
509011226,8,233,526,269,225,1258,23,1275
509011227,41,567,802,324,180,1921,19,1940
509011228,55,841,954,334,147,2326,35,2362
509011229,12,230,372,198,195,1012,20,1033
509011230,104,501,549,235,184,1572,40,1614
509011231,53,394,486,295,250,1480,35,1520
509011232,17,314,531,235,172,1277,16,1289
509011233,162,1183,1605,629,430,4011,63,4071
509011234,44,549,743,362,266,1963,40,2001
509011235,0,0,0,0,0,0,0,0
509021236,18,307,721,461,403,1911,18,1926
509021237,58,383,460,223,184,1300,32,1335
509021238,42,487,558,264,180,1532,27,1557
509021239,56,904,1252,582,412,3210,68,3282
509021240,85,540,633,270,182,1707,40,1747
509021241,55,434,549,250,212,1499,46,1546
509021242,39,319,370,172,158,1065,24,1092
509021243,198,1265,1430,643,444,3983,88,4070
509021244,30,415,644,310,277,1683,68,1749
509021245,64,642,745,364,245,2058,38,2094
509031246,49,372,467,228,197,1321,26,1345
509031247,32,357,581,216,272,1469,34,1503
509031248,21,230,303,169,97,823,15,837
509031249,111,623,535,230,135,1635,42,1678
509031250,58,480,658,327,291,1813,38,1849
510011262,334,1409,1628,660,354,4381,150,4532
510011263,556,624,360,134,82,1752,84,1836
510011264,404,284,108,33,23,840,66,909
510011265,319,706,624,223,139,2005,116,2122
510011266,151,254,122,57,27,607,29,640
510021267,124,165,70,32,30,422,16,437
510021268,47,423,528,179,90,1275,31,1305
510021269,39,403,607,214,105,1362,24,1389
510021270,208,1005,1367,505,206,3301,83,3377
510031271,60,614,560,211,104,1548,33,1581
510031272,132,1278,2231,886,436,4965,100,5062
510031273,80,287,538,203,116,1221,24,1244
511011274,214,1407,1683,624,388,4311,67,4379
511011275,40,408,501,206,214,1365,28,1398
511021276,150,596,579,193,113,1627,35,1662
511021277,48,561,569,202,189,1573,53,1629
511031278,124,751,842,356,212,2273,55,2329
511031279,235,1411,1702,700,393,4438,100,4538
511031280,115,892,1317,462,265,3047,61,3104
511031281,0,0,0,0,0,0,0,0
511031282,80,481,458,206,122,1343,54,1401
511031283,280,305,172,62,18,844,65,905
511031284,0,0,0,0,0,0,0,0
511041285,448,2095,1555,481,201,4784,108,4890
511041286,103,702,924,404,347,2480,40,2523
511041287,40,766,1286,478,293,2858,38,2904
511041288,82,1200,1623,582,185,3676,40,3710
511041289,50,496,517,214,119,1398,35,1437
511041290,78,244,186,59,62,632,57,685
511041291,39,388,479,216,171,1304,35,1339
511041292,45,552,733,356,268,1956,60,2020
597979799,0,0,0,0,0,3,0,3
599999499,0,0,0,0,0,0,0,0
601011001,384,1075,786,355,212,2810,89,2896
601011002,46,635,851,421,377,2341,26,2359
601011003,16,472,741,351,252,1833,12,1839
601021004,226,1159,922,275,165,2738,26,2767
601021005,51,578,1253,626,486,2995,29,3021
601021006,51,475,543,199,125,1395,6,1402
601021007,182,1515,1898,636,327,4559,35,4598
601021008,174,1192,1180,330,185,3061,35,3100
601021009,232,780,605,211,125,1947,46,1998
601021010,97,465,359,136,68,1118,19,1140
601021011,240,1174,1080,306,152,2951,45,2991
601021012,11,340,699,352,259,1654,10,1666
601031013,35,444,583,276,227,1561,12,1572
601031014,181,776,740,284,219,2197,39,2239
601031015,307,1322,1051,398,252,3334,67,3403
601031016,162,763,536,221,99,1779,29,1811
601031017,652,1991,1435,500,244,4829,110,4943
601031018,142,765,649,273,168,2005,34,2037
601031019,278,936,681,246,117,2257,37,2289
601031020,205,938,947,401,271,2767,40,2807
601031021,127,665,563,195,105,1658,18,1679
601041022,284,1937,1893,643,375,5132,46,5182
601041023,125,1417,1677,607,369,4196,32,4224
601041024,41,713,1244,512,393,2901,34,2940
601041025,0,0,0,0,0,0,0,0
601041026,56,486,537,182,96,1360,9,1369
601051027,616,1730,845,220,86,3497,46,3548
601051028,231,1310,1360,417,224,3540,27,3572
601051029,102,667,674,251,117,1803,7,1813
601051030,288,1106,810,238,130,2575,32,2608
601051031,403,1902,1607,508,270,4691,54,4747
601051032,191,1089,908,263,139,2578,17,2599
601051033,232,1146,872,230,103,2590,25,2616
601061034,56,970,1266,574,394,3262,42,3300
601061035,121,1231,1479,624,399,3851,49,3900
602011036,169,581,399,124,55,1321,21,1342
602011037,197,778,668,242,118,1997,25,2027
602011038,245,1023,704,191,102,2267,25,2290
602011039,38,484,712,298,205,1734,18,1753
602011040,181,611,444,202,79,1514,27,1545
602011041,320,1395,1136,401,222,3469,74,3545
602011042,128,842,761,233,114,2080,119,2194
602011043,57,522,571,213,107,1476,87,1563
602011044,154,1011,1050,371,211,2794,29,2824
602011045,228,582,453,148,85,1491,43,1532
602011046,101,975,1014,428,263,2780,23,2803
602011047,197,871,631,184,104,1989,26,2015
602011048,126,797,713,250,146,2028,28,2057
602011049,81,659,788,256,116,1896,24,1922
602011050,90,470,536,234,154,1475,27,1503
602011051,89,693,647,219,119,1758,16,1775
602011052,80,665,739,294,168,1946,26,1977
602021053,53,564,617,274,169,1673,64,1738
602021054,78,744,828,416,282,2351,46,2397
602021055,41,557,887,470,359,2314,31,2342
602021056,36,338,517,253,199,1356,21,1373
602021057,37,420,632,342,258,1687,26,1714
602031058,14,288,605,366,270,1544,16,1562
602031059,187,1014,981,413,274,2869,67,2934
602031060,79,610,645,271,167,1769,23,1794
602031061,72,429,526,267,167,1461,35,1499
602031062,46,621,856,358,256,2142,25,2166
602031064,132,1065,1082,428,234,2943,50,2992
602031099,24,128,139,76,33,398,21,416
602031100,102,876,943,434,350,2701,67,2765
603011065,23,284,329,177,129,945,27,973
603011066,17,245,438,290,198,1179,14,1195
603011067,55,524,896,497,457,2424,46,2473
603011068,0,3,0,0,0,3,0,3
603021069,20,373,601,237,124,1353,14,1366
603021070,73,616,761,253,182,1881,31,1914
603021071,38,540,635,251,148,1619,37,1651
603021072,92,937,1325,598,402,3354,48,3400
603031073,34,399,416,178,96,1120,20,1144
603031074,57,689,824,288,187,2045,40,2082
604011075,175,636,414,137,54,1412,35,1445
604011076,23,357,748,442,379,1953,25,1981
604011077,161,759,468,162,73,1627,32,1655
604011078,207,995,927,312,159,2596,31,2627
604011079,69,675,789,345,225,2104,50,2154
604011080,51,511,543,183,119,1409,10,1417
604011081,115,651,596,213,116,1689,24,1709
604011082,221,1228,1007,375,214,3044,58,3096
604011083,90,626,662,215,132,1732,30,1770
604011084,227,1017,884,353,189,2665,39,2705
604021085,583,2553,1985,628,326,6077,103,6175
604021086,169,822,658,242,126,2021,54,2074
604021087,96,742,764,302,203,2103,38,2145
604021088,41,377,551,250,146,1365,5,1371
604021089,42,771,1058,417,238,2531,41,2567
604021090,19,300,494,241,158,1213,7,1215
604021091,59,613,930,470,353,2419,36,2456
604021092,20,340,572,216,166,1307,14,1320
604031093,25,240,231,92,50,639,14,652
604031094,24,412,611,259,165,1475,29,1505
604031095,83,536,554,208,103,1488,35,1521
604031096,24,343,553,285,205,1411,18,1429
604031097,151,808,579,207,84,1833,40,1875
604031098,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0
701011002,333,1611,804,134,47,2920,70,2984
701011003,0,0,0,0,0,0,0,0
701011004,80,623,511,138,73,1425,20,1445
701011005,87,598,548,117,58,1415,23,1439
701011006,138,266,324,106,59,889,21,911
701011007,84,465,402,111,50,1108,16,1122
701011008,74,623,646,158,79,1577,29,1607
701011009,14,341,456,166,60,1041,18,1058
701021010,39,200,279,94,46,664,11,679
701021011,28,230,349,88,59,755,13,760
701021012,33,83,174,63,47,402,23,421
701021013,41,339,367,150,75,964,14,975
701021014,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0
701021016,206,508,334,81,42,1170,45,1215
701021017,0,5,0,0,0,7,0,7
701021018,29,169,237,101,50,576,7,589
701021019,139,524,508,227,115,1513,44,1554
701021020,61,489,648,244,113,1559,11,1574
701021021,21,343,952,257,120,1693,26,1718
701021022,111,535,546,198,98,1497,63,1554
701021023,56,426,309,107,58,955,19,969
701021024,37,190,262,88,58,634,16,645
701021025,89,672,520,152,65,1504,14,1522
701021026,76,525,491,129,63,1288,18,1309
701021027,58,295,282,116,49,785,12,797
701021028,54,204,245,89,37,625,10,642
701021029,38,120,234,113,47,559,14,567
701021030,18,214,338,122,55,753,18,768
701031031,14,245,415,212,197,1082,21,1104
701031032,29,447,951,594,531,2562,62,2623
701031033,0,4,3,0,0,11,0,11
701031034,20,280,379,185,198,1060,33,1098
701031035,33,328,476,253,202,1287,25,1311
701041036,42,426,464,143,47,1122,16,1140
701041037,48,342,348,131,50,920,25,940
701041038,29,371,736,216,131,1478,17,1496
701041039,125,431,370,99,54,1076,60,1136
701041040,102,342,320,119,50,934,23,950
701041041,26,407,706,214,64,1415,16,1432
701041042,33,572,1022,309,94,2035,22,2057
701041043,58,611,910,337,112,2027,36,2059
701041044,87,349,411,153,60,1053,46,1100
702011045,132,473,477,192,95,1365,66,1434
702011046,180,766,636,228,89,1897,40,1938
702011047,139,512,543,216,91,1487,29,1521
702011048,118,588,644,222,118,1675,33,1715
702011049,117,610,468,149,75,1425,19,1449
702011050,244,276,65,18,18,622,22,643
702011051,70,269,247,127,121,826,13,841
702011052,318,263,84,17,16,702,32,731
702011053,204,234,52,21,4,507,31,543
702011054,118,162,55,17,17,370,31,402
702021055,210,150,60,18,23,456,25,484
702021056,215,397,211,54,35,913,37,943
702031057,122,593,474,160,82,1428,62,1493
702031058,130,135,65,30,15,375,16,391
702031059,233,83,32,7,3,356,11,371
702031060,373,169,42,10,0,591,15,604
702031061,519,221,67,12,13,836,22,854
702041062,184,227,125,29,5,576,17,591
702041063,548,330,122,27,7,1038,42,1076
702041064,31,300,352,91,40,810,28,840
702051065,160,149,96,22,18,443,15,458
702051066,312,244,99,18,17,700,19,725
702051067,209,893,996,388,222,2715,150,2862
702051068,174,176,62,25,17,451,17,473
797979799,0,0,0,0,0,0,0,3
799999499,0,0,0,0,0,0,0,0
801011001,24,307,405,103,44,892,8,897
801011002,565,2437,883,99,25,4013,32,4042
801011003,125,1266,961,201,93,2649,34,2679
801011004,64,452,442,132,65,1155,14,1167
801011005,56,561,465,95,44,1225,11,1237
801011006,40,696,1139,350,194,2415,10,2424
801011007,45,591,870,296,148,1951,15,1964
801011008,125,679,694,217,96,1817,20,1835
801011009,15,315,539,215,120,1205,13,1214
801011010,8,186,330,131,77,725,3,730
801011011,29,382,519,170,87,1184,11,1196
801011012,0,0,0,0,0,0,0,0
801011013,62,438,449,130,90,1170,13,1181
801011014,52,430,529,154,71,1231,12,1236
801011015,151,947,818,223,110,2259,28,2289
801011016,124,843,1091,380,214,2645,32,2677
801011017,57,481,569,175,103,1389,17,1401
801011018,31,362,413,120,50,974,10,990
801011019,64,799,1150,324,141,2482,17,2502
801011020,104,590,395,122,48,1253,7,1260
801011021,29,280,413,141,94,961,7,963
801011022,43,394,501,174,79,1187,8,1198
801011023,102,552,358,107,44,1166,14,1180
801011024,62,490,429,103,63,1141,7,1147
801011025,37,268,420,124,70,920,13,926
801011026,14,264,411,140,96,921,6,930
801011111,0,0,0,0,0,5,0,5
801011142,0,0,0,0,0,0,0,0
801011143,0,85,114,23,10,241,0,239
801011144,0,0,0,0,0,3,0,3
801031031,0,0,0,5,0,7,0,7
801031032,0,0,0,0,3,5,0,5
801031113,55,206,94,20,23,392,11,404
801031114,0,14,20,5,4,44,0,44
801031115,0,16,22,7,10,55,0,56
801041034,50,611,915,277,168,2024,16,2039
801041035,37,570,1034,316,146,2106,14,2116
801041036,42,694,1065,268,109,2177,25,2202
801041037,38,565,840,148,75,1668,16,1686
801041038,15,343,700,206,93,1360,14,1373
801041039,134,1061,1024,248,103,2574,37,2609
801041040,237,1496,1069,255,124,3184,41,3219
801041043,0,19,43,27,15,105,0,105
801041044,105,1026,1207,269,131,2739,31,2768
801041045,0,0,0,0,0,4,0,4
801041046,114,1562,1673,439,241,4027,26,4053
801041047,38,568,1009,390,254,2260,13,2276
801041048,89,753,812,236,123,2014,16,2038
801041116,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0
801041118,10,92,113,16,6,233,5,237
801041119,0,0,3,0,0,3,0,3
801041120,39,440,853,186,75,1586,18,1604
801041121,18,175,310,77,36,624,11,629
801041122,8,181,394,82,43,710,3,713
801051049,0,0,0,0,0,0,0,0
801051050,195,842,654,205,101,2000,18,2018
801051051,582,1980,647,98,35,3347,35,3380
801051053,417,1057,274,29,0,1779,17,1796
801051054,156,743,392,99,29,1426,14,1431
