SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
406021142,11,11,49,36,45,76,179,212,96,713,4,4,20,9,9,23,13,16,4,92,72,66,188,169,164,160,131,116,29,1096,367,750,2083,1627,1641,1773,1321,771,248,10580
406021143,0,0,4,11,3,7,0,5,0,34,0,0,0,3,0,0,0,0,0,6,31,37,110,83,70,37,4,3,0,378,90,236,858,746,510,346,53,14,3,2848
407011144,6,4,3,14,4,29,89,169,107,423,0,0,0,3,5,0,8,7,0,29,16,16,29,49,62,105,136,168,95,679,182,323,775,949,1221,1967,2898,1947,624,10877
407011145,0,3,6,3,3,12,31,58,27,148,0,0,0,0,0,4,0,0,0,8,21,18,41,38,46,88,73,52,39,417,94,169,480,488,603,850,804,403,119,4017
407011146,0,0,7,11,5,20,57,79,48,233,0,0,0,0,0,3,3,3,0,10,10,13,44,34,53,40,70,74,48,397,157,390,770,777,1015,1065,1129,700,225,6221
407011147,4,0,5,8,13,27,45,49,17,175,0,0,0,3,0,0,3,5,0,15,23,18,47,54,69,96,110,38,16,477,197,335,658,888,1208,1372,1187,431,78,6347
407011148,0,6,7,20,20,29,153,229,176,640,0,0,5,4,5,4,3,9,4,38,20,17,39,45,62,103,175,151,109,713,231,469,967,1240,1520,2280,3551,2369,910,13542
407011149,0,0,5,5,11,12,63,77,46,213,0,0,0,0,3,0,0,0,0,10,11,13,23,43,53,75,81,67,18,377,96,185,432,548,777,1207,1340,616,184,5393
407021150,0,3,11,19,17,20,78,65,28,236,0,0,0,0,7,3,0,0,0,10,29,26,45,74,94,96,73,67,45,548,133,281,602,832,922,925,800,325,115,4930
407021151,0,0,0,7,4,16,56,65,35,190,0,0,7,3,0,3,0,0,0,12,12,5,16,23,34,49,39,44,12,234,62,159,346,369,440,656,709,371,118,3232
407021152,0,0,10,0,9,37,79,100,72,305,4,0,0,0,0,7,0,4,0,21,28,15,37,40,48,55,66,41,39,377,150,246,438,512,686,809,777,430,210,4262
407021154,6,3,13,19,14,16,66,74,49,270,0,6,19,37,35,20,7,0,4,132,17,26,66,65,44,59,45,69,32,424,127,327,823,858,730,726,671,470,198,4932
407021155,0,0,5,3,0,0,15,14,7,54,0,0,0,0,0,0,0,0,0,11,10,8,17,19,28,40,39,12,6,171,51,98,218,286,338,413,310,115,22,1848
407021156,0,0,6,0,4,17,42,55,18,143,3,0,0,5,8,9,0,0,0,19,12,12,22,16,44,46,31,17,10,209,77,120,297,353,450,486,430,214,56,2474
407021157,6,4,11,15,14,27,60,99,54,286,0,8,7,17,25,13,0,4,0,64,34,37,96,81,96,82,57,42,12,539,166,388,856,825,942,921,739,431,172,5442
407021158,0,0,8,10,3,14,54,33,18,137,0,0,0,0,0,5,0,0,0,10,20,3,13,40,48,45,58,36,6,268,93,99,284,376,476,597,563,223,43,2757
407021173,3,0,22,27,32,73,157,194,147,668,0,3,10,10,10,12,4,15,7,72,45,57,118,104,126,112,99,124,104,879,388,770,1776,1726,1971,1993,1645,915,429,11605
407021174,5,8,27,37,36,54,171,239,128,701,0,3,21,17,16,14,15,16,5,108,40,53,82,99,89,79,136,125,57,757,396,820,1802,1614,1727,1840,1707,1076,395,11373
407031159,0,0,14,11,29,36,103,136,71,399,0,0,0,3,0,3,5,19,10,44,18,17,30,30,44,62,67,47,18,345,164,279,622,643,845,1009,949,456,197,5167
407031160,0,0,8,15,17,29,59,64,57,247,0,0,4,0,5,5,8,6,0,30,4,11,34,36,24,33,45,28,24,243,110,270,515,472,498,489,523,290,166,3335
407031161,0,0,3,6,4,13,50,43,37,160,0,0,3,0,0,0,6,0,0,12,16,10,15,38,35,43,32,31,20,245,64,102,323,322,355,452,403,218,105,2333
407031162,0,5,4,3,19,22,86,139,83,365,0,0,0,4,0,4,0,7,7,19,20,16,43,42,47,46,67,50,20,348,123,235,586,574,680,721,743,506,209,4373
407031163,0,0,0,0,6,6,26,19,9,64,0,0,0,0,0,0,0,0,0,0,8,4,22,9,19,20,21,15,8,124,51,54,171,163,272,304,254,110,28,1412
407031164,0,4,0,7,18,41,116,141,63,392,0,0,0,5,0,7,0,0,3,8,27,23,46,50,79,111,131,74,20,556,118,226,497,512,888,1228,1295,630,177,5576
407031165,9,5,41,62,60,96,274,385,213,1156,3,6,15,11,14,15,21,20,4,105,60,69,167,155,173,153,160,133,65,1151,428,1051,2314,2035,2191,2384,2136,1475,571,14581
407031166,0,4,3,11,8,19,45,59,26,169,0,0,0,0,0,0,4,0,5,9,10,8,22,25,46,46,40,29,6,237,86,169,369,375,552,653,499,214,51,2964
407031167,6,0,11,14,14,42,71,96,68,310,0,0,9,10,21,15,3,12,6,82,14,15,35,28,31,39,50,51,33,295,102,254,621,517,518,547,657,414,200,3829
407031168,0,0,9,6,16,47,66,68,23,241,0,0,0,8,4,4,15,11,8,42,26,28,63,42,64,56,57,31,7,371,125,283,601,549,716,798,629,264,72,4032
407031169,0,0,3,7,13,31,101,117,45,315,0,0,0,0,0,9,5,3,0,17,39,26,73,62,74,79,67,56,28,500,120,242,596,549,637,918,750,486,142,4445
407031170,0,5,12,9,19,43,93,103,78,364,0,0,0,3,5,0,3,0,0,20,26,16,57,62,67,74,131,79,22,541,135,255,625,699,840,1059,1137,519,186,5455
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12
499999499,7,7,12,19,11,9,22,10,0,98,0,0,3,0,6,4,3,0,6,21,35,38,168,180,141,131,67,8,5,771,111,203,627,534,478,509,359,64,11,2895
501011001,6,0,0,3,0,9,18,26,28,84,0,0,0,0,0,0,0,5,0,8,12,13,60,114,104,86,69,44,20,524,113,139,523,981,908,1025,936,422,148,5196
501011003,0,4,5,4,4,4,25,35,20,101,0,0,0,0,0,0,0,0,0,8,32,24,110,137,131,117,104,76,14,750,249,300,1084,1713,1713,1630,1587,709,143,9126
501011004,4,12,27,12,12,9,17,16,17,119,0,0,0,0,3,0,0,0,0,9,38,30,114,128,165,74,86,30,44,710,211,329,1208,1685,1608,1194,989,327,139,7676
501011293,5,3,11,12,12,24,54,76,46,238,0,4,10,5,5,4,6,5,0,29,29,24,81,69,78,85,86,68,23,530,196,393,931,1047,1318,1300,1350,724,184,7446
501011294,4,0,10,12,20,35,94,163,174,527,0,0,18,0,17,13,10,9,13,80,42,25,128,143,126,122,153,147,126,1018,475,696,1795,2385,2458,2412,2561,1527,715,15026
501021005,5,0,14,13,21,39,71,98,41,306,0,0,4,0,0,7,0,8,3,28,45,50,128,114,118,154,112,63,22,804,523,860,2233,2670,2443,2426,1911,890,195,14153
501021007,0,0,0,4,9,14,28,37,15,101,0,0,0,0,5,0,5,0,0,12,21,21,31,45,69,70,58,27,16,352,144,221,468,649,796,873,703,305,62,4226
501021008,4,0,4,15,16,25,46,66,43,219,0,0,3,5,14,17,4,5,3,54,32,37,121,78,77,66,52,37,22,528,182,456,1043,936,884,892,683,375,190,5640
501021009,3,4,4,9,16,37,98,93,42,303,0,0,0,4,0,0,9,3,0,21,55,31,78,90,86,89,114,89,58,688,277,423,920,975,1120,1299,1222,569,183,6981
501021010,0,0,0,0,0,4,15,21,15,61,0,0,0,0,0,0,0,0,0,0,8,3,16,19,49,42,35,20,5,194,87,119,265,382,525,539,417,186,44,2572
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,8
501021012,5,0,14,14,7,26,72,115,52,306,0,0,3,5,6,5,5,0,0,28,13,22,91,82,82,84,82,97,86,642,316,591,1640,1646,1439,1428,1248,807,307,9421
501021014,0,6,11,14,17,23,89,108,53,319,0,0,9,4,0,0,3,5,0,23,48,30,63,78,97,88,88,64,43,593,278,417,1000,1092,1305,1357,1151,577,202,7374
501021015,0,0,7,10,12,21,51,83,42,224,0,0,6,4,0,3,4,4,6,26,15,19,65,40,63,54,57,30,15,355,170,408,992,861,887,962,789,477,169,5718
501021016,0,0,0,3,7,17,45,57,29,169,0,0,0,0,0,0,3,3,4,9,17,17,36,41,58,47,49,56,31,356,125,173,369,482,578,655,627,305,106,3415
501021251,0,3,3,12,13,10,31,35,7,117,0,0,0,3,0,0,4,3,0,18,34,29,51,77,68,50,35,25,6,368,333,552,1187,1460,1421,955,608,293,48,6854
501021252,0,0,0,0,0,0,4,9,0,22,0,0,0,0,0,0,0,0,0,0,4,6,3,14,21,21,17,4,3,98,91,129,194,335,521,511,388,105,32,2311
501021253,0,0,13,5,11,25,60,102,113,332,0,0,9,0,3,8,9,4,7,36,20,38,111,94,106,90,113,83,115,775,281,560,1460,1504,1727,1770,1652,944,543,10439
501021254,0,11,3,3,12,21,55,45,9,168,3,0,0,0,3,3,3,0,0,15,19,27,67,68,62,52,46,35,15,391,171,330,651,653,676,655,576,264,57,4027
501031017,0,0,0,3,11,18,39,59,27,162,0,0,0,0,0,0,0,3,0,13,18,30,39,75,97,99,102,76,19,553,134,238,508,758,939,1188,1163,582,135,5651
501031018,3,0,0,8,13,13,44,64,28,175,0,0,6,0,3,4,6,5,3,24,24,9,38,47,58,62,79,60,17,387,155,213,502,684,847,1009,978,460,127,4969
501031019,0,0,6,7,13,13,47,72,36,198,0,0,12,9,7,3,4,3,8,44,31,16,28,42,65,50,55,40,21,344,166,279,587,599,669,822,651,358,128,4261
501031020,0,0,5,0,12,11,24,50,34,137,0,0,0,0,5,0,0,3,0,12,18,15,57,58,94,113,80,68,22,516,130,114,415,534,758,970,896,442,123,4376
502011021,5,0,4,6,10,14,47,55,15,164,0,0,0,0,0,3,0,0,0,3,29,19,47,66,84,65,51,35,12,408,204,329,786,1003,1094,1156,1335,615,80,6601
502011022,6,4,6,9,5,29,63,74,34,230,0,0,0,3,3,8,6,7,4,33,27,19,54,59,75,70,80,47,10,437,254,440,853,999,1235,1530,1665,760,184,7924
502011023,6,3,7,14,22,32,79,154,95,412,0,0,3,0,3,0,8,12,6,29,27,35,61,71,58,64,71,128,133,652,270,543,996,956,1104,1255,1192,1102,506,7920
502011024,3,0,3,16,21,38,104,164,97,446,0,0,8,8,4,8,4,5,3,36,26,44,108,126,141,128,164,197,91,1020,500,892,1698,2037,2451,2787,3069,2034,580,16044
502011025,9,6,11,15,28,43,87,105,79,376,4,3,4,4,3,9,12,0,0,45,48,67,133,138,150,145,153,172,133,1126,281,617,1162,1043,1273,1508,1596,924,399,8814
502011026,0,0,3,0,9,19,56,72,29,195,0,0,5,0,6,4,7,5,0,24,25,21,66,56,73,56,89,64,18,461,183,315,639,634,811,988,1099,611,126,5409
502011027,11,4,10,18,17,39,92,119,84,403,0,0,0,8,3,12,10,7,6,44,35,70,146,156,157,125,91,101,95,969,581,1168,2722,2937,2594,2228,1844,1140,463,15669
502011028,5,0,4,20,21,47,105,160,72,444,0,4,0,3,7,0,6,5,4,24,39,38,75,91,115,98,135,144,124,852,288,541,990,1035,1322,1575,1852,1274,507,9385
502011029,0,0,5,8,17,31,65,113,61,312,0,0,7,0,5,0,0,0,6,15,57,44,77,125,101,104,111,104,55,782,324,471,1034,1245,1258,1299,1245,770,258,7896
503011030,0,0,0,0,0,0,5,17,23,50,0,0,0,0,0,5,0,0,4,8,12,9,20,21,39,27,31,31,12,200,213,377,382,582,1121,998,646,575,319,5215
503011031,0,0,0,5,6,0,9,19,17,56,0,0,0,0,0,4,3,0,0,6,27,36,91,52,62,56,65,69,55,503,249,602,1123,972,1150,1061,1032,916,452,7556
503011032,0,0,0,0,0,0,0,11,12,31,0,0,0,0,0,0,0,0,0,4,10,18,58,49,31,57,40,48,54,362,203,442,892,824,1063,1082,919,550,210,6194
503011033,0,0,0,0,0,0,4,7,14,28,0,0,0,0,3,3,6,0,3,16,8,10,22,16,33,29,27,14,8,164,266,433,533,1032,1435,1219,767,408,172,6270
503011034,0,0,0,4,14,5,20,23,13,87,0,0,0,0,4,8,4,0,0,31,24,31,74,69,61,71,85,73,49,533,294,655,1125,1257,1550,1365,1180,710,254,8382
503011035,0,0,0,7,7,8,13,20,36,79,0,0,0,3,0,0,3,0,3,19,65,75,83,92,58,57,94,72,40,638,1079,2191,2009,2026,2223,1954,1959,1225,493,15161
503011036,0,0,0,6,0,8,15,18,16,57,0,0,0,5,5,0,0,0,0,12,18,17,49,30,37,48,64,44,64,373,255,517,822,1023,1426,1198,1010,596,283,7136
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,4,0,13,0,3,0,0,4,12,13,8,4,48
503021038,0,0,0,0,9,12,44,74,75,216,0,0,0,4,0,3,7,13,15,38,10,50,132,59,57,47,25,18,23,417,236,639,1975,1978,1776,1248,768,363,243,9224
503021039,5,0,3,3,8,20,45,79,99,267,0,5,8,5,5,14,4,13,29,79,12,41,140,97,97,89,99,86,69,722,399,1219,2895,2586,2210,2073,1567,686,392,14016
503021040,0,0,0,5,3,10,33,90,91,244,0,0,5,0,0,11,5,23,36,77,5,20,90,72,40,52,65,48,35,424,159,627,1743,1587,1265,1174,758,402,246,7968
503021042,0,0,7,14,12,27,26,27,48,152,0,0,6,5,0,0,7,3,0,28,15,47,141,116,99,89,147,137,81,881,306,1018,2680,2446,2174,2023,1996,1173,444,14271
503021043,0,0,8,9,5,23,41,53,70,213,0,0,16,6,8,11,7,5,11,67,21,33,183,134,82,71,121,84,113,828,310,1069,3500,3335,2282,1764,1541,788,586,15170
503021295,0,0,3,4,8,10,24,29,9,92,0,0,10,9,5,7,5,5,6,53,18,72,280,219,160,132,109,52,11,1040,143,998,3466,2114,1342,1308,973,357,98,10797
503021296,0,0,10,8,17,18,39,33,28,150,0,5,10,4,4,21,8,12,14,77,8,91,347,165,100,89,58,61,23,940,128,1027,3794,2168,1176,975,659,294,103,10310
503021297,0,4,13,10,12,14,21,19,3,94,0,5,20,15,5,0,7,3,0,59,45,236,520,258,155,119,75,35,9,1451,215,1432,4259,2258,1146,989,624,312,106,11342
504011044,5,3,9,23,24,59,84,132,93,431,0,4,3,9,14,19,15,12,6,87,26,59,153,123,122,103,105,91,32,817,343,864,2236,2388,2162,1967,1570,835,360,12733
504011045,4,4,26,29,45,64,118,170,164,625,0,3,9,11,24,24,24,25,26,148,45,58,165,168,144,115,108,129,104,1034,500,1280,3724,3947,3329,2803,2082,1204,683,19551
504011046,5,0,7,19,14,41,36,48,29,202,0,0,4,3,7,8,14,10,5,49,16,49,210,159,100,81,74,72,56,827,177,929,3219,2459,1570,1247,1077,483,165,11327
504011047,7,10,32,52,80,121,202,287,141,927,0,0,25,23,54,53,50,57,42,305,44,77,178,158,144,130,108,108,52,1005,481,1441,3653,3234,2761,2587,2257,1475,525,18408
504011048,0,0,7,6,21,30,81,108,66,315,0,0,0,5,12,16,16,17,15,76,13,7,25,33,27,34,41,35,16,230,211,457,862,896,996,1101,1136,614,216,6472
504021049,3,0,15,15,6,10,14,8,3,86,0,0,4,23,43,29,4,8,0,106,14,19,87,90,70,54,28,15,0,378,118,296,859,867,748,655,351,130,30,4055
504021050,0,0,0,0,3,0,8,23,8,52,0,0,0,3,0,0,0,0,0,3,14,12,28,36,51,46,39,37,20,292,193,311,515,873,1130,1062,907,469,122,5586
504021051,4,0,3,6,3,20,28,49,15,118,0,0,4,10,0,0,0,4,0,18,14,12,38,45,36,44,35,23,9,252,145,349,735,680,718,758,696,411,87,4579
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
504021053,5,0,5,5,11,21,60,51,35,200,0,3,0,3,5,9,3,4,0,22,24,14,81,82,97,116,80,37,35,575,360,584,1245,1555,1979,2049,1576,774,259,10380
504021054,0,4,6,10,21,50,108,136,78,413,0,0,9,4,4,6,8,9,0,48,29,39,118,113,113,97,85,124,126,844,359,778,1564,1552,1646,1699,1457,884,366,10299
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
504031056,6,4,41,58,68,99,118,85,40,522,0,6,48,57,66,65,35,23,9,322,47,46,123,106,99,108,81,48,14,675,593,1303,2374,2239,2481,2826,1540,657,198,14219
504031057,3,8,63,111,85,105,135,76,47,622,4,3,38,54,73,68,47,32,10,321,46,60,212,174,115,112,70,42,12,848,612,1384,3573,3473,2518,2232,1446,528,159,15931
504031058,0,0,10,8,9,13,25,26,3,99,0,0,0,4,3,5,0,0,0,11,24,31,68,45,88,58,36,20,7,364,192,396,726,653,862,747,524,201,38,4338
504031060,0,0,0,0,0,7,8,7,9,29,0,0,0,0,5,0,0,0,0,6,12,6,15,29,39,29,22,15,4,169,97,149,184,308,555,506,293,142,37,2261
504031061,6,0,3,4,13,10,25,34,25,102,0,0,0,0,0,0,0,8,0,6,4,12,35,42,30,32,29,14,7,204,115,239,861,879,693,638,490,220,61,4209
504031062,0,3,16,21,39,64,88,66,19,313,0,0,11,18,22,20,22,8,7,107,36,54,103,85,92,70,58,41,7,549,267,725,1995,2033,1578,1316,904,415,84,9312
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,11,0,0,0,0,0,21
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,12,10,15,21,42,62,24,185,0,0,0,5,4,4,3,6,9,43,16,20,43,42,52,43,41,28,13,293,180,337,725,682,746,792,610,347,108,4529
504031066,11,4,8,17,29,36,76,98,88,364,0,4,10,10,6,12,9,17,18,89,28,76,147,128,152,130,116,122,169,1075,285,821,1709,1484,1512,1375,1047,632,426,9286
504031067,0,0,6,9,12,15,36,34,20,146,0,0,0,4,6,0,4,0,0,23,11,15,58,38,47,31,31,27,13,273,212,435,986,935,1039,882,498,237,66,5291
504031068,0,3,10,7,24,15,44,47,11,154,0,0,8,12,7,8,4,0,3,40,20,20,63,91,80,52,51,18,0,391,367,668,1488,1832,1751,1427,995,407,74,9003
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,4,3,10,16,22,23,32,36,13,148,0,0,3,9,10,8,8,0,0,41,34,29,112,127,88,34,38,11,9,484,402,909,2823,2801,1876,1120,667,265,57,10924
504031299,4,3,11,22,21,19,24,20,6,124,0,3,5,15,12,4,11,4,0,67,16,18,107,80,37,30,19,10,5,313,254,657,2679,1996,1090,722,366,154,26,7949
504031300,3,5,14,29,38,27,57,83,50,313,0,0,14,26,25,22,21,0,8,123,66,51,204,184,150,91,60,63,64,938,633,1210,2473,2933,2526,1614,1011,746,334,13481
505011070,3,0,14,5,8,25,38,27,13,133,0,0,0,0,9,5,4,3,0,25,15,23,80,61,57,33,36,38,22,361,222,550,1892,1693,1237,1129,921,394,106,8150
505011071,4,0,0,14,7,14,43,35,17,141,0,0,7,0,3,3,4,7,4,26,18,31,61,55,89,62,43,35,28,425,446,977,1575,1689,2306,1976,1057,484,150,10660
505011072,4,0,0,3,6,10,29,60,63,165,0,0,3,5,3,4,4,4,3,24,11,11,51,64,70,53,71,75,24,434,361,670,1184,2270,2324,1773,1956,988,314,11837
505011073,6,0,6,6,10,12,49,58,27,178,3,0,4,8,5,3,0,6,10,42,16,27,65,90,74,56,61,53,11,442,336,654,1574,2022,1839,1406,1741,866,178,10628
505011074,0,0,8,9,13,10,40,30,14,122,0,0,0,0,0,3,0,9,0,21,29,29,67,73,66,55,44,36,16,411,260,613,1415,1560,1358,1428,1079,425,123,8265
505011075,0,0,4,0,6,10,16,33,27,98,0,0,3,0,0,7,5,8,0,13,10,13,41,42,34,57,49,34,19,299,326,623,870,1327,1626,1769,1466,547,162,8713
505011076,0,3,0,9,6,3,14,4,3,50,0,0,5,0,0,4,4,0,0,10,11,14,15,28,43,39,21,6,0,188,330,620,650,1124,1887,1701,815,235,58,7423
505011077,0,4,4,9,9,22,39,45,21,153,0,0,6,3,6,7,3,4,0,32,22,49,113,87,86,93,104,136,167,865,353,1132,1988,1790,1697,1914,1454,697,341,11376
505011078,0,0,3,7,4,9,46,75,96,237,0,0,0,0,6,0,5,18,19,49,17,5,35,44,60,52,51,53,57,383,301,594,1092,1813,1653,1777,1770,766,559,10324
505011079,0,0,0,3,4,8,31,44,22,122,0,0,3,0,0,3,8,0,0,21,18,17,42,60,56,56,39,35,20,350,324,628,1001,1497,1703,1594,1380,597,193,8920
505011080,3,0,0,4,9,7,29,17,16,90,0,0,0,0,6,3,5,3,0,15,10,22,35,40,53,51,36,34,8,290,251,503,629,932,1295,1258,989,358,118,6337
505011081,0,3,4,4,3,8,15,42,12,103,0,0,5,4,0,4,0,0,0,16,10,9,37,51,42,29,30,15,20,234,192,353,1128,1402,1094,961,885,389,104,6516
505011082,0,0,0,4,5,6,31,52,15,109,0,0,0,4,0,0,0,3,0,14,9,11,26,36,51,37,66,42,23,300,268,530,643,1132,1465,1484,1522,703,204,7951
505011083,4,0,5,0,0,12,23,29,26,111,0,0,0,0,3,0,8,4,4,24,6,11,25,34,28,36,24,17,22,194,289,592,731,1189,1346,1611,1099,421,177,7455
505021084,0,5,12,16,25,27,161,272,153,674,0,0,6,18,12,20,28,44,30,171,26,39,121,110,105,75,79,104,118,772,290,788,2476,2454,1925,1613,1636,1169,495,12858
505021085,9,11,115,144,167,172,181,165,46,999,0,7,82,140,127,108,79,45,25,607,87,140,312,315,210,128,106,79,29,1407,488,1517,3890,3101,2289,2038,1538,754,207,15816
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,6,16,23,18,56,107,84,305,0,0,6,9,12,14,13,20,4,74,28,47,232,149,93,91,93,120,132,994,363,1025,3747,3078,2164,1878,1407,839,485,14988
505021089,3,0,4,4,7,18,58,116,97,310,0,0,4,4,5,10,11,10,16,52,18,22,84,75,96,87,107,136,166,792,461,998,1758,3204,3187,2441,2481,1626,773,16944
505021090,3,6,38,61,69,91,129,142,86,625,0,9,34,46,52,56,38,37,23,300,47,113,329,290,160,172,110,73,29,1324,352,1360,4538,3615,1995,1775,1270,738,296,15949
505021091,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,5,0,0,0,32,0,42,101,30,13,13,3,0,0,211
505021092,4,0,8,11,18,14,29,47,46,176,0,0,8,7,3,3,0,0,0,20,37,54,340,228,120,80,95,50,18,1025,293,897,4198,3104,2170,1744,1248,708,270,14626
505021093,0,4,8,4,25,35,137,234,116,566,0,0,12,12,9,13,33,28,32,136,19,50,161,115,79,71,74,63,10,627,279,920,2498,2261,1842,1677,1429,818,270,11984
505021094,0,0,0,0,6,5,19,32,17,79,0,0,0,0,0,3,0,3,0,12,7,17,49,44,33,37,44,39,18,284,184,414,711,1015,1108,1070,1065,582,169,6325
505021095,0,0,13,18,20,35,63,109,106,361,0,0,3,11,7,21,18,13,16,83,25,42,183,128,101,77,52,33,35,670,189,702,3079,2285,1526,1291,971,519,345,10903
505021096,3,3,0,0,0,5,11,63,60,150,0,0,0,9,4,3,8,3,9,36,18,21,49,73,49,37,50,62,28,380,406,802,1220,1969,2296,1669,1321,1115,493,11292
505021097,3,0,5,7,14,32,70,166,150,450,0,5,3,5,18,7,19,28,34,120,19,43,145,126,79,64,68,108,68,722,289,1031,2722,2520,2104,1869,1511,1209,836,14105
505021301,0,0,11,24,25,71,135,183,112,562,0,0,7,18,21,42,34,31,35,187,17,22,44,48,47,46,59,67,37,398,333,780,1213,1356,1655,1668,1375,924,383,9683
505021302,0,0,16,17,26,33,54,126,100,385,0,0,14,5,20,18,10,15,11,91,25,37,94,91,88,75,79,72,46,610,261,737,1847,1844,1742,1502,1248,989,468,10630
505031098,3,6,38,72,94,79,82,72,41,482,0,0,39,96,82,71,55,16,12,377,27,35,72,72,71,54,63,42,10,448,321,863,1450,1512,1509,1569,1061,505,152,8935
505031099,4,5,18,27,34,45,66,104,62,363,0,4,10,11,33,12,21,10,11,112,79,68,206,191,201,119,101,140,104,1216,847,1639,3189,3292,3233,2021,1534,1199,541,17495
505031100,4,0,13,21,29,29,27,22,4,160,0,4,18,14,22,18,11,0,0,92,43,33,118,117,113,66,46,25,6,587,610,1176,2988,3054,2498,1638,873,300,58,13194
505031101,5,6,12,20,26,29,37,27,7,163,0,0,3,15,16,11,7,9,0,65,40,59,116,133,104,93,46,26,10,605,383,974,2462,2170,1774,1468,841,355,71,10502
505031102,0,6,34,52,67,70,95,75,19,423,0,6,20,53,55,58,34,8,8,244,31,43,89,88,66,46,53,42,10,471,255,645,1360,1282,1104,911,804,395,98,6854
505031104,0,6,18,39,51,77,116,97,69,469,0,0,20,28,56,66,45,37,16,265,22,30,63,61,57,68,74,107,104,580,302,678,1340,1353,1346,1337,1032,558,260,8209
505031105,7,5,11,21,26,33,43,55,36,224,0,4,4,3,12,8,11,4,5,37,47,52,128,120,151,135,75,82,54,839,771,1484,2100,2467,3698,2946,1506,782,261,16005
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,3,0,6,12,21,24,43,61,22,186,0,0,0,8,9,8,4,5,4,36,26,40,69,74,73,65,39,49,31,464,404,820,1529,2119,1984,1318,982,635,166,9957
505031255,5,3,11,12,10,12,23,24,3,91,0,0,8,9,8,8,0,6,0,33,26,46,136,122,96,59,18,18,6,517,351,868,2900,2307,1619,924,555,192,37,9753
505031256,0,0,0,0,0,7,3,5,0,13,0,0,0,0,4,0,0,4,0,9,0,6,9,9,12,14,8,0,0,53,25,37,75,67,122,136,78,25,5,573
505031257,0,3,0,4,7,6,19,18,0,61,0,0,0,0,3,0,0,0,0,4,12,22,37,55,50,46,29,16,4,273,99,174,440,481,570,522,355,175,35,2844
505031258,6,3,8,11,12,19,23,39,21,142,0,0,7,5,0,0,3,3,0,27,37,34,117,103,86,65,40,72,58,622,336,507,1490,1553,1409,1116,850,499,151,7900
505031303,0,0,5,15,16,42,56,66,24,230,0,0,4,5,9,24,17,6,3,70,30,24,77,81,77,52,57,31,8,440,343,788,1869,2063,1718,1398,1105,478,93,9857
