SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
407021174,..,2102,2102,1929,104,2037,746,18,767,695,0,697,256,0,256,145,0,145,3768,2222,5993
407031159,..,746,746,945,58,1001,336,0,336,277,0,277,135,0,135,66,0,66,1763,807,2563
407031160,..,636,636,581,40,627,201,9,217,180,3,183,73,0,72,21,0,26,1062,698,1758
407031161,..,407,407,427,13,440,105,0,102,123,4,128,64,0,64,20,0,20,742,431,1168
407031162,..,687,687,840,34,880,248,10,258,227,0,231,127,0,127,44,0,44,1491,732,2226
407031163,..,168,168,265,12,281,73,0,73,81,0,81,38,0,41,15,0,15,470,188,655
407031164,..,977,977,1115,60,1177,258,0,260,249,0,253,89,0,89,42,0,42,1758,1044,2801
407031165,..,2345,2345,2405,172,2575,916,33,947,762,10,764,329,3,331,204,4,209,4611,2568,7177
407031166,..,338,338,528,22,556,186,0,188,180,0,180,92,0,92,44,0,44,1025,367,1396
407031167,..,694,694,680,49,729,257,4,265,170,7,174,78,5,86,31,3,37,1219,765,1986
407031168,..,429,429,688,35,722,270,0,271,233,3,240,132,0,137,53,6,55,1380,464,1846
407031169,..,741,741,799,53,858,234,3,240,201,0,201,101,0,101,51,0,51,1396,799,2194
407031170,..,860,860,998,56,1059,271,5,281,247,0,249,121,0,121,54,0,56,1701,931,2631
497979799,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011001,..,635,635,912,46,949,302,14,318,335,0,335,123,0,123,34,0,34,1704,690,2399
501011003,..,800,800,1501,87,1582,590,23,612,682,15,700,268,0,271,85,0,83,3133,919,4055
501011004,..,784,784,1081,98,1177,570,41,609,590,28,620,229,4,229,65,4,66,2526,956,3487
501011293,..,939,939,1410,71,1479,472,20,488,439,6,443,191,0,191,67,0,67,2579,1030,3616
501011294,..,1991,1991,2572,151,2716,949,25,970,1018,4,1026,410,0,409,176,0,172,5121,2176,7292
501021005,..,1235,1235,2308,98,2408,1067,14,1080,1203,5,1211,505,4,503,238,5,237,5317,1358,6668
501021007,..,414,414,778,42,821,285,3,289,283,0,282,135,0,135,51,0,51,1532,454,1990
501021008,..,982,982,818,98,919,328,20,347,270,3,279,99,0,99,52,0,57,1580,1099,2677
501021009,..,1067,1067,1150,79,1223,425,9,434,415,0,415,190,0,188,82,0,82,2253,1149,3404
501021010,..,251,251,463,14,477,171,0,171,190,0,190,83,0,83,30,0,30,927,268,1192
501021011,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
501021012,..,995,995,1537,85,1620,699,13,710,685,7,686,309,0,309,123,0,123,3352,1100,4448
501021014,..,827,827,1269,63,1336,424,10,433,460,0,463,242,3,243,107,7,110,2495,911,3409
501021015,..,840,840,1018,72,1095,384,14,401,344,0,346,125,0,125,75,3,76,1948,940,2887
501021016,..,443,443,589,37,628,181,0,184,179,0,179,101,0,101,52,0,58,1101,481,1584
501021251,..,572,572,944,55,993,588,10,605,668,6,669,321,0,323,112,0,112,2639,643,3277
501021252,..,117,117,375,15,383,158,3,163,205,0,205,73,0,73,47,0,47,852,129,984
501021253,..,1944,1944,1815,149,1962,596,18,615,574,9,588,191,0,191,66,0,62,3237,2128,5365
501021254,..,708,708,642,61,701,289,16,304,223,0,227,96,0,98,48,0,49,1299,784,2082
501031017,..,755,755,1126,46,1173,279,7,285,290,0,292,148,0,148,61,0,61,1910,809,2718
501031018,..,565,565,952,43,992,266,4,268,278,0,285,130,0,130,62,0,62,1691,616,2305
501031019,..,715,715,741,40,778,243,4,248,235,0,233,116,0,116,57,0,57,1387,760,2146
501031020,..,587,587,814,39,857,232,0,232,186,0,186,81,0,81,29,5,29,1335,634,1972
502011021,..,622,622,1240,46,1287,441,3,448,458,0,458,191,0,191,90,0,90,2431,673,3104
502011022,..,997,997,1589,75,1661,491,9,499,455,0,455,182,4,187,67,0,67,2782,1083,3867
502011023,..,1338,1338,1367,93,1466,548,4,552,394,3,405,178,0,176,119,0,119,2605,1446,4053
502011024,..,2018,2018,3115,122,3236,1012,21,1027,990,5,993,398,0,408,149,0,149,5669,2167,7834
502011025,..,2073,2073,1530,129,1663,442,22,467,290,6,293,123,0,129,43,0,43,2430,2237,4664
502011026,..,651,651,1016,52,1071,321,9,325,298,0,301,122,0,122,66,0,66,1822,716,2539
502011027,..,1357,1357,2365,118,2478,1201,33,1234,1383,0,1385,585,0,585,269,0,271,5808,1507,7318
502011028,..,1516,1516,1759,108,1863,579,14,587,424,5,429,178,4,180,96,0,96,3027,1648,4673
502011029,..,894,894,1332,55,1384,502,6,516,516,3,516,244,0,242,140,0,140,2730,959,3691
503011030,..,411,411,754,13,761,294,11,307,500,11,513,239,5,243,65,0,63,1857,448,2309
503011031,..,1339,1339,1219,111,1332,446,27,473,429,12,442,177,0,174,37,0,36,2306,1495,3798
503011032,..,732,732,973,77,1044,385,32,420,414,17,432,214,0,213,52,0,52,2034,858,2892
503011033,..,418,418,830,35,859,439,9,449,721,7,725,313,0,312,81,0,81,2377,466,2846
503011034,..,1260,1260,1151,90,1247,534,23,555,610,15,619,284,6,287,76,0,76,2651,1393,4045
503011035,..,1372,1372,1931,205,2140,830,110,944,1096,62,1153,529,10,543,118,9,125,4505,1773,6274
503011036,..,698,698,956,31,993,492,21,511,713,18,730,300,4,296,65,0,65,2523,769,3294
503021037,..,3,3,11,0,11,3,0,3,0,0,0,0,0,0,0,0,0,14,3,16
503021038,..,1229,1229,1371,157,1529,641,60,697,840,8,856,222,4,228,34,0,34,3105,1457,4568
503021039,..,2436,2436,2160,244,2409,892,84,981,891,34,924,259,10,266,61,0,61,4270,2806,7079
503021040,..,1192,1192,1156,169,1326,535,98,634,553,26,577,135,4,134,39,7,43,2418,1491,3914
503021042,..,2865,2865,2300,219,2515,897,62,959,905,23,929,282,3,284,63,0,63,4438,3177,7614
503021043,..,2579,2579,2237,254,2485,1025,74,1094,1134,29,1162,381,0,381,74,0,74,4855,2930,7780
503021295,..,2272,2272,1997,344,2339,558,115,673,229,23,248,54,3,60,13,0,19,2850,2759,5607
503021296,..,2245,2245,1682,385,2064,460,153,614,275,43,318,78,10,92,19,9,25,2511,2849,5362
503021297,..,2543,2543,1689,410,2099,426,72,501,168,17,183,30,4,33,4,0,4,2314,3048,5363
504011044,..,1903,1903,1936,162,2098,1005,42,1054,882,15,892,278,8,284,112,3,113,4214,2135,6350
504011045,..,2612,2612,2966,299,3262,1618,84,1704,1509,23,1532,398,12,408,124,0,124,6614,3027,9642
504011046,..,2732,2732,1877,329,2210,664,82,742,477,15,497,122,3,127,44,5,48,3185,3168,6351
504011047,..,2238,2238,2764,262,3022,1466,79,1546,1226,26,1254,428,16,447,252,7,257,6134,2626,8761
504011048,..,667,667,1014,44,1058,471,4,477,493,3,496,190,0,190,96,0,93,2260,724,2981
504021049,..,193,193,363,18,381,160,0,163,149,0,149,73,0,81,30,0,30,780,220,998
504021050,..,432,432,919,29,949,415,3,425,483,0,483,199,0,199,52,0,52,2072,468,2540
504021051,..,519,519,705,37,746,327,8,337,344,3,352,144,0,144,54,0,54,1576,568,2147
504021052,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
504021053,..,836,836,1662,59,1728,794,4,801,790,0,790,363,0,368,159,0,161,3771,906,4675
504021054,..,1393,1393,1665,103,1763,746,19,770,602,9,611,272,0,272,154,0,154,3435,1522,4957
504031055,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,..,1099,1099,1783,113,1902,1177,22,1202,1113,4,1125,526,10,537,327,0,331,4929,1252,6183
504031057,..,1325,1325,1786,155,1943,1291,42,1333,1346,11,1362,566,4,571,420,3,420,5410,1543,6948
504031058,..,311,311,641,36,675,316,8,323,313,0,313,155,0,155,76,0,81,1495,356,1852
504031060,..,110,110,356,7,364,150,0,153,173,0,173,74,0,74,44,0,44,797,121,916
504031061,..,453,453,667,45,709,397,3,395,302,4,305,129,0,129,40,0,43,1533,500,2036
504031062,..,969,969,1227,103,1332,766,24,791,773,6,779,310,3,318,208,0,208,3288,1100,4388
504031063,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
504031064,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,..,574,574,676,52,728,326,14,335,298,0,300,128,0,128,76,0,76,1503,644,2141
504031066,..,1972,1972,1365,203,1571,574,36,607,408,6,414,121,5,126,63,0,63,2531,2224,4750
504031067,..,533,533,710,40,753,472,11,483,469,0,471,164,0,167,99,0,99,1917,583,2496
504031068,..,597,597,1275,56,1331,674,5,680,847,0,850,381,0,381,225,0,225,3402,662,4057
504031069,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,..,862,862,1416,110,1527,1055,16,1072,1141,3,1142,430,0,430,230,0,230,4264,989,5260
504031299,..,553,553,948,66,1013,768,14,780,770,8,774,319,0,319,184,0,184,2988,640,3623
504031300,..,1221,1221,1636,116,1754,1073,15,1087,1246,6,1247,568,3,571,313,0,313,4844,1358,6199
505011070,..,1019,1019,1359,114,1472,744,22,772,647,4,655,185,4,187,70,0,70,3000,1167,4169
505011071,..,739,739,1502,54,1560,915,13,929,1044,4,1049,398,0,398,103,0,103,3967,811,4778
505011072,..,919,919,1736,66,1804,895,18,915,1336,6,1346,450,4,453,111,0,118,4532,1006,5543
505011073,..,1123,1123,1727,97,1824,886,17,909,876,6,885,326,6,332,95,0,95,3911,1256,5168
505011074,..,853,853,1342,83,1422,662,16,681,689,6,698,220,0,222,82,0,87,2998,969,3966
505011075,..,604,604,1411,42,1452,626,15,634,876,3,876,295,0,298,84,0,84,3283,661,3941
505011076,..,243,243,1024,15,1036,589,4,589,826,0,827,299,0,299,112,0,112,2850,254,3102
505011077,..,1395,1395,1787,181,1970,816,42,858,708,23,729,256,8,260,86,8,102,3655,1655,5312
505011078,..,1038,1038,1609,49,1662,758,7,762,924,3,930,311,0,314,105,0,109,3712,1095,4808
505011079,..,682,682,1395,42,1439,696,19,711,869,7,868,303,6,305,78,0,79,3338,753,4088
505011080,..,335,335,906,36,950,485,6,482,587,6,588,258,0,258,81,0,81,2323,381,2703
505011081,..,649,649,1074,65,1139,555,13,567,593,0,591,214,0,212,49,0,49,2486,730,3215
505011082,..,641,641,1262,29,1296,515,0,520,766,3,771,292,0,292,64,0,67,2904,674,3584
505011083,..,507,507,1167,25,1192,599,4,602,751,0,756,263,0,263,67,0,67,2843,543,3386
505021084,..,2045,2045,2045,148,2195,993,34,1026,899,14,913,275,0,276,116,0,120,4331,2247,6580
505021085,..,2175,2175,1873,256,2126,1200,86,1288,967,29,992,472,12,483,420,3,428,4931,2562,7496
505021087,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,..,2462,2462,2314,312,2627,1190,116,1306,994,29,1027,236,3,239,72,3,71,4807,2928,7740
505021089,..,1415,1415,2404,97,2503,1158,32,1193,1846,11,1860,569,4,569,142,5,145,6114,1570,7684
505021090,..,2714,2714,2331,336,2661,1292,103,1397,867,29,893,326,6,339,162,8,166,4977,3184,8165
505021091,..,63,63,41,6,47,5,0,5,0,0,0,0,0,0,0,0,0,45,70,112
505021092,..,2628,2628,2424,378,2812,940,143,1083,823,29,853,207,9,212,37,0,37,4431,3191,7622
505021093,..,1581,1581,1824,115,1935,873,37,909,883,18,903,296,0,294,109,0,117,3989,1748,5741
505021094,..,755,755,1077,65,1141,394,24,421,499,3,507,201,5,204,40,0,41,2215,851,3061
505021095,..,2520,2520,1797,236,2030,730,49,783,518,14,530,130,5,130,52,0,52,3223,2819,6041
505021096,..,1207,1207,1572,91,1662,804,22,829,1179,11,1187,372,3,373,100,0,103,4033,1335,5370
505021097,..,2506,2506,2164,189,2354,951,58,1010,885,19,905,276,4,281,104,5,108,4378,2786,7163
505021301,..,969,969,1306,60,1363,690,15,711,737,6,745,330,0,331,162,3,164,3225,1061,4278
505021302,..,1937,1937,1639,165,1803,776,43,815,673,19,685,216,12,229,76,0,81,3380,2170,5551
505031098,..,817,817,1144,70,1209,689,11,706,629,4,638,337,9,344,249,0,250,3047,905,3949
505031099,..,1931,1931,2390,159,2552,1386,26,1415,1401,5,1408,664,0,664,353,0,353,6188,2122,8312
505031100,..,892,892,1565,102,1659,1250,21,1277,1403,4,1405,554,0,554,288,4,286,5051,1026,6070
505031101,..,1119,1119,1505,143,1648,951,29,981,786,0,788,348,0,348,155,0,158,3744,1298,5039
505031102,..,971,971,842,115,954,478,37,518,425,4,435,202,0,202,181,0,187,2130,1131,3269
505031104,..,758,758,1006,66,1066,618,13,634,601,4,602,290,5,294,185,0,185,2691,851,3543
505031105,..,1028,1028,2258,80,2341,1335,15,1349,1511,0,1509,566,0,567,218,0,221,5895,1128,7016
505031106,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,..,802,802,1278,52,1330,837,14,851,975,6,977,435,0,432,183,0,183,3699,869,4571
505031255,..,847,847,1336,63,1404,995,8,1006,980,0,982,396,0,396,138,0,138,3847,923,4764
505031256,..,34,34,67,4,72,33,0,33,48,0,48,16,0,17,10,0,10,180,42,222
505031257,..,334,334,427,22,447,171,4,177,227,0,230,107,0,107,56,0,56,992,355,1350
505031258,..,740,740,1127,58,1180,669,4,677,661,0,664,313,7,317,153,0,153,2926,809,3737
505031303,..,811,811,1408,75,1481,827,12,836,930,3,936,365,0,365,134,0,134,3668,907,4572
505031304,..,467,467,1059,44,1104,967,8,973,1351,0,1353,477,0,477,263,4,264,4123,526,4647
505031305,..,689,689,1141,40,1183,797,9,807,1205,5,1221,430,0,430,204,0,204,3779,746,4527
505031306,..,1354,1354,1645,113,1756,920,21,936,903,0,907,324,0,324,163,0,163,3946,1491,5435
506011110,..,2586,2586,2444,279,2727,1328,28,1358,1091,10,1101,528,0,537,342,7,352,5741,2914,8651
506011111,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,..,550,550,630,55,686,377,15,391,266,0,266,114,0,116,103,0,103,1492,619,2110
506011114,..,1227,1227,1309,113,1425,580,15,597,505,6,508,213,6,221,122,0,122,2735,1366,4102
506011115,..,559,559,1137,54,1188,472,0,466,427,0,427,198,0,198,128,0,135,2356,614,2972
506011116,..,417,417,986,29,1013,412,9,412,465,0,470,193,0,193,76,0,76,2133,452,2585
506011117,..,643,643,913,66,977,649,10,660,696,0,702,352,0,352,253,0,253,2864,724,3591
506011307,..,392,392,775,43,813,747,7,759,1093,4,1099,392,0,397,133,0,133,3145,446,3588
506011308,..,580,580,1046,73,1120,1041,13,1059,1454,7,1461,490,0,490,238,0,238,4270,680,4946
506021118,..,1852,1852,1779,228,2005,858,76,935,662,28,688,272,8,276,113,0,117,3687,2191,5881
506021119,..,2158,2158,2085,342,2429,1032,146,1179,858,44,898,210,19,234,103,13,108,4286,2713,7003
506021120,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,..,2414,2414,2183,331,2517,883,125,1005,693,34,733,190,6,201,52,6,61,4003,2920,6920
506021309,..,1033,1033,932,140,1067,529,38,570,432,12,440,166,11,175,110,3,110,2164,1232,3402
506021310,..,836,836,818,107,923,422,37,453,362,9,370,157,12,167,101,3,105,1859,999,2861
506021311,..,1875,1875,1484,236,1723,524,83,606,440,32,468,120,7,127,72,0,77,2644,2235,4873
506031124,..,2543,2543,1895,352,2256,936,268,1206,825,183,1003,361,89,451,190,54,242,4205,3483,7694
506031125,..,329,329,955,29,982,647,11,661,763,4,765,308,0,312,160,3,162,2834,378,3216
506031126,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
506031127,..,1755,1755,1756,316,2068,1254,154,1409,1097,68,1165,460,20,477,333,7,347,4891,2326,7219
506031128,..,1410,1410,1705,117,1819,879,42,922,828,16,841,280,3,287,128,0,128,3827,1585,5415
506031129,..,1018,1018,1410,52,1462,819,10,832,1081,11,1091,454,3,454,140,4,142,3904,1099,5007
506031130,..,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
506031131,..,882,882,1493,67,1559,1122,24,1143,1682,3,1687,625,3,630,258,0,258,5180,980,6159
506041132,..,1787,1787,1824,231,2052,1209,82,1297,1037,30,1069,539,10,542,366,10,372,4975,2141,7118
506041133,..,906,906,1816,85,1900,1397,29,1426,1874,19,1891,711,5,716,390,0,388,6186,1042,7231
506041134,..,2500,2500,2085,224,2311,1124,42,1166,1036,21,1057,499,8,508,338,4,338,5083,2800,7877
506041135,..,966,966,1679,100,1777,1309,15,1331,1661,3,1663,718,0,721,395,0,397,5764,1090,6856
506041136,..,1401,1401,1350,138,1487,758,33,798,761,18,780,396,8,406,315,3,321,3585,1606,5193
506041137,..,1764,1764,2651,181,2834,1437,31,1475,1334,16,1344,610,9,614,369,0,369,6405,2001,8401
506051138,..,1560,1560,2071,160,2227,1142,35,1176,1243,5,1253,542,5,546,229,4,234,5231,1769,7003
506051139,..,1127,1127,1460,114,1579,757,7,767,673,0,680,296,0,293,124,0,124,3312,1259,4571
506051140,..,1225,1225,2215,72,2286,860,15,869,875,0,878,337,0,337,154,0,157,4447,1301,5750
506051141,..,708,708,1317,44,1356,606,3,615,739,4,737,376,0,375,134,0,138,3168,760,3927
506061142,..,977,977,1736,119,1850,1203,14,1217,1411,5,1419,662,0,662,371,0,371,5386,1116,6498
506061143,..,298,298,756,30,787,386,4,390,419,0,419,236,5,244,146,0,146,1937,333,2274
506061144,..,262,262,563,20,579,203,5,206,223,0,223,102,0,102,77,0,77,1166,291,1463
506071145,..,2335,2335,2125,273,2395,759,99,865,632,14,651,173,6,179,47,0,47,3743,2726,6474
506071146,..,875,875,1227,97,1323,653,47,699,691,20,713,246,11,259,84,9,98,2903,1070,3968
506071147,..,2435,2435,2385,253,2642,863,87,961,851,22,874,275,0,281,60,0,60,4449,2810,7254
507011148,..,964,964,1889,127,2023,1404,26,1434,1789,9,1801,645,4,647,208,0,214,5945,1135,7077
507011150,..,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
507011151,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,..,730,730,1169,38,1210,612,6,617,657,0,661,241,0,248,86,0,81,2769,772,3540
507011153,..,1092,1092,1033,106,1138,549,28,584,456,13,467,146,0,151,53,0,53,2242,1243,3481
507011154,..,1659,1659,1468,188,1654,701,50,749,516,21,534,137,4,144,69,0,72,2889,1917,4808
507011155,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
507011158,..,378,378,599,34,634,189,0,195,197,0,197,62,0,62,16,0,16,1063,417,1481
507011159,..,1250,1250,1461,143,1608,711,43,747,644,10,655,217,5,213,109,0,109,3134,1447,4583
507011160,..,1386,1386,1486,128,1620,715,28,752,560,5,569,187,4,188,79,0,79,3035,1552,4591
507011161,..,1095,1095,1582,122,1698,1183,43,1230,1321,10,1332,449,0,454,213,0,214,4745,1268,6014
507011163,..,621,621,845,45,884,492,16,507,516,0,519,176,0,176,77,0,77,2102,681,2787
507011259,..,643,643,1052,66,1123,621,16,643,715,5,722,288,0,290,106,0,106,2777,738,3519
507011260,..,121,121,300,10,308,154,4,157,165,0,165,79,0,79,20,0,20,724,131,849
507021164,..,777,777,904,63,971,413,17,438,509,4,514,172,0,177,51,0,51,2058,860,2913
507021165,..,2615,2615,2266,274,2539,858,114,966,690,36,732,185,5,194,45,0,47,4042,3048,7087
507021166,..,1787,1787,1965,195,2162,869,64,934,832,35,867,275,6,280,83,4,93,4021,2092,6112
507021167,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
507031169,..,951,951,1416,149,1564,1111,28,1137,1244,9,1251,588,6,594,296,0,299,4650,1145,5798
507031170,..,958,958,798,102,896,413,14,423,320,0,321,159,5,159,117,0,112,1795,1072,2874
507031172,..,0,0,7,0,7,0,0,0,6,0,6,0,0,0,0,0,0,7,0,12
507031173,..,5,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14
507031174,..,1291,1291,1254,127,1380,650,16,664,555,4,556,254,0,250,153,0,156,2866,1441,4305
507031261,..,382,382,794,54,851,550,13,558,555,8,559,194,0,194,108,0,108,2206,458,2660
507041175,..,1014,1014,1474,70,1548,691,29,720,758,7,771,284,5,287,85,0,85,3300,1124,4423
507041176,..,213,213,397,14,406,221,10,228,259,0,257,123,0,125,39,3,37,1036,240,1276
507041177,..,2062,2062,1887,138,2028,799,28,824,860,5,870,278,5,281,60,0,60,3886,2237,6123
507041178,..,1531,1531,1837,100,1932,874,35,908,1030,15,1043,379,6,387,122,0,122,4233,1686,5922
507041179,..,643,643,869,39,905,457,9,466,555,0,561,207,3,214,86,0,86,2177,697,2874
507041180,..,567,567,1328,32,1358,689,9,697,807,6,810,297,3,302,90,0,93,3201,616,3817
507041181,..,1576,1576,1925,92,2022,978,30,1008,1237,9,1251,449,3,451,111,0,111,4699,1707,6404
507041182,..,979,979,1586,104,1690,721,68,786,679,29,711,232,15,248,90,10,103,3310,1203,4511
507041183,..,700,700,592,62,654,284,22,308,321,14,334,100,0,105,24,0,24,1331,794,2125
507041184,..,191,191,680,16,699,379,7,384,426,3,424,181,0,181,87,0,87,1751,220,1966
507051186,..,940,940,1095,89,1188,500,16,515,363,0,363,178,0,175,97,0,97,2236,1043,3278
507051187,..,755,755,1380,88,1469,831,8,842,859,0,856,371,0,374,192,0,192,3629,860,4488
507051188,..,2893,2893,2345,189,2533,780,13,804,529,0,531,226,3,229,109,0,109,3987,3103,7091
507051189,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,..,1543,1543,1663,84,1747,674,14,687,607,0,610,215,0,215,87,0,87,3241,1650,4891
507051191,..,1049,1049,1979,97,2078,1346,21,1364,1632,6,1636,750,6,755,286,0,286,5993,1166,7160
507051192,..,1046,1046,1470,102,1574,753,22,768,688,4,692,308,0,310,159,0,159,3366,1169,4543
507051193,..,909,909,1254,94,1347,670,12,678,589,3,594,232,0,237,147,0,147,2897,1023,3916
507051312,..,783,783,1132,79,1208,707,22,725,728,0,733,349,0,349,159,0,159,3076,883,3962
507051313,..,1284,1284,2289,154,2444,1543,33,1574,1908,9,1914,843,3,840,377,0,377,6964,1475,8441
507051314,..,87,87,189,10,198,141,0,137,149,0,149,60,0,60,39,0,39,569,99,665
509011225,..,2285,2285,2099,130,2227,710,21,727,558,6,561,220,4,226,119,0,119,3699,2450,6152
509011226,..,277,277,509,19,525,171,3,174,163,0,163,89,0,89,47,0,47,979,298,1275
509011227,..,430,430,771,19,788,280,8,287,275,0,275,109,0,109,47,0,47,1479,459,1940
509011228,..,703,703,906,52,958,275,9,283,252,0,252,117,0,117,50,0,50,1594,765,2362
509011229,..,305,305,344,19,359,101,0,101,162,0,162,76,0,76,24,0,24,710,321,1033
509011230,..,462,462,532,39,571,214,13,230,191,0,192,80,0,78,83,0,87,1098,518,1614
509011231,..,476,476,522,23,546,173,0,172,175,0,180,98,0,105,44,0,44,1012,504,1520
509011232,..,311,311,526,24,546,153,3,154,168,4,170,85,0,85,24,0,24,952,335,1289
509011233,..,1014,1014,1325,90,1408,570,24,590,604,5,607,281,0,281,167,0,167,2940,1131,4071
509011234,..,550,550,785,37,830,251,6,259,201,4,201,97,0,97,66,0,63,1403,601,2001
509011235,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,..,306,306,717,21,736,334,4,339,298,6,300,149,0,149,101,0,101,1605,324,1926
509021237,..,437,437,469,25,489,143,0,141,140,0,139,79,0,79,46,0,46,870,462,1335
509021238,..,561,561,538,33,578,151,0,151,138,0,138,108,0,108,30,0,30,962,598,1557
509021239,..,901,901,1347,85,1428,352,10,365,322,3,327,159,3,163,93,0,93,2282,1002,3282
509021240,..,528,528,622,38,665,208,4,215,194,0,192,115,0,115,36,0,36,1174,572,1747
509021241,..,458,458,537,23,560,173,6,178,212,0,212,100,0,104,39,0,39,1059,486,1546
509021242,..,400,400,397,18,411,100,0,101,107,0,109,44,0,44,23,0,23,672,414,1092
509021243,..,1181,1181,1415,91,1510,511,14,523,477,3,480,227,0,227,148,0,148,2777,1294,4070
509021244,..,468,468,742,49,790,202,0,209,149,0,147,85,0,85,44,0,44,1229,525,1749
509021245,..,679,679,847,41,883,232,0,235,167,0,169,82,0,82,39,0,39,1373,718,2094
509031246,..,418,418,526,17,539,140,3,146,124,0,124,87,0,87,35,0,35,911,433,1345
509031247,..,433,433,562,25,587,150,4,150,177,0,177,116,0,116,30,0,30,1035,462,1503
509031248,..,210,210,310,16,323,118,0,118,111,0,111,58,0,58,21,0,21,615,226,837
509031249,..,606,606,541,34,574,202,6,212,164,3,172,79,0,84,30,0,30,1023,650,1678
509031250,..,544,544,744,44,781,172,0,173,194,0,195,97,0,97,45,0,47,1253,595,1849
510011262,..,1102,1102,1266,149,1411,658,59,711,755,15,771,343,4,344,183,6,181,3201,1333,4532
510011263,..,554,554,463,40,499,219,4,221,201,0,202,149,0,149,209,0,209,1243,598,1836
510011264,..,247,247,155,14,167,134,4,137,103,3,104,79,0,79,168,0,173,642,263,909
510011265,..,548,548,594,57,651,316,13,330,268,5,277,157,4,159,148,5,148,1488,632,2122
510011266,..,157,157,159,11,172,87,6,90,96,0,100,53,0,58,64,0,64,467,176,640
510021267,..,138,138,76,4,82,41,0,44,51,0,51,43,0,43,90,0,90,298,139,437
510021268,..,318,318,341,33,369,204,7,214,229,3,237,104,0,104,63,0,60,942,360,1305
510021269,..,387,387,393,38,430,203,4,206,216,0,220,108,0,108,39,0,39,955,435,1389
510021270,..,853,853,892,93,988,542,16,556,519,6,522,272,0,273,184,0,184,2410,966,3377
510031271,..,382,382,452,19,476,222,4,229,294,0,294,145,3,146,48,0,54,1166,416,1581
510031272,..,1102,1102,1294,134,1428,802,38,840,1042,7,1048,469,0,468,171,7,177,3774,1288,5062
510031273,..,257,257,337,25,357,199,3,201,239,0,239,135,0,135,58,0,59,960,281,1244
511011274,..,1305,1305,1504,103,1610,556,12,569,532,4,537,241,0,242,114,0,114,2950,1430,4379
511011275,..,415,415,488,27,520,148,0,148,178,0,178,88,0,88,37,0,37,943,453,1398
511021276,..,538,538,533,41,575,201,7,205,204,0,209,75,6,74,51,0,51,1065,593,1662
511021277,..,491,491,521,59,579,177,23,197,216,11,226,93,9,99,39,4,40,1039,592,1629
511031278,..,701,701,668,87,753,326,15,338,308,0,311,145,0,147,73,0,79,1522,805,2329
511031279,..,1264,1264,1270,117,1393,676,26,707,654,6,662,339,4,338,181,0,185,3122,1418,4538
511031280,..,759,759,888,77,963,509,17,531,538,6,538,217,0,213,95,0,96,2248,862,3104
511031281,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,..,494,494,444,31,480,188,3,186,143,0,143,56,0,56,34,3,40,872,531,1401
