SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
601051028,76,0,4,0,0,85,38,0,5,0,0,40,22,0,0,0,0,23,41,0,3,0,0,38,60,3,4,0,0,67,181,9,18,0,0,209,212,0,11,0,0,224,306,7,8,0,0,312,109,0,0,0,0,109,79,0,0,0,0,80,51,0,0,0,0,51,43,0,0,0,0,47,1207,18,45,0,0,1276
601051029,43,0,4,0,0,44,14,0,0,0,0,11,5,0,0,0,0,11,18,5,3,0,0,26,37,4,0,0,0,42,57,16,0,0,0,66,76,8,0,0,0,91,111,4,8,0,0,113,64,0,0,0,0,66,61,0,0,0,0,68,36,0,0,0,0,36,22,0,0,0,0,22,546,35,12,0,0,594
601051030,32,0,0,0,0,34,12,0,0,0,0,12,15,0,0,0,0,15,17,0,4,0,0,20,25,0,8,0,0,32,83,8,19,0,0,112,89,8,14,0,0,109,136,9,0,0,0,143,79,6,0,0,0,81,63,3,0,0,0,62,32,0,0,0,0,32,26,0,0,0,0,33,612,28,45,0,0,689
601051031,73,0,5,0,0,76,22,6,5,0,0,30,12,0,8,0,0,19,27,0,0,0,0,26,21,3,4,0,0,31,58,9,3,0,0,73,71,9,8,0,0,86,161,16,9,0,0,185,103,15,0,0,0,119,134,7,0,0,0,136,141,6,0,0,0,153,50,3,7,0,0,59,872,71,54,5,0,995
601051032,40,3,0,0,0,41,30,3,0,0,0,35,10,3,0,0,0,17,27,0,3,0,0,38,37,8,3,0,0,45,114,6,10,0,0,134,126,12,11,0,0,147,163,10,8,0,0,180,61,4,0,0,0,72,46,6,0,0,0,52,46,4,0,0,0,48,26,4,0,0,0,32,731,62,36,0,0,836
601051033,53,4,0,0,0,55,15,3,3,0,0,22,10,0,0,0,0,13,13,0,3,0,0,14,25,4,4,0,0,31,75,7,4,0,0,85,90,7,12,0,0,111,134,13,9,0,0,154,91,5,0,0,0,98,71,0,0,0,0,77,66,0,0,0,0,70,31,0,0,0,0,36,671,53,38,0,0,761
601061034,83,0,0,0,0,83,62,0,0,0,0,64,54,0,0,0,0,54,97,0,0,0,0,97,120,0,0,0,0,119,345,0,0,0,0,349,293,0,0,0,0,293,239,0,0,0,0,239,52,0,0,0,0,52,26,0,0,0,0,26,18,0,0,0,0,18,71,0,0,0,0,67,1462,4,0,7,0,1464
601061035,68,0,0,0,0,70,41,0,0,0,0,41,36,0,0,0,0,36,72,0,0,0,0,72,100,0,0,0,0,100,338,3,0,0,0,344,371,8,0,0,0,381,301,0,0,0,0,301,82,0,0,0,0,83,52,0,0,0,0,52,26,0,0,0,0,31,79,0,0,0,0,78,1562,18,4,0,4,1583
602011036,21,0,0,0,0,18,14,0,0,0,0,13,12,0,0,0,0,12,24,4,0,0,0,26,43,0,0,0,0,43,94,0,0,0,0,100,45,3,0,0,0,46,16,0,0,0,0,19,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,22,291,15,5,4,0,308
602011037,20,4,3,0,0,26,13,0,0,0,0,11,13,0,0,0,0,14,24,0,7,0,0,30,72,0,3,0,0,78,189,3,5,0,0,197,138,0,8,0,0,140,101,0,0,0,0,101,32,0,0,0,0,32,20,0,0,0,0,20,11,0,0,0,0,11,25,0,3,0,0,27,645,9,26,0,0,683
602011038,24,3,4,0,0,30,8,0,5,0,0,8,3,7,0,0,0,11,8,5,3,0,0,17,16,0,4,0,0,28,70,18,9,0,0,95,67,13,6,0,0,85,60,27,6,0,0,95,32,7,0,0,0,37,25,5,0,0,0,32,20,8,0,0,0,23,22,5,0,0,0,28,355,93,40,0,0,485
602011039,33,0,0,0,0,33,8,0,0,0,0,9,12,0,0,0,0,12,29,0,0,0,0,29,46,0,0,0,0,46,151,0,0,0,0,155,175,0,3,0,0,183,165,0,0,0,3,169,32,0,0,0,0,35,22,0,0,0,0,22,11,0,0,0,0,11,34,0,0,0,0,30,731,5,6,0,3,736
602011040,5,0,0,0,0,5,15,0,0,0,0,15,16,0,0,0,0,12,36,3,0,0,0,38,70,3,0,0,0,72,110,5,0,0,0,115,43,0,0,0,0,43,21,0,0,0,0,20,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,15,325,10,4,0,0,341
602011041,48,3,0,0,0,54,28,0,0,0,0,30,26,0,0,0,0,31,71,18,0,0,0,92,112,13,0,0,0,124,285,16,0,0,0,304,180,6,0,0,0,190,71,4,0,0,0,79,25,0,0,0,0,28,16,0,0,0,0,16,12,0,0,0,0,12,52,4,0,0,0,55,940,69,0,0,6,1009
602011042,31,0,0,0,0,36,16,6,0,0,0,20,15,0,0,0,0,17,30,0,5,0,0,38,38,4,0,0,0,38,139,0,6,0,0,148,125,4,3,0,0,124,94,8,0,0,0,103,34,0,0,0,0,34,26,0,0,0,0,26,23,0,0,0,0,23,24,0,0,0,0,27,584,28,17,0,0,629
602011043,20,0,0,0,0,22,15,5,0,0,0,17,8,0,0,0,0,13,29,0,0,0,0,26,34,0,0,0,0,36,128,4,6,0,0,141,120,0,0,0,0,123,77,0,0,0,0,77,20,0,0,0,0,21,4,0,0,0,0,4,15,0,0,0,0,15,16,0,0,0,0,17,500,9,10,0,0,523
602011044,29,0,4,0,0,35,15,4,3,0,0,21,16,0,0,0,0,19,48,3,3,0,0,52,60,3,8,0,0,65,188,6,10,0,0,208,228,0,3,0,0,228,193,4,0,0,0,193,36,0,4,0,0,37,39,0,0,0,0,45,20,0,0,0,0,20,32,4,5,0,0,37,901,23,39,0,0,963
602011045,18,0,0,0,0,18,17,0,3,0,0,19,30,0,0,0,0,30,60,0,0,0,0,64,96,0,3,0,0,97,95,0,0,0,0,97,23,0,0,0,0,24,9,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,25,382,6,4,0,0,399
602011046,52,0,0,0,0,52,20,0,0,0,0,20,23,0,0,0,0,23,43,0,0,0,0,51,76,0,0,0,0,77,228,3,0,0,0,231,225,3,0,0,0,223,148,0,0,0,0,148,58,0,0,0,0,58,47,0,0,0,0,47,20,0,0,0,0,25,38,0,0,0,0,38,976,5,3,0,0,987
602011047,19,3,0,0,0,25,13,4,0,0,0,18,25,5,0,0,0,30,27,7,5,0,0,37,56,10,0,0,0,70,148,18,3,0,0,168,93,21,5,0,0,112,55,9,0,0,0,65,13,0,0,0,0,17,11,0,0,0,0,8,12,0,0,0,0,12,23,0,0,0,0,24,496,75,14,0,0,586
602011048,32,0,0,0,0,33,7,0,3,0,0,9,19,0,0,0,0,22,32,0,9,0,0,44,71,4,11,0,0,89,206,0,29,0,0,237,148,5,5,0,0,165,78,0,0,0,0,78,27,0,0,0,0,26,20,0,0,0,0,19,6,0,0,0,0,6,37,0,0,0,0,34,669,17,64,0,0,752
602011049,42,5,0,0,0,42,21,3,0,0,0,23,13,0,0,0,0,13,31,0,0,0,0,29,60,0,0,0,0,60,156,0,4,0,0,155,141,3,0,0,0,141,98,0,0,0,0,98,37,0,0,0,0,32,24,0,0,0,0,24,19,0,0,0,0,19,35,0,0,0,0,35,668,17,5,0,0,683
602011050,16,0,0,0,0,20,21,0,0,0,0,21,22,0,0,0,0,25,51,6,0,0,0,61,84,6,0,0,0,83,164,0,0,0,0,169,78,0,0,0,0,78,61,0,0,0,0,61,20,0,0,0,0,20,14,0,0,0,0,14,13,0,0,0,0,13,28,0,0,0,0,28,579,18,0,0,0,594
602011051,32,0,0,0,0,32,13,0,0,0,0,13,13,0,0,0,0,13,35,0,0,0,0,33,37,8,0,0,0,38,142,10,5,0,0,150,129,3,0,0,0,130,71,0,0,0,0,72,17,0,0,0,0,22,21,0,0,0,0,21,9,0,0,0,0,7,22,0,0,0,0,23,541,21,7,0,0,561
602011052,37,0,0,0,0,42,25,0,0,0,0,26,4,0,0,0,0,9,26,0,6,0,0,31,77,0,0,0,0,75,211,3,0,0,0,219,146,0,0,0,0,146,112,0,5,0,0,119,26,0,0,0,0,26,23,0,0,0,0,23,18,0,0,0,0,17,40,0,0,0,0,40,748,6,15,0,0,772
602021053,29,0,0,0,0,29,28,0,0,0,0,28,36,0,0,0,0,36,56,0,0,0,0,56,69,0,0,0,0,71,137,0,0,0,0,137,70,0,0,0,0,70,37,0,0,0,0,37,5,0,0,0,0,5,13,0,0,0,0,13,3,0,0,0,0,3,24,0,0,0,0,24,502,0,0,0,0,503
602021054,45,0,0,0,0,45,29,0,0,0,0,30,34,0,0,0,0,34,46,0,0,0,0,46,61,0,0,0,0,62,161,3,0,0,0,162,106,0,0,0,0,110,64,0,0,0,0,68,18,0,0,0,0,18,20,0,0,0,0,20,14,0,0,0,0,14,32,0,0,0,0,37,628,7,0,0,0,635
602021055,40,0,0,0,0,43,36,0,0,0,0,36,36,0,0,0,0,36,66,0,0,0,0,66,79,4,0,0,0,76,203,0,0,0,0,198,164,0,0,0,0,164,133,0,0,0,0,133,50,0,0,0,0,50,40,0,0,0,0,40,21,0,0,0,0,21,43,0,0,0,0,41,896,4,0,0,0,908
602021056,18,3,0,0,0,24,13,0,0,0,0,13,17,7,0,0,0,20,33,0,0,0,0,30,52,5,0,0,0,60,137,8,0,0,0,145,141,12,0,0,0,147,77,8,0,0,0,84,29,0,0,0,0,34,26,0,0,0,0,28,4,0,0,0,0,6,28,0,0,0,0,28,569,37,6,0,0,614
602021057,28,0,0,0,0,28,10,0,0,0,0,10,19,0,0,0,0,19,47,0,0,0,0,50,61,0,0,0,0,61,172,0,0,0,0,168,109,0,0,0,0,109,58,0,0,0,0,61,20,0,0,0,0,20,11,0,0,0,0,11,12,0,0,0,0,12,22,0,0,0,0,22,573,4,0,0,0,576
602031058,32,0,0,0,0,32,14,0,0,0,0,14,18,0,0,0,0,18,42,0,0,0,0,42,53,0,0,0,0,53,151,0,0,0,0,151,106,0,0,0,0,112,110,0,0,0,0,114,35,0,0,0,0,35,32,0,0,0,0,32,16,0,0,0,0,16,22,0,0,0,0,24,641,0,0,0,0,645
602031059,48,0,0,0,0,53,36,0,0,0,0,36,48,6,0,0,0,51,92,0,0,0,0,87,99,3,0,0,0,103,172,4,0,0,0,177,126,0,0,0,0,127,76,0,0,0,0,76,23,0,0,0,0,23,13,0,0,0,0,13,10,0,0,0,0,10,45,0,0,0,0,45,788,10,0,6,0,802
602031060,34,0,3,0,0,38,8,0,0,0,0,17,21,4,0,0,0,24,32,0,3,0,0,35,47,4,0,0,0,51,167,4,0,0,0,178,107,0,0,0,0,109,64,0,0,0,0,64,14,0,0,0,0,14,14,0,0,0,0,14,8,0,0,0,0,8,23,0,5,0,0,28,549,14,15,0,0,573
602031061,34,0,0,0,0,32,18,0,0,0,0,18,31,0,0,0,0,31,38,0,0,0,0,36,57,0,0,0,0,57,102,0,0,0,0,101,42,0,0,0,0,49,21,0,0,0,0,21,11,0,0,0,0,11,8,0,0,0,0,8,5,0,0,0,0,5,11,0,0,0,0,11,377,5,0,0,0,383
602031062,33,0,0,0,0,42,22,0,0,0,0,22,27,0,4,0,0,28,46,0,0,0,0,46,52,0,4,0,0,57,245,0,10,0,0,259,210,0,0,0,0,213,120,0,0,0,0,120,36,0,0,0,0,36,16,0,0,0,0,16,12,0,0,0,0,12,51,0,0,0,0,49,864,5,18,0,3,892
602031064,40,0,0,0,0,45,60,0,0,0,0,63,37,0,0,0,0,44,59,0,0,0,0,62,75,0,0,0,0,78,166,0,0,0,0,171,82,0,0,0,0,88,49,4,0,0,0,48,21,0,0,0,0,21,4,0,0,0,0,10,5,0,0,0,0,8,36,0,0,0,0,39,639,12,12,3,4,668
602031099,13,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,9,0,0,0,0,9,4,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,61
602031100,56,0,0,0,0,58,39,0,0,0,0,39,49,0,0,0,0,49,82,0,0,0,0,84,104,0,0,0,0,101,176,0,0,0,0,180,119,0,0,0,0,119,76,0,0,0,0,79,21,0,0,0,0,21,21,0,0,0,0,21,14,0,0,0,0,14,49,0,0,0,0,49,799,5,0,0,0,806
603011065,15,0,0,0,0,15,20,0,0,0,0,22,24,0,0,0,0,24,29,0,0,0,0,30,33,0,0,0,0,33,56,0,0,0,3,53,24,0,0,0,0,24,11,0,0,0,0,11,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,7,17,0,0,0,0,17,243,0,0,8,3,249
603011066,19,0,0,0,0,19,28,0,0,0,0,28,22,0,0,0,0,22,42,0,0,0,0,41,63,0,0,0,0,68,128,0,0,0,0,129,111,0,0,0,0,108,69,0,0,0,0,69,19,0,0,0,0,19,9,0,0,0,0,9,3,0,0,0,0,3,28,0,0,0,0,28,538,0,0,0,0,545
603011067,55,0,0,0,0,56,47,0,0,0,0,50,41,0,0,0,0,41,80,0,0,0,0,80,115,0,0,0,0,119,241,0,0,0,0,241,223,0,0,0,0,223,131,0,0,0,0,131,36,0,0,0,0,36,20,0,0,0,0,20,16,0,0,0,0,16,55,0,0,0,0,55,1065,0,0,0,3,1069
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,23,0,0,0,0,23,10,0,0,0,0,10,23,0,0,0,0,23,21,0,0,0,0,21,36,0,0,0,0,36,72,0,0,0,0,79,67,0,0,0,0,67,77,0,0,0,0,77,33,0,0,0,0,33,21,0,0,0,0,21,16,0,0,0,0,16,19,0,0,0,0,19,417,0,0,0,0,416
603021070,49,0,0,0,0,49,44,0,0,0,0,43,22,0,0,0,0,22,40,0,0,0,0,41,44,0,0,0,0,44,128,0,0,0,0,130,117,0,0,0,0,117,73,0,0,0,0,73,21,0,0,0,0,21,14,0,0,0,0,14,11,0,0,0,0,11,36,0,0,0,0,36,606,0,0,0,0,613
603021071,33,0,0,0,0,38,21,0,0,0,0,21,31,0,0,0,0,37,49,0,0,0,0,53,66,0,0,0,0,66,135,0,0,0,0,137,80,0,0,0,0,80,61,0,0,0,0,61,18,0,0,0,0,18,11,0,0,0,0,11,10,0,0,0,0,4,43,0,0,0,0,43,549,0,0,0,0,559
603021072,53,0,0,0,0,55,34,0,0,0,0,32,32,0,0,0,0,39,80,0,0,0,0,80,100,0,0,0,0,97,318,0,0,0,0,323,315,0,0,0,0,318,257,0,0,0,0,256,63,0,0,0,0,63,45,0,0,0,0,46,26,0,0,0,0,26,63,0,0,0,0,63,1394,12,0,7,0,1412
603031073,20,0,0,0,0,20,15,0,0,0,0,15,12,0,0,0,0,12,20,0,0,0,0,20,40,0,0,0,0,43,61,0,0,0,0,60,37,0,0,0,0,37,27,0,0,0,0,27,14,0,0,0,0,14,8,0,0,0,0,8,7,0,0,0,0,7,17,0,0,0,0,17,273,0,0,0,0,275
603031074,36,0,0,0,0,39,21,0,0,0,0,21,19,0,0,0,0,19,44,0,0,0,0,44,57,0,0,0,0,60,97,0,0,0,0,96,69,0,0,0,0,69,52,0,0,0,0,54,10,0,0,0,0,10,12,0,0,0,0,12,10,0,0,0,0,13,36,0,0,0,0,39,455,9,0,5,3,466
604011075,22,0,0,0,0,22,27,0,0,0,0,27,15,0,0,0,0,15,60,0,0,0,0,64,80,0,0,0,0,80,122,3,0,0,0,122,46,0,0,0,0,46,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,410,4,0,0,0,413
604011076,43,0,0,0,0,43,23,0,0,0,0,23,21,0,0,0,0,23,64,0,0,0,0,64,61,0,0,0,0,61,208,0,0,0,0,206,167,0,0,0,0,166,95,0,0,0,0,95,36,0,0,0,0,36,22,0,0,0,0,22,28,0,0,0,0,28,38,0,0,0,0,38,805,0,0,3,0,815
604011077,19,0,0,0,0,19,18,0,0,0,0,28,25,0,0,0,0,31,65,0,0,0,0,61,96,0,0,0,0,102,124,0,0,0,0,124,37,0,0,0,0,45,21,0,0,0,0,23,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,7,17,0,0,0,0,22,450,6,6,3,0,469
604011078,28,0,0,0,0,28,33,0,0,0,0,36,25,0,0,0,0,25,42,4,0,0,0,49,85,0,0,0,0,87,219,4,0,0,0,225,145,4,0,0,0,145,108,0,0,0,0,108,31,0,0,0,0,32,17,0,0,0,0,17,15,0,0,0,0,15,33,0,0,0,0,33,781,14,0,0,0,794
604011079,27,3,0,0,0,27,29,0,0,0,0,32,26,0,0,0,0,26,56,0,0,0,0,57,64,0,0,0,0,65,218,0,0,0,0,220,155,0,0,0,0,157,82,0,0,0,0,82,25,0,0,0,0,25,32,0,0,0,0,32,12,0,0,0,0,12,47,0,0,0,0,47,775,13,0,0,0,786
604011080,20,0,0,0,0,20,16,0,0,0,0,16,15,0,0,0,0,17,43,0,0,0,0,43,63,0,0,0,0,63,166,0,0,0,0,166,102,0,0,0,0,105,53,0,0,0,0,50,5,0,0,0,0,5,9,0,0,0,0,9,7,0,0,0,0,7,25,0,0,0,0,25,515,5,0,0,0,521
604011081,20,0,0,0,0,20,20,0,0,0,0,20,19,0,0,0,0,19,37,0,0,0,0,41,67,0,0,0,0,67,161,0,0,0,0,161,79,0,0,0,0,80,43,0,0,0,0,43,21,0,0,0,0,20,5,0,0,0,0,10,11,0,0,0,0,11,26,0,0,0,0,24,504,3,0,0,3,509
604011082,49,4,0,0,0,52,21,0,0,0,0,28,25,0,0,0,0,30,76,3,0,0,0,76,109,0,0,0,0,114,246,6,0,5,0,260,137,0,0,0,0,135,79,0,0,0,0,85,24,0,0,0,0,24,15,0,0,0,0,15,5,0,0,0,0,5,39,0,0,0,0,42,828,22,0,5,0,855
604011083,22,6,0,0,0,27,19,0,0,0,0,19,17,0,0,0,0,22,40,3,0,0,0,37,66,5,0,0,0,67,157,0,0,0,0,160,95,0,0,0,0,95,61,0,0,0,0,61,15,0,0,0,0,15,4,0,0,0,0,4,5,0,0,0,0,5,20,0,0,0,0,20,526,9,0,3,0,535
604011084,37,0,0,0,0,45,34,0,0,0,0,36,20,0,0,0,0,25,50,6,0,0,0,56,90,0,0,0,0,87,203,0,0,0,0,205,151,0,0,0,0,151,85,0,0,0,0,85,24,0,0,0,0,24,17,0,0,0,0,17,11,0,0,0,0,11,43,0,0,0,0,43,763,13,0,0,0,778
604021085,83,9,0,0,0,92,75,4,0,0,0,79,48,0,0,0,0,56,127,8,0,0,0,130,211,3,0,0,0,219,575,10,0,0,0,591,269,9,0,0,0,277,142,0,0,0,0,142,47,0,0,0,0,47,26,0,0,0,0,26,20,0,0,0,0,20,65,0,0,0,0,62,1680,50,0,0,0,1729
604021086,18,0,0,0,0,20,24,0,0,0,0,24,32,0,0,0,0,32,55,0,0,0,0,59,66,0,0,0,0,70,140,0,0,0,0,140,64,0,0,0,0,64,39,0,0,0,0,41,3,0,0,0,0,3,18,0,0,0,0,18,6,0,0,0,0,6,18,0,0,0,0,18,483,4,0,3,0,487
604021087,29,0,0,0,0,29,20,4,0,0,0,28,18,0,0,0,0,20,53,0,0,0,0,51,57,0,0,0,0,57,214,3,0,0,0,218,147,0,0,0,0,149,80,0,0,0,0,83,19,0,0,0,0,19,16,0,0,0,0,16,6,0,0,0,0,12,47,0,0,0,0,45,706,10,0,3,0,719
604021088,21,0,0,0,0,21,15,0,0,0,0,15,14,0,0,0,0,14,33,0,0,0,0,34,62,0,0,0,0,62,146,4,0,0,0,145,124,0,0,0,0,125,70,0,0,0,0,72,22,0,0,0,0,22,15,0,0,0,0,15,11,0,0,0,0,11,27,0,0,0,0,27,549,6,0,0,0,559
604021089,36,0,0,0,0,39,21,0,0,0,0,23,26,0,0,0,0,26,42,0,0,0,0,41,51,0,0,0,0,54,156,0,0,0,0,156,150,3,0,0,0,158,134,0,0,0,0,134,39,0,0,0,0,42,33,0,0,0,0,33,12,0,0,0,0,12,35,0,0,0,0,35,736,9,5,0,0,753
604021090,24,0,0,0,0,24,10,0,0,0,0,10,14,0,0,0,0,14,35,0,0,0,0,35,56,0,0,0,0,56,148,4,0,0,0,156,101,0,0,0,0,102,80,0,0,0,0,80,19,0,0,0,0,19,10,0,0,0,0,16,9,0,0,0,0,9,22,0,0,0,0,22,532,6,0,0,0,541
604021091,49,0,0,0,0,47,44,0,0,0,0,50,35,0,0,0,0,35,77,0,0,0,0,78,98,0,0,0,0,102,187,4,0,0,0,186,166,0,0,0,0,172,104,0,0,0,0,105,39,0,0,0,0,39,27,0,0,0,0,27,13,0,0,0,0,13,50,0,0,0,0,50,885,6,0,5,0,894
604021092,22,0,0,0,0,22,12,0,0,0,0,12,14,0,0,0,0,14,29,0,0,0,0,26,35,4,0,0,0,39,121,5,0,0,0,123,107,0,0,0,0,107,88,0,0,0,0,88,20,0,0,0,0,20,14,0,0,0,0,14,13,0,0,0,0,7,23,0,0,0,0,21,493,6,0,0,0,503
604031093,9,0,0,0,0,9,7,0,0,0,0,7,8,0,0,0,0,8,16,0,0,0,0,20,24,0,0,0,0,24,38,0,0,0,6,37,22,0,0,0,0,22,11,0,0,0,0,11,7,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,149,0,0,0,4,157
604031094,33,0,0,0,0,34,13,0,0,0,0,13,30,0,0,0,0,30,45,0,0,0,0,45,60,0,0,0,0,60,128,0,0,0,0,130,66,0,0,0,0,65,48,0,0,0,0,48,14,0,0,0,0,14,14,0,0,0,0,12,13,0,0,0,0,13,23,0,0,0,0,29,481,0,0,5,0,491
604031095,16,0,0,0,0,16,22,0,0,0,0,24,33,0,0,0,0,33,45,4,0,0,0,52,85,0,0,0,0,78,137,0,0,0,0,137,65,0,0,0,0,65,37,0,0,0,0,37,11,0,0,0,0,11,7,0,0,0,0,7,9,0,0,0,0,11,17,0,0,0,0,17,486,6,0,0,0,490
604031096,40,0,0,0,0,40,21,0,0,0,0,21,22,0,0,0,0,22,48,0,0,0,0,48,50,0,0,0,0,54,146,0,0,0,0,146,98,0,0,0,0,98,45,0,0,0,0,45,16,0,0,0,0,16,8,0,0,0,0,8,10,0,0,0,0,10,36,0,0,0,0,36,552,3,0,0,0,555
604031097,41,0,0,0,4,45,85,0,0,0,0,89,46,0,0,0,0,46,84,0,0,0,0,83,44,0,0,0,0,49,55,0,0,0,0,55,28,0,0,0,0,28,13,0,0,0,0,13,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,5,23,0,0,0,0,23,428,0,0,0,4,436
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,0,0,12,0,0,12,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,0,0,14,0,0,17,0,0,17,0,0,68,0,0,68,0,0,89,0,0,89,0,0,97,0,0,97,0,0,48,0,0,48,0,0,39,0,0,39,0,0,26,0,0,26,0,0,14,0,0,12,0,0,439,0,0,439
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,5,0,8,0,0,0,14,4,7,0,0,0,12,8,33,3,0,0,43,10,35,3,0,0,49,5,33,3,0,0,44,13,19,3,0,0,31,26,14,4,0,0,43,32,10,0,0,0,45,3,6,0,0,0,12,120,184,21,0,0,317
701011005,5,0,0,0,0,11,0,0,6,0,0,4,0,0,0,0,0,0,0,4,3,0,0,7,0,0,12,0,0,17,4,4,26,0,0,33,0,7,38,0,0,41,6,4,34,0,0,44,4,4,11,0,0,17,9,0,9,0,0,24,23,6,6,0,0,29,0,4,5,0,0,13,62,25,150,0,0,240
