SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
801041048,0,5,10,14,3,0,0,0,39,0,7,4,0,9,0,0,0,17,0,11,14,31,20,28,12,5,120,3,17,28,38,36,28,12,5,173,324,367,407,302,270,175,61,14,1921,10,22,20,14,13,7,0,0,82,334,410,454,354,315,206,71,21,2175,0,3,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,9,7,8,3,0,0,27,0,0,12,9,14,3,0,0,42,302,417,390,370,313,243,91,32,2158,7,15,20,13,4,7,5,0,71,305,441,421,398,329,254,97,33,2273,0,7,17,14,3,0,0,0,51,0,7,5,0,11,0,0,0,23,4,11,23,35,32,34,14,5,148,9,23,42,51,47,34,14,5,219,618,790,792,675,585,417,149,43,4073,11,41,42,26,13,10,4,0,157,641,852,878,751,647,462,170,52,4447
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,9,28,57,77,34,7,8,3,0,205,0,0,0,0,0,0,0,0,6,33,59,80,35,14,8,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,68,84,38,10,8,0,0,260,0,0,5,3,0,0,0,0,6,40,74,90,42,10,13,0,0,272,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,10,4,4,0,4,0,0,0,0,11,72,124,159,71,12,16,4,0,461,0,3,0,6,0,0,0,0,17,73,134,167,77,17,15,4,0,492
801041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,7,0,0,0,0,0,0,0,7,7,0,0,0,4,0,0,0,16
801041120,0,12,23,13,4,0,0,0,61,0,3,7,3,0,0,0,0,16,3,13,20,21,6,4,0,0,67,0,39,47,39,12,4,0,0,141,268,477,565,207,72,47,17,0,1652,11,20,21,7,4,0,0,0,64,284,534,632,250,87,55,14,0,1855,0,0,3,3,0,0,0,0,14,0,3,3,0,0,0,0,0,4,0,3,3,4,0,0,0,0,14,0,8,16,8,0,0,0,0,37,243,579,559,203,97,51,10,0,1736,11,31,19,12,0,4,0,0,87,258,615,598,218,100,52,12,0,1853,4,16,33,18,4,0,0,0,71,0,5,7,6,0,0,0,0,20,3,19,21,26,7,4,0,0,78,7,47,65,43,11,4,0,0,179,513,1056,1117,408,171,99,23,0,3389,22,53,44,17,8,6,3,0,151,541,1149,1227,468,190,107,32,0,3713
801041121,0,9,7,3,0,0,0,0,25,0,0,4,0,0,0,0,0,3,0,0,7,0,0,3,0,0,16,0,13,15,3,4,3,0,0,40,80,223,240,66,43,30,0,0,692,7,15,15,0,0,0,0,0,41,94,253,271,73,46,30,5,0,774,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,7,0,0,0,0,10,105,280,208,67,49,29,9,0,758,7,15,8,0,0,0,0,0,38,110,299,223,75,51,30,9,0,809,0,13,9,6,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,9,3,3,3,0,0,25,0,14,23,12,7,3,0,0,50,187,506,454,135,89,61,13,0,1451,18,26,18,7,8,0,0,0,85,205,549,495,152,98,69,18,3,1582
801041122,0,12,24,17,3,0,0,0,54,0,0,3,0,0,0,0,0,9,0,3,14,6,0,4,5,0,29,3,15,37,25,3,4,5,0,93,86,214,258,102,42,22,6,0,744,0,9,11,0,0,0,0,0,22,94,243,310,130,41,23,5,0,855,3,0,3,4,0,0,0,0,12,0,0,3,3,0,0,0,0,3,0,0,4,0,0,0,0,0,6,3,4,6,10,0,0,0,0,22,96,254,262,103,46,29,9,0,789,0,10,7,0,5,0,0,0,20,99,272,276,105,47,31,9,0,834,3,18,27,21,3,0,0,0,67,0,3,5,5,0,0,0,0,16,0,3,18,14,0,6,5,0,37,6,21,49,33,0,6,5,0,115,187,475,523,207,82,49,17,3,1531,0,18,17,0,3,0,0,0,47,191,514,582,236,91,50,19,3,1687
801051049,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,892,134,26,0,0,0,0,0,1055,197,15,0,0,0,0,0,0,216,1096,152,23,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1146,107,23,8,0,0,0,0,1277,269,14,6,0,0,0,0,0,284,1416,116,28,8,0,0,0,0,1566,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,9,2035,239,44,7,0,0,0,0,2334,465,25,3,0,0,0,0,0,502,2509,267,51,7,0,0,0,0,2844
801051050,0,4,9,6,4,0,0,0,18,0,0,3,7,0,0,0,0,15,0,0,18,23,23,23,25,24,131,0,5,29,34,30,23,25,24,170,300,288,273,301,285,205,99,70,1821,13,9,12,8,15,11,7,5,77,309,300,315,341,334,238,130,99,2071,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,0,3,20,0,0,8,15,7,3,0,3,27,371,291,363,373,333,264,171,142,2297,15,17,8,9,13,7,16,8,88,378,302,375,397,354,274,185,154,2415,0,4,9,9,0,0,0,0,28,0,0,3,3,0,0,0,0,12,0,0,24,28,25,28,25,26,157,0,5,37,47,37,28,25,26,199,663,581,636,672,620,469,270,213,4122,24,21,21,19,28,19,25,14,166,688,603,694,736,690,515,311,250,4481
801051051,25,51,26,28,8,0,0,0,139,0,24,12,3,5,0,0,0,42,0,19,14,23,13,14,6,0,93,25,90,56,49,24,14,6,0,279,456,1114,475,182,179,105,54,10,2578,29,83,27,16,6,6,0,0,167,512,1284,565,253,210,130,59,13,3025,16,20,10,6,3,0,0,0,67,0,3,0,0,3,0,0,0,13,0,4,3,3,5,0,0,0,17,24,32,19,14,12,0,0,0,100,600,1189,427,202,161,124,61,29,2790,36,65,20,5,6,6,6,0,141,649,1290,463,220,181,131,66,29,3027,44,75,38,34,11,0,0,0,210,0,24,18,3,8,0,0,0,49,0,21,19,24,20,18,6,3,119,48,125,74,63,36,18,6,3,377,1056,2306,907,391,342,224,112,41,5365,63,144,50,23,15,17,6,0,310,1162,2572,1028,471,391,263,127,46,6051
801051053,15,21,15,22,3,0,0,0,86,7,11,0,0,3,0,0,0,30,7,15,10,17,21,10,9,0,88,26,51,29,48,33,10,9,0,207,633,648,243,140,95,81,26,11,1871,138,72,21,8,15,7,4,0,261,795,775,297,200,139,98,39,10,2342,3,5,7,3,0,0,0,0,22,0,5,0,0,0,0,0,0,6,0,0,0,4,10,4,0,0,19,8,7,9,8,9,4,0,0,52,836,617,203,131,117,75,36,6,2021,175,58,24,7,7,5,0,0,272,1021,680,231,145,137,87,35,8,2343,25,34,21,30,3,0,0,0,109,7,14,6,3,9,0,0,0,35,9,18,10,20,26,15,7,0,107,34,59,36,56,40,15,7,0,253,1471,1259,443,271,217,159,52,15,3890,313,129,41,17,20,7,5,3,537,1810,1452,525,351,275,184,71,23,4686
801051054,6,9,6,6,0,0,0,0,30,5,8,5,5,0,0,0,0,9,0,7,0,7,14,4,8,0,44,11,26,12,18,14,4,8,0,93,258,413,228,131,112,52,30,13,1250,11,16,9,0,3,3,6,0,45,276,453,246,153,133,65,38,19,1381,4,7,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,4,6,3,0,0,0,17,5,12,8,6,4,0,0,0,37,317,441,218,178,108,64,35,18,1390,16,18,12,0,6,3,5,0,56,337,480,240,186,119,62,38,22,1484,7,15,16,6,0,0,0,0,52,7,10,5,5,0,0,0,0,15,0,11,7,15,15,4,8,0,58,14,37,24,21,17,4,8,0,126,576,858,445,315,223,114,71,32,2639,23,36,16,5,14,6,4,0,99,613,935,485,341,251,128,80,35,2863
801051055,0,6,8,8,3,0,0,0,20,0,5,6,0,4,0,0,0,16,0,6,9,14,13,8,12,10,73,4,7,21,17,20,8,12,10,102,241,343,345,231,169,113,48,20,1504,12,15,22,5,8,7,4,0,78,258,370,388,254,199,127,67,31,1692,0,0,4,5,0,0,0,0,7,0,0,0,6,0,0,0,0,5,0,0,5,5,0,0,5,0,16,0,5,5,12,0,0,5,0,24,292,362,374,246,161,152,103,40,1748,18,20,9,8,9,8,0,3,69,307,380,386,269,173,166,112,46,1843,0,6,10,6,3,0,0,0,26,0,8,6,6,4,0,0,0,16,0,6,8,19,16,8,18,10,90,4,18,28,27,21,8,18,10,131,534,704,720,478,337,267,154,65,3249,28,30,27,13,21,17,11,3,152,565,751,775,519,374,293,179,74,3530
801051056,0,7,4,7,0,0,0,0,12,0,0,8,6,6,0,0,0,18,0,3,8,11,15,11,13,8,69,0,10,19,23,16,11,13,8,100,162,146,199,213,153,93,51,28,1048,5,10,9,10,5,3,3,6,49,162,163,227,248,176,111,66,42,1202,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,3,0,14,0,0,8,3,4,0,3,0,22,184,159,228,259,189,124,95,45,1289,7,0,6,6,7,0,3,3,39,188,169,250,270,198,134,100,51,1352,0,7,8,7,0,0,0,0,17,0,5,9,6,3,0,0,0,26,4,3,11,16,15,11,14,10,84,4,10,27,29,18,11,14,10,127,344,309,426,473,346,216,144,76,2338,7,15,18,19,10,13,7,8,92,354,337,476,520,376,241,167,87,2556
801051057,4,9,12,14,6,0,0,0,51,0,7,4,0,0,0,0,0,21,6,15,13,17,22,17,13,19,131,13,36,24,40,30,17,13,19,196,326,603,355,255,204,180,82,26,2037,21,38,27,10,0,15,21,22,154,359,674,413,304,240,220,114,68,2387,3,9,4,3,0,0,0,0,19,0,6,0,0,0,0,0,0,6,0,0,0,8,10,4,0,3,21,5,9,3,12,5,4,0,3,45,419,659,391,287,263,220,140,97,2474,0,28,16,7,8,6,30,43,145,428,702,412,307,278,233,165,140,2666,8,18,16,19,4,0,0,0,66,0,12,4,0,0,0,0,0,17,7,13,11,26,29,21,19,26,150,13,47,25,51,38,21,19,26,238,743,1263,750,544,469,402,218,123,4511,24,66,44,19,10,24,49,65,303,784,1369,825,610,516,447,284,212,5053
801051058,7,3,8,9,7,0,0,0,27,5,5,5,0,9,0,0,0,21,0,6,9,22,13,19,9,8,96,12,11,18,31,30,19,9,8,145,507,422,292,386,293,215,73,29,2215,19,24,11,9,14,10,0,0,86,533,461,324,422,330,239,91,38,2442,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,6,4,10,0,3,0,29,3,0,10,4,10,0,3,0,37,521,454,349,422,322,243,102,48,2453,10,13,12,12,6,3,3,4,68,532,471,375,437,342,244,103,52,2561,7,4,8,9,7,0,0,0,34,4,5,6,0,9,0,0,0,23,0,6,15,27,21,19,15,8,121,16,12,28,40,36,19,15,8,181,1031,881,645,802,616,450,178,80,4674,26,35,22,22,18,12,5,4,147,1069,932,694,864,672,485,195,89,5002
801051060,0,14,13,18,0,0,0,0,55,4,15,6,0,0,0,0,0,19,7,5,12,13,16,15,7,4,74,9,41,33,27,20,15,7,4,145,328,634,294,160,150,105,49,15,1733,7,19,11,12,6,3,0,0,67,347,691,339,198,170,123,56,15,1947,5,0,5,3,0,0,0,0,9,4,0,0,0,0,0,0,0,6,0,0,4,9,3,0,0,0,18,5,7,9,16,3,0,0,0,40,495,694,291,203,154,141,71,20,2064,9,20,14,8,0,5,0,3,73,508,724,315,219,162,147,77,25,2176,7,19,22,14,0,0,0,0,69,4,16,6,0,0,0,0,0,24,7,8,18,21,22,14,7,4,94,14,48,38,40,27,14,7,4,190,819,1330,583,358,303,242,117,39,3801,22,39,28,23,8,9,0,3,135,856,1416,649,415,337,272,131,43,4124
801051061,3,9,25,21,9,0,0,0,63,5,10,14,8,9,0,0,0,29,12,13,21,28,16,16,13,11,123,14,29,54,53,24,16,13,11,218,341,548,516,341,243,164,70,26,2248,14,25,22,10,10,7,0,0,86,369,603,590,405,276,184,81,36,2551,0,12,13,11,0,0,0,0,29,0,3,5,0,0,0,0,0,8,0,0,11,10,11,3,0,0,42,3,11,25,24,13,3,0,0,86,378,630,601,414,308,169,117,37,2644,18,29,26,14,3,6,7,0,103,397,670,655,452,328,178,129,37,2839,4,15,39,33,9,0,0,0,97,5,14,16,6,3,0,0,0,39,10,14,33,43,28,16,12,11,171,11,40,83,81,42,16,12,11,307,715,1177,1112,752,549,338,188,65,4894,28,55,46,23,19,7,10,0,188,764,1273,1244,858,609,364,210,74,5388
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,24,27,27,37,10,0,0,0,121,4,16,3,12,18,0,0,0,57,0,9,15,39,34,48,22,13,179,28,57,46,85,62,48,22,13,356,328,329,206,189,196,149,78,20,1499,27,41,25,33,25,17,9,10,175,384,424,279,312,285,209,104,42,2034,13,19,16,15,0,0,0,0,63,0,4,0,3,4,0,0,0,14,0,3,0,15,16,7,0,0,53,11,22,17,36,24,7,0,0,126,321,328,242,281,261,174,107,65,1772,11,11,10,9,3,3,10,10,72,340,366,268,322,289,191,120,78,1967,35,44,41,56,11,0,0,0,187,4,19,3,15,24,0,0,0,73,4,18,21,50,51,56,24,12,231,42,81,67,121,84,56,24,12,484,647,653,448,469,453,325,184,88,3274,42,58,30,42,29,22,17,14,250,723,788,547,630,568,404,227,115,4004
801051125,779,110,53,23,10,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,110,53,23,10,0,0,0,972,40,10,0,0,0,0,0,0,56,180,54,16,3,0,0,0,0,258,1004,177,63,25,9,0,0,0,1290,309,38,17,4,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,309,40,22,5,0,0,0,0,375,23,47,27,10,3,0,0,0,109,69,15,3,0,0,0,0,0,89,404,100,49,11,4,0,0,0,573,1091,144,70,27,10,0,0,0,1343,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,7,1089,150,71,25,10,0,0,0,1352,68,61,23,10,3,0,0,0,165,252,72,15,3,5,0,0,0,342,1410,278,115,37,17,0,0,0,1857
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,0,4,0,0,0,0,0,0,11,0,5,3,0,7,0,0,0,14,0,0,0,0,11,8,13,0,43,10,10,5,5,17,8,13,0,65,110,155,84,79,99,71,30,10,632,10,12,11,7,6,3,3,0,55,118,177,99,97,124,82,44,9,752,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,4,0,4,0,7,4,0,0,0,14,116,116,68,65,97,85,46,14,616,10,3,11,4,10,7,0,0,40,125,127,76,72,106,90,46,14,666,0,7,0,0,0,0,0,0,14,0,5,3,0,3,0,0,0,13,0,0,0,11,16,11,13,0,53,10,9,5,14,24,11,13,0,82,224,274,150,142,194,153,82,16,1245,21,16,18,14,13,10,3,0,99,250,306,175,167,230,178,95,18,1425
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,0,4,6,3,7,0,0,0,19,0,0,3,7,3,0,0,0,12,0,0,7,24,14,32,26,18,123,5,8,24,30,19,32,26,18,161,145,109,140,163,170,122,84,37,961,15,10,3,10,8,3,0,0,59,163,124,166,211,198,159,108,56,1184,3,4,5,3,0,0,0,0,12,0,0,3,0,0,0,0,0,3,0,3,0,3,4,4,4,0,19,3,4,9,10,3,4,4,0,33,203,115,201,216,163,188,145,80,1312,17,11,5,8,6,12,8,6,70,221,127,217,234,173,206,151,88,1415,5,7,9,8,4,0,0,0,30,0,0,6,7,3,0,0,0,19,0,5,11,28,16,38,26,18,143,8,9,37,38,25,38,26,18,194,349,218,340,385,328,305,224,115,2276,27,23,10,20,19,19,9,10,127,382,254,379,445,372,362,258,141,2596
801061063,0,5,5,7,0,0,0,0,21,0,8,0,0,0,0,0,0,9,0,3,4,10,11,15,9,0,59,5,12,11,19,12,15,9,0,94,89,110,66,108,102,95,54,12,645,3,8,0,3,4,0,4,0,28,96,135,78,133,128,114,70,16,765,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,5,0,6,3,0,0,0,14,0,5,3,9,6,0,0,0,28,84,138,101,137,132,120,74,19,803,3,4,0,3,3,5,4,5,27,87,147,108,149,141,127,82,23,856,5,5,7,8,0,0,0,0,24,0,8,3,4,3,0,0,0,17,0,11,5,16,17,19,14,0,75,0,15,13,30,21,19,14,0,124,175,254,169,244,239,211,125,28,1452,8,10,7,8,11,11,6,5,54,187,277,187,282,270,239,149,36,1625
801061064,14,19,20,20,7,0,0,0,80,0,15,3,6,8,0,0,0,35,0,13,10,28,36,32,13,12,149,15,47,35,58,51,32,13,12,268,298,464,291,300,259,188,100,32,1920,12,20,10,14,14,5,5,4,81,316,533,342,370,321,218,117,44,2268,5,15,12,5,9,0,0,0,51,0,5,4,3,0,0,0,0,13,0,3,0,13,13,0,4,4,44,8,23,17,22,23,0,4,4,105,267,515,336,311,290,222,135,100,2175,12,20,11,21,7,6,8,10,89,291,562,364,351,313,226,142,113,2370,22,35,33,30,14,0,0,0,134,0,17,5,12,8,0,0,0,46,0,15,12,42,49,30,22,11,189,19,73,61,80,74,30,22,11,368,562,984,623,610,544,409,234,131,4096,21,46,22,29,20,8,7,14,169,608,1095,708,720,638,448,261,157,4639
