SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
101031016,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,8,0,8,0,9,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,24,0,24,0,24,..,0,0,0,0,0,..,18,4,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,28,4,33,0,33,..,223,29,250,3,256,..,6,0,6,263,272,3317,231,29,263,261,3839,6989,..,..,..,..,6989,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,74,32,103,0,107
101041017,0,6,..,27,4,31,0,31,..,13,0,14,0,14,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,21,0,21,0,21,..,13,3,17,0,17,..,0,0,0,0,0,..,9,0,6,0,6,..,0,0,0,0,0,..,0,0,5,0,5,..,48,9,55,0,55,..,202,26,229,0,229,..,11,0,11,276,288,3867,209,27,238,279,4384,7555,..,..,..,..,7555,..,7,0,9,0,9,..,3,0,8,0,6,..,32,0,32,0,32,..,6,0,10,0,10,..,19,4,26,0,26
101041018,0,0,..,20,0,20,0,20,..,18,0,16,0,16,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,17,0,17,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,10,0,10,0,11,..,0,0,0,0,0,..,20,0,27,0,23,..,11,0,11,0,11,..,0,0,0,0,0,..,8,3,11,0,11,..,0,0,0,0,0,..,5,0,11,0,11,..,44,5,50,0,50,..,230,24,257,4,263,..,17,0,16,312,330,4052,245,28,275,315,4646,7808,..,..,..,..,7808,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,7,4,12,0,12,..,14,9,24,0,24
101041019,0,0,..,23,3,24,0,24,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,3,8,0,8,..,0,0,0,0,0,..,12,3,14,0,14,..,12,0,12,0,12,..,4,0,4,0,4,..,13,4,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,25,0,25,0,25,..,178,17,194,0,194,..,12,0,15,305,319,4053,193,19,207,305,4560,7898,..,..,..,..,7898,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,4,3,6,0,6,..,10,6,16,0,16
101041020,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,35,3,40,0,40,..,105,12,115,0,115,..,8,0,8,304,309,4257,112,12,122,304,4686,8673,..,..,..,..,8673,..,0,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,3,0,3,0,3,..,11,0,11,0,11
101041021,0,0,..,7,0,5,0,5,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,4,11,0,11,..,47,7,54,0,54,..,5,0,5,102,109,1802,53,7,55,102,1968,3485,..,..,..,..,3485,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0
101041022,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,16,32,..,..,..,..,32,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
101041023,0,0,..,0,4,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,13,0,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,58,8,64,0,64,..,5,0,5,149,154,1534,59,8,68,149,1757,2998,..,..,..,..,2998,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,8,14,0,14
101041024,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,16,0,16,..,49,8,52,0,52,..,5,0,5,177,182,1492,56,8,57,177,1722,3072,..,..,..,..,3072,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,4,0,4
101041025,0,0,..,20,0,20,0,22,..,4,4,7,0,7,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,16,0,13,0,13,..,7,0,7,0,7,..,32,6,31,0,31,..,9,0,9,0,9,..,0,0,0,0,0,..,18,4,26,0,26,..,0,0,0,0,0,..,5,0,5,0,5,..,53,3,51,0,58,..,226,17,246,0,248,..,12,0,12,284,301,5430,235,17,258,289,5977,10475,..,..,..,..,10475,..,22,0,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,17,4,22,0,22,..,8,5,13,0,13
101041026,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,5,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,10,5,11,0,11,..,29,0,28,0,28,..,106,12,117,0,117,..,7,0,7,341,349,3844,115,12,126,341,4307,7665,..,..,..,..,7665,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0
101041027,0,0,..,17,5,19,0,19,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,11,..,0,0,0,0,0,..,5,0,5,0,6,..,0,0,0,0,0,..,5,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,11,0,11,0,11,..,6,0,6,0,5,..,17,0,17,0,16,..,8,3,8,0,8,..,0,0,0,0,0,..,4,0,7,0,7,..,6,0,6,0,6,..,5,7,11,0,11,..,34,9,42,0,41,..,182,25,208,12,223,..,13,0,13,360,373,4487,195,25,224,374,5082,8780,..,..,..,..,8780,..,5,0,5,0,5,..,4,0,3,0,3,..,16,0,21,9,26,..,7,3,13,0,13,..,7,6,6,0,6
101051539,0,3,..,168,20,187,0,191,..,12,0,12,0,12,..,6,0,6,0,6,..,8,5,11,0,11,..,14,12,26,0,26,..,0,0,0,0,0,..,45,6,45,0,45,..,4,0,4,0,4,..,3,0,10,0,10,..,10,4,15,0,15,..,4,3,14,0,14,..,3,0,7,0,4,..,6,0,6,0,6,..,25,3,26,0,26,..,18,0,18,0,18,..,38,0,35,0,35,..,12,0,12,0,12,..,90,8,92,0,92,..,21,0,24,0,24,..,3,0,5,0,5,..,26,10,29,0,29,..,9,0,9,0,9,..,9,0,9,0,9,..,107,11,123,0,126,..,713,113,822,9,836,..,55,9,64,654,723,10801,769,119,892,666,12355,21034,..,..,..,..,21034,..,8,0,7,0,7,..,52,4,55,3,58,..,14,0,11,0,11,..,32,13,44,0,43,..,95,45,138,5,139
101051540,0,0,..,18,0,18,0,18,..,17,0,20,0,20,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,19,0,19,5,20,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,48,4,45,0,50,..,210,19,225,5,234,..,15,0,15,517,535,5949,226,20,243,525,6715,12212,..,..,..,..,12212,..,19,0,19,0,19,..,38,8,46,0,50,..,10,0,10,0,10,..,13,0,13,0,13,..,12,3,12,0,12
101061541,0,0,..,20,4,21,0,24,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,6,7,0,7,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,14,6,18,0,18,..,0,0,6,0,6,..,0,0,0,0,0,..,4,4,4,0,4,..,0,0,0,0,0,..,5,6,5,0,5,..,26,0,32,3,29,..,125,19,148,6,150,..,18,0,18,142,160,3183,141,19,161,143,3493,6149,..,..,..,..,6149,..,9,0,9,0,9,..,14,0,14,0,14,..,14,0,14,0,14,..,0,0,0,0,0,..,9,0,7,0,7
101061542,0,0,..,15,0,12,0,12,..,18,0,22,0,22,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,4,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,8,0,10,0,10,..,12,0,12,0,12,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,0,4,5,0,5,..,33,0,36,0,40,..,225,18,238,3,248,..,7,0,8,332,344,5800,233,17,253,334,6381,11529,..,..,..,..,11529,..,16,0,15,0,15,..,18,0,23,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,28,5,35,0,35
101061543,0,0,..,38,10,43,0,41,..,7,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,6,0,5,0,5,..,16,0,16,0,16,..,3,0,3,0,3,..,15,0,15,0,15,..,5,0,5,0,5,..,37,0,37,0,37,..,8,0,8,0,8,..,0,0,0,0,0,..,3,4,9,0,9,..,5,0,5,0,5,..,4,0,3,0,3,..,30,3,40,0,36,..,303,64,368,8,375,..,11,0,8,326,337,5003,312,63,376,334,5715,9544,..,..,..,..,9544,..,5,0,5,0,5,..,248,44,291,5,291,..,13,0,11,0,11,..,13,3,10,0,10,..,36,32,69,0,69
101061544,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,14,0,14,..,3,0,8,0,8,..,0,0,3,0,3,..,8,0,8,0,8,..,4,0,4,0,4,..,15,3,21,0,21,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,3,19,0,19,..,104,14,114,0,114,..,7,0,7,306,315,3347,110,14,126,306,3777,6787,..,..,..,..,6787,..,13,0,13,0,11,..,28,4,34,0,34,..,4,0,4,0,4,..,7,4,12,0,12,..,9,5,8,0,8
102011028,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,20,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,10,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,16,0,17,0,17,..,0,0,0,0,0,..,11,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,31,0,31,..,176,15,192,0,192,..,8,0,8,104,113,3480,188,11,200,104,3781,6894,..,..,..,..,6894,..,16,0,18,0,18,..,7,0,15,0,15,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,12,0,12
102011029,0,0,..,3,0,3,0,3,..,21,0,23,0,23,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,10,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,12,0,12,0,12,..,0,0,0,0,0,..,13,0,13,0,13,..,27,0,25,0,25,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,7,0,7,..,9,0,9,0,9,..,50,4,51,0,57,..,259,18,278,0,277,..,15,4,15,194,209,5138,272,19,291,199,5621,10127,..,..,..,..,10127,..,6,0,6,0,6,..,12,0,11,0,11,..,3,0,3,0,3,..,3,0,6,0,6,..,34,11,49,0,49
102011030,0,0,..,3,0,3,0,3,..,22,0,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,45,3,54,0,52,..,172,21,198,0,194,..,3,0,3,186,184,1893,174,21,195,188,2274,3908,..,..,..,..,3908,..,0,0,0,0,0,..,17,0,17,0,17,..,10,0,12,0,12,..,18,0,23,0,23,..,31,15,45,5,49
102011031,0,0,..,42,5,45,0,45,..,11,0,13,0,13,..,11,0,11,0,11,..,3,0,3,0,3,..,22,3,23,0,26,..,0,0,0,0,0,..,3,0,3,0,10,..,0,0,0,0,0,..,11,4,13,0,13,..,5,0,13,3,16,..,21,0,18,0,18,..,0,0,0,0,0,..,6,3,8,0,8,..,6,0,7,0,7,..,6,0,13,0,8,..,14,0,14,0,14,..,7,0,7,0,7,..,41,5,40,0,42,..,52,4,59,0,59,..,5,0,5,0,5,..,19,3,24,0,24,..,0,0,0,0,0,..,16,4,24,0,24,..,74,9,77,0,79,..,570,84,646,9,658,..,65,0,70,484,551,6657,636,81,721,493,7861,12628,..,..,..,..,12628,..,43,0,43,0,43,..,58,3,62,0,62,..,9,0,9,0,9,..,41,14,55,0,55,..,114,43,159,0,159
102011032,0,13,..,318,20,339,5,338,..,33,9,35,0,35,..,33,9,42,0,42,..,0,0,3,0,3,..,77,42,118,0,118,..,0,0,0,0,0,..,57,4,58,0,66,..,19,3,23,0,23,..,17,3,25,0,25,..,32,0,33,0,33,..,54,11,59,0,59,..,0,0,0,0,0,..,8,3,9,0,9,..,83,0,83,0,85,..,18,0,18,3,22,..,105,11,113,0,113,..,23,0,23,0,23,..,230,11,240,5,242,..,84,6,90,0,90,..,16,0,16,0,21,..,46,18,64,0,64,..,8,0,9,0,9,..,24,9,30,0,30,..,171,13,179,6,189,..,1585,232,1815,23,1834,..,33,7,38,547,590,8477,1618,240,1858,569,10903,16526,..,..,..,..,16526,..,31,0,31,0,31,..,87,3,95,3,98,..,11,0,13,0,13,..,101,30,125,0,125,..,274,100,375,4,375
102011033,0,4,..,41,4,44,0,45,..,16,4,17,0,17,..,9,0,9,0,9,..,0,0,0,0,0,..,14,11,23,0,23,..,0,0,0,0,0,..,10,0,11,0,11,..,8,0,7,0,7,..,11,0,11,0,11,..,9,0,9,0,9,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,4,0,4,..,8,0,8,0,8,..,10,0,10,0,10,..,32,0,35,0,35,..,29,0,33,0,33,..,6,0,6,0,6,..,15,3,17,0,17,..,6,0,6,0,6,..,0,0,0,0,0,..,36,6,44,0,44,..,327,46,369,5,374,..,3,0,3,86,95,2747,330,46,377,92,3211,5575,..,..,..,..,5575,..,7,0,7,0,7,..,33,3,32,0,32,..,0,0,0,0,0,..,22,14,33,0,33,..,38,14,54,0,54
102011034,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,9,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,4,0,4,0,4,..,9,0,9,0,9,..,4,0,4,0,4,..,24,0,24,0,24,..,16,3,16,0,16,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,0,0,4,0,4,..,39,3,44,0,39,..,199,13,209,0,211,..,4,0,4,201,207,3726,205,13,218,206,4149,6898,..,..,..,..,6898,..,41,4,43,0,43,..,16,0,16,0,16,..,0,0,0,0,0,..,6,0,5,0,5,..,9,3,18,0,18
