SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
501021016,4,13,16,295,349,645,0,0,0,15,23,38,0,0,0,450,476,933,3,3,7,0,5,4,7,13,17,0,3,3,4,3,12,0,0,0,6,5,13,9,12,24,29,24,56,3,0,3,3,0,4,44,41,87,40,52,96,0,0,0,917,1026,1937,0,0,4,3,3,14,3,0,3,0,0,0,0,0,0,5,7,14,5,8,18,949,878,1827,3,0,11,3,10,6,962,884,1843,223,170,397,2114,2120,4234
501021251,25,37,62,477,593,1074,0,0,0,188,170,360,0,0,0,775,870,1647,8,9,17,19,23,42,25,34,54,20,33,54,14,23,33,7,5,14,23,26,50,52,63,122,68,68,146,9,9,13,16,17,32,53,69,115,194,242,432,24,20,48,1975,2278,4256,33,35,70,75,68,141,3,0,4,0,0,0,5,0,7,17,27,41,24,25,51,2299,2306,4600,8,3,16,0,13,13,2307,2317,4628,310,249,559,4743,5027,9770
501021252,6,10,16,205,254,455,0,0,0,45,39,88,0,0,0,243,298,542,0,0,0,3,7,9,0,0,0,9,9,17,6,4,15,0,0,0,4,3,11,19,22,43,24,24,50,0,0,3,0,3,7,29,37,62,71,75,141,4,4,6,673,786,1458,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,3,9,11,3,9,11,743,645,1389,4,5,11,4,5,8,748,652,1405,95,46,140,1535,1510,3042
501021253,42,78,122,771,1046,1812,0,0,0,53,78,129,0,0,0,1177,1396,2580,11,26,35,29,21,53,13,35,51,16,19,32,16,23,39,0,0,0,23,29,49,25,35,58,63,84,145,7,14,31,13,10,21,131,184,316,160,194,351,7,9,19,2526,3196,5722,66,48,118,45,50,90,0,9,8,3,0,3,22,17,35,26,19,42,49,33,79,2879,2711,5591,18,16,34,15,17,30,2915,2744,5656,517,443,961,6157,6603,12760
501021254,19,31,53,260,309,566,0,0,0,41,48,90,0,0,0,306,371,672,4,4,10,7,7,17,14,25,42,8,15,20,6,4,10,3,0,4,11,20,34,12,26,36,20,25,47,10,11,22,7,4,15,23,49,74,68,91,168,4,8,11,806,1016,1823,7,11,15,27,18,46,0,0,0,0,0,0,0,0,0,11,15,25,11,17,25,1365,1244,2609,17,9,23,6,3,12,1385,1257,2643,276,241,519,2525,2594,5119
501031017,27,38,59,513,601,1107,0,0,0,58,50,111,0,6,9,403,474,872,4,7,16,11,3,11,4,12,19,9,4,11,9,10,23,0,0,0,9,8,20,5,13,16,34,38,73,5,0,8,21,26,46,79,81,156,120,138,252,0,0,5,1281,1474,2752,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9,17,34,15,25,37,1749,1644,3399,10,12,25,11,11,22,1774,1672,3445,409,351,760,3503,3564,7068
501031018,13,21,32,385,503,888,0,0,0,26,24,51,0,0,0,442,512,950,3,8,8,0,6,7,23,37,61,0,4,5,8,6,14,0,0,0,25,33,63,10,12,23,24,32,65,4,3,6,19,27,47,48,55,107,90,114,205,0,0,3,1125,1374,2498,4,3,6,14,10,29,6,0,5,0,6,6,0,0,5,10,24,38,14,26,39,1583,1455,3035,5,4,13,3,12,16,1594,1465,3055,275,216,489,3039,3112,6155
501031019,5,16,23,292,336,624,0,0,0,43,57,98,0,0,0,404,492,897,0,0,6,28,27,49,16,33,52,6,3,8,3,3,12,0,0,0,14,6,13,13,22,36,27,25,52,4,3,4,21,30,54,64,70,127,48,56,103,0,3,11,989,1158,2142,5,4,8,48,27,74,0,0,0,0,0,0,0,0,3,3,19,23,4,19,27,1403,1283,2689,3,0,7,3,8,11,1411,1294,2707,247,227,471,2710,2737,5447
501031020,16,36,54,333,344,679,0,0,0,30,25,51,0,0,0,352,377,726,0,0,0,14,8,20,9,15,24,9,0,13,6,5,10,0,0,0,14,13,24,5,6,9,32,28,61,0,0,4,4,16,19,55,70,123,52,43,87,0,4,0,916,952,1871,3,0,3,8,7,16,4,5,7,0,0,0,0,0,0,6,16,25,10,16,20,1329,1185,2513,9,6,15,5,7,12,1343,1195,2538,358,329,688,2657,2539,5198
502011021,26,32,53,624,703,1320,0,0,0,65,75,137,0,0,0,653,731,1388,4,7,17,14,23,38,46,49,97,12,14,24,4,22,25,0,0,0,24,16,41,23,29,52,54,49,112,0,5,8,5,8,9,61,82,140,98,112,208,0,3,3,1700,1924,3627,12,13,27,9,10,21,0,5,7,0,0,0,0,0,0,11,15,24,11,15,24,2172,2011,4183,10,8,16,8,14,26,2193,2034,4227,305,209,515,4250,4250,8498
502011022,27,62,90,752,859,1614,0,0,0,69,75,147,0,0,0,761,880,1643,9,8,14,28,34,54,20,33,51,5,5,11,11,9,17,0,0,0,22,27,41,22,41,63,74,65,139,4,9,16,3,8,15,81,126,210,116,141,255,3,5,8,1976,2321,4292,0,4,7,7,12,22,5,4,10,0,0,0,4,3,10,8,20,26,8,22,35,2375,2209,4581,14,10,24,4,16,16,2391,2232,4627,345,239,586,4766,4903,9664
502011023,41,81,116,603,870,1475,0,0,0,94,116,216,0,0,0,589,690,1284,9,15,27,12,16,23,35,61,97,26,22,47,16,11,29,0,0,0,28,36,61,37,63,99,64,82,147,10,16,25,8,16,20,81,120,201,166,185,348,6,7,11,1778,2334,4113,17,21,34,16,12,23,0,3,6,0,0,0,8,10,12,28,52,78,33,59,96,2301,2285,4586,17,15,28,4,15,22,2325,2317,4635,419,431,850,4621,5246,9869
502011024,63,122,183,1572,1991,3566,0,0,0,178,194,367,3,4,14,1460,1729,3192,10,14,25,25,32,56,47,84,130,22,23,37,35,52,81,0,0,4,42,50,90,85,102,189,185,172,360,10,22,34,4,11,16,168,277,444,257,320,579,6,14,18,4117,5074,9194,27,45,69,31,36,67,5,7,10,0,0,0,8,13,17,14,37,56,26,49,79,4517,4424,8941,28,24,50,17,43,60,4554,4491,9051,702,558,1256,9525,10379,19905
502011025,50,73,120,640,854,1494,0,0,0,69,97,161,0,0,0,663,798,1464,11,10,24,16,8,24,26,34,54,15,18,44,9,16,26,0,3,3,21,34,50,47,56,101,63,78,135,10,15,26,3,5,13,84,122,202,123,160,282,0,3,3,1791,2314,4101,48,57,108,39,45,88,4,0,6,0,0,0,34,28,59,18,39,57,43,69,114,2201,2165,4364,10,9,24,5,22,28,2223,2191,4414,657,653,1309,4858,5404,10256
502011026,21,37,58,500,583,1082,0,0,0,63,77,141,0,0,0,417,498,916,4,5,12,10,11,17,11,15,27,3,4,11,8,12,20,0,0,0,10,22,27,30,22,49,47,44,93,3,3,12,0,4,3,61,87,154,61,57,121,6,0,3,1247,1457,2704,0,4,6,6,9,19,3,0,3,0,3,0,0,0,0,5,18,23,11,18,31,1699,1473,3171,10,11,14,3,12,15,1713,1493,3202,340,243,588,3342,3257,6599
502011027,47,130,179,1245,1692,2935,0,0,0,248,291,538,0,0,0,1485,1768,3250,22,27,52,23,45,64,81,99,183,47,52,101,24,40,62,3,3,9,61,56,118,151,181,322,128,140,274,11,19,27,19,21,41,132,188,319,391,453,838,14,20,35,4083,5086,9169,120,111,229,46,56,99,3,0,7,0,0,0,23,17,41,36,59,97,58,76,139,5071,4858,9926,27,17,46,16,35,52,5113,4913,10023,769,648,1421,10244,11014,21261
502011028,30,75,111,834,1079,1911,0,0,0,102,137,232,0,0,0,835,1077,1915,7,11,19,10,10,18,43,56,99,20,29,56,17,17,32,0,0,0,17,33,56,43,73,116,88,130,211,10,18,25,10,11,21,77,118,193,150,168,315,4,4,10,2284,2960,5244,14,23,37,17,20,39,0,0,0,0,0,0,17,6,23,28,33,59,45,36,82,2442,2366,4810,21,9,35,7,19,31,2473,2395,4868,475,468,947,5338,5981,11323
502011029,26,36,63,712,850,1573,0,0,0,63,86,155,0,0,6,677,766,1444,6,4,12,3,4,11,68,74,138,7,12,20,14,13,30,0,0,0,25,32,53,36,34,68,69,72,147,8,5,11,3,3,10,93,151,246,130,129,261,3,3,6,1929,2260,4195,8,8,15,8,9,15,0,0,0,0,0,0,0,0,0,14,21,31,14,21,31,2549,2408,4964,14,10,20,10,19,28,2571,2436,5009,485,454,938,5042,5219,10263
503011030,26,46,76,532,622,1153,0,0,0,23,30,49,0,0,0,807,851,1654,5,9,11,95,126,220,0,0,0,0,0,0,15,17,29,8,5,14,13,11,30,11,12,22,43,45,84,0,0,4,0,0,0,69,119,187,49,81,126,0,0,0,1664,1921,3592,31,34,66,15,11,25,18,13,38,0,0,0,7,4,8,12,14,17,13,15,31,1402,1250,2646,10,10,19,3,4,9,1419,1260,2677,160,149,308,3351,3453,6805
503011031,52,80,137,712,935,1650,0,0,0,40,43,81,0,0,0,701,908,1606,11,13,27,37,73,111,0,6,4,0,0,0,5,12,21,3,4,9,20,25,40,17,24,43,53,79,135,0,0,0,4,4,9,108,171,278,88,87,176,8,0,3,1802,2389,4194,44,43,87,36,38,73,23,31,55,0,0,0,8,3,11,24,28,54,33,34,63,1978,1940,3919,22,11,31,11,12,25,2010,1962,3974,331,329,664,4331,4914,9248
503011032,16,26,46,664,756,1423,0,0,0,6,19,30,0,0,0,666,768,1437,5,0,5,48,53,96,0,0,0,0,0,0,5,6,14,0,0,0,4,18,29,8,12,24,41,64,104,0,0,0,0,0,0,76,109,179,47,63,113,4,0,5,1585,1871,3454,15,9,32,9,5,12,16,3,20,0,0,0,3,0,8,12,9,19,13,12,27,1901,1748,3648,19,9,30,3,9,12,1920,1766,3696,250,217,466,3828,3918,7750
503011033,56,72,127,530,617,1145,0,0,0,41,38,81,0,0,0,983,1099,2083,18,26,41,94,93,194,6,6,14,0,0,0,12,9,22,5,3,6,12,16,31,20,23,43,46,49,92,5,0,3,3,8,5,88,127,210,84,105,187,0,0,4,1940,2226,4162,33,34,67,18,31,51,10,3,17,0,0,0,7,0,9,11,11,24,18,15,34,1976,1842,3816,12,13,27,0,11,9,1996,1861,3858,165,144,311,4238,4386,8621
503011034,110,136,251,825,1071,1893,0,0,0,31,44,72,0,0,0,822,1081,1909,6,12,23,65,58,124,5,3,9,0,0,6,17,16,32,0,0,3,14,13,26,22,15,46,81,97,175,5,0,5,0,3,7,88,124,219,67,104,172,3,4,6,2050,2656,4709,41,60,104,57,59,115,23,17,38,0,0,0,4,4,4,38,36,71,41,36,75,2302,2351,4653,28,25,56,7,11,16,2331,2392,4723,374,378,749,5032,5728,10764
503011035,193,272,464,1219,1453,2670,4,0,0,91,99,197,0,0,0,1505,1770,3278,21,28,52,113,127,239,13,18,33,0,3,3,22,32,49,7,7,11,42,66,107,33,45,80,121,119,235,4,6,9,0,4,9,266,337,601,232,265,505,4,4,13,3700,4389,8092,240,232,474,218,219,445,59,55,113,0,0,0,33,23,54,46,41,86,76,64,144,4178,3816,7994,58,41,98,6,10,16,4242,3865,8112,570,531,1100,9296,9641,18936
503011036,43,78,119,757,882,1638,0,0,0,37,29,69,0,0,0,939,1102,2040,26,23,52,63,65,127,6,5,7,0,0,0,13,11,27,9,10,20,16,23,38,24,24,50,62,71,129,0,3,5,0,0,0,140,158,295,69,87,161,0,8,11,2159,2510,4669,35,34,75,17,19,35,23,20,46,3,0,3,7,5,11,15,16,30,23,20,39,2206,1829,4038,13,10,24,7,13,20,2229,1856,4084,300,251,552,4828,4781,9612
503021037,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,9,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,6,3,7,9,9,13,23,22,48
503021038,94,128,232,367,480,845,0,0,0,38,55,92,0,0,0,1258,1503,2763,9,11,16,160,172,333,12,13,25,0,4,4,9,4,12,3,0,6,12,12,21,22,23,46,38,42,78,0,3,7,0,0,4,46,93,145,105,124,227,7,10,8,2086,2547,4633,58,47,108,33,54,86,36,43,75,0,0,0,6,0,7,16,35,47,22,35,51,3037,2946,5988,33,23,51,5,10,20,3078,2982,6060,333,289,628,5750,6128,11872
503021039,134,190,330,660,833,1497,0,0,0,67,58,127,0,0,0,1745,2017,3761,9,11,18,193,207,400,12,21,33,7,3,11,20,18,36,0,0,3,34,29,55,27,46,81,37,49,90,3,12,13,8,20,25,97,142,240,148,176,329,3,0,6,3074,3646,6726,117,104,217,106,69,179,76,74,142,0,0,0,9,6,18,33,41,67,44,47,90,4088,4052,8141,55,61,113,14,22,39,4161,4134,8297,537,418,953,8244,8690,16934
503021040,96,132,227,283,363,643,0,0,0,27,24,50,0,0,0,1135,1196,2332,4,3,12,166,215,385,11,13,27,0,4,5,14,20,34,0,0,0,13,17,29,12,22,33,26,31,56,0,5,9,0,3,7,39,56,93,56,76,134,0,0,0,1793,2049,3844,29,31,59,36,32,65,41,55,95,0,0,0,5,3,3,17,9,28,21,14,32,2455,2333,4786,31,18,48,10,12,27,2495,2365,4858,296,230,526,4809,4897,9707
503021042,166,250,416,909,1129,2036,0,0,0,65,73,136,0,0,0,1258,1659,2919,59,58,118,96,152,248,15,24,34,0,0,0,25,38,61,0,0,0,37,47,80,20,37,63,77,118,198,8,0,5,3,0,7,140,226,362,138,217,362,8,4,11,2844,3783,6631,117,115,235,108,99,205,28,42,75,0,3,3,7,8,15,36,43,78,43,52,96,4348,4192,8543,51,46,96,16,22,30,4413,4257,8670,646,557,1195,8366,9158,17527
503021043,781,866,1651,712,896,1606,0,0,0,48,57,103,0,0,0,1550,2015,3563,33,41,75,126,170,295,16,21,35,8,4,8,19,24,43,14,10,22,36,50,85,39,71,111,75,108,184,8,14,29,12,4,10,119,150,265,168,252,417,5,4,11,2977,3885,6862,462,456,916,102,99,202,35,38,69,0,0,0,34,28,63,47,51,100,80,80,160,4180,3909,8088,51,28,83,14,28,42,4240,3971,8216,529,503,1033,9207,9902,19102
503021295,250,336,581,386,343,727,0,0,0,56,58,118,0,0,0,1004,989,1990,9,6,11,61,85,147,9,10,18,6,0,10,12,6,25,7,0,8,38,47,85,46,45,94,67,51,119,0,0,7,8,7,14,54,58,110,157,210,363,0,3,4,1914,1927,3847,259,276,540,239,232,477,21,16,45,0,0,0,15,17,27,32,40,76,47,58,105,2694,2218,4911,31,16,51,15,12,28,2742,2244,4987,717,501,1219,6200,5601,11798
503021296,159,252,412,245,242,489,0,0,0,39,39,77,0,0,0,813,860,1670,7,5,15,81,85,170,12,10,24,3,0,3,9,9,17,9,5,14,21,31,52,30,45,76,34,39,68,4,0,4,8,0,9,42,52,91,156,221,377,3,0,5,1506,1653,3158,152,130,283,128,81,210,34,32,69,0,0,0,14,7,18,31,48,80,45,54,102,3175,2781,5956,54,38,93,15,11,33,3248,2833,6083,658,456,1116,5923,5497,11414
503021297,213,329,543,306,232,536,0,0,0,45,72,112,0,0,0,920,867,1787,11,7,16,57,78,137,15,11,20,7,3,15,10,11,22,7,6,15,36,35,71,40,39,82,57,64,121,0,3,3,15,0,23,51,48,96,168,176,348,3,6,7,1754,1652,3407,295,289,579,228,200,433,20,19,37,0,0,0,17,25,45,33,37,70,52,61,115,2950,2295,5242,48,20,67,8,13,21,2996,2334,5333,1032,644,1677,6594,5522,12119
504011044,107,196,303,640,859,1499,0,0,0,67,81,148,0,0,0,1522,1831,3352,30,37,69,92,82,172,27,28,53,7,12,21,14,30,56,5,6,14,45,44,84,53,45,95,59,78,135,16,19,35,3,10,13,79,120,201,230,275,503,13,13,26,2900,3580,6483,95,98,199,92,76,170,11,9,14,0,0,0,10,19,27,28,54,82,44,72,111,3854,3557,7412,43,34,80,7,11,22,3908,3608,7513,649,503,1147,7797,8135,15932
504011045,302,415,715,803,992,1792,0,0,0,91,115,208,0,0,0,2769,3190,5953,20,37,57,188,179,368,36,37,64,12,10,19,18,30,42,13,19,34,53,64,124,58,71,130,106,97,204,9,14,26,11,10,30,123,191,316,245,279,527,9,16,26,4563,5350,9913,208,193,391,291,268,556,37,36,71,0,0,0,48,48,95,44,45,93,96,97,193,5694,5455,11146,49,41,90,25,25,46,5764,5523,11283,758,630,1387,12010,12509,24523
504011046,142,235,374,413,437,849,0,0,0,56,70,124,0,0,0,1110,1184,2295,6,15,22,77,93,168,16,14,29,8,12,23,21,13,36,18,20,39,20,41,59,34,51,87,53,52,99,4,4,8,8,10,16,64,90,149,197,213,405,6,4,8,2112,2313,4422,274,240,519,173,123,297,25,23,48,0,0,0,63,69,130,40,38,78,101,104,207,3203,3013,6218,38,34,68,13,19,35,3249,3074,6319,596,510,1106,6673,6617,13294
504011047,520,660,1185,678,868,1545,0,0,0,101,145,249,0,0,0,3042,3290,6334,39,37,74,304,319,625,31,35,70,13,27,38,17,21,41,12,19,31,68,81,146,75,86,164,92,111,204,16,17,34,21,29,51,83,143,228,348,387,736,13,12,28,4957,5633,10592,386,311,699,540,493,1042,66,79,139,0,0,0,105,72,177,55,60,114,157,138,287,4011,3469,7485,36,23,57,14,22,33,4062,3513,7573,672,525,1191,11358,11355,22714
504011048,182,221,397,304,347,649,0,0,0,37,57,92,0,0,0,1327,1423,2746,13,18,28,187,192,377,8,10,16,6,7,13,7,6,14,4,0,3,19,26,43,27,38,58,33,46,78,7,8,14,4,6,8,49,69,119,99,102,202,3,0,6,2122,2348,4467,39,38,76,150,154,297,121,129,252,0,0,0,22,21,45,19,27,47,43,48,96,1079,942,2019,9,12,15,7,9,18,1095,963,2050,194,164,361,3944,4061,8002
504021049,5,17,20,186,206,390,0,0,0,17,16,31,0,0,0,123,154,273,0,3,0,0,0,4,17,17,33,0,3,9,3,3,5,0,0,0,9,10,20,0,0,0,22,10,31,0,0,0,3,5,8,16,17,32,36,34,71,0,0,0,433,482,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,21,16,12,21,810,754,1567,5,5,4,4,0,7,815,760,1577,1996,101,2097,3269,1370,4633
504021050,28,42,66,422,498,914,0,0,0,73,74,141,18,13,30,376,393,768,15,17,34,26,13,37,25,24,49,17,15,27,9,15,30,0,0,0,10,22,37,4,7,15,37,38,77,0,0,3,11,9,21,49,75,121,122,164,288,11,12,27,1231,1396,2628,6,12,19,6,6,17,10,16,25,0,0,0,0,0,0,27,26,58,27,26,58,2000,1925,3923,19,5,26,5,12,22,2024,1945,3969,248,199,454,3577,3643,7223
504021051,23,41,59,352,438,783,0,0,0,59,45,105,7,3,8,502,549,1055,9,10,15,6,9,12,12,16,21,0,3,7,7,5,11,0,0,0,22,21,39,25,34,64,43,56,94,6,6,12,10,17,23,37,56,94,123,102,219,14,11,24,1226,1369,2594,16,20,33,6,10,18,0,3,3,0,0,0,11,12,20,7,7,10,18,23,35,1344,1300,2646,11,4,17,4,3,9,1359,1312,2674,201,154,356,2854,2932,5780
504021052,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,3,9,3,0,0,0,4,5,10
504021053,43,80,121,786,956,1743,0,0,0,174,184,355,48,47,88,761,895,1656,24,39,64,29,19,45,43,62,104,7,16,20,14,20,31,4,0,4,26,27,54,28,46,67,54,70,127,3,0,3,10,12,21,77,141,211,198,255,454,30,16,51,2312,2798,5105,9,4,13,8,17,26,0,3,3,0,0,0,0,0,5,18,35,47,17,34,51,3684,3329,7019,25,16,39,6,21,26,3717,3372,7090,506,389,900,6611,6691,13305
504021054,40,85,126,611,725,1336,0,0,0,74,108,182,22,22,44,1252,1409,2660,23,22,43,15,27,41,46,45,94,26,48,75,10,15,21,3,9,10,44,60,109,52,60,108,63,76,140,15,22,39,36,41,75,65,95,161,239,287,532,7,19,23,2603,3083,5689,42,48,92,31,28,62,3,11,14,3,3,6,14,8,19,22,31,48,31,40,73,2986,2724,5707,27,17,40,10,31,42,3027,2770,5798,541,439,986,6326,6515,12838
504031055,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
504031056,431,564,998,630,811,1443,0,0,0,237,216,454,0,0,3,2008,2174,4175,22,35,52,184,205,383,24,41,62,26,29,54,11,13,25,15,19,34,54,65,116,89,113,199,57,60,119,16,13,31,18,26,40,80,85,168,291,348,632,7,6,12,3764,4240,8000,108,93,203,833,812,1647,35,38,75,0,0,0,23,23,45,25,44,70,55,63,117,3397,2942,6338,25,20,43,12,17,28,3433,2979,6417,561,486,1051,9218,9290,18505
504031057,469,590,1059,582,661,1240,0,0,0,214,207,418,0,0,3,2119,2228,4347,31,45,74,136,137,273,43,37,84,11,16,28,7,15,21,27,27,56,89,88,182,140,159,299,68,70,139,11,22,42,16,33,51,89,106,196,385,426,807,10,10,20,3981,4294,8275,674,634,1310,976,905,1878,8,5,17,0,0,0,371,342,709,34,53,84,407,393,794,3458,2975,6428,16,21,38,18,22,39,3492,3014,6502,691,824,1512,10686,10657,21348
504031058,7,18,31,331,388,720,0,0,0,21,18,38,0,0,0,422,451,873,5,7,10,5,6,10,6,8,19,4,7,13,10,7,20,0,0,0,13,17,29,33,29,67,45,38,81,4,0,4,5,4,10,31,53,78,92,79,171,0,4,3,1041,1112,2151,4,7,6,7,4,12,0,0,4,0,0,0,12,7,16,3,13,16,17,22,38,1503,1333,2832,13,9,15,3,6,9,1520,1338,2860,289,211,503,2886,2721,5605
504031060,5,28,34,188,197,387,0,0,0,22,26,48,0,0,0,199,213,414,5,6,12,3,3,5,3,9,8,0,0,0,0,6,10,0,0,0,3,10,9,5,15,22,16,23,34,0,0,0,6,7,12,25,34,58,31,49,80,0,0,0,510,587,1097,0,0,0,8,3,12,8,0,8,0,0,0,0,0,0,0,3,6,0,3,6,722,689,1417,7,6,12,0,0,0,733,698,1433,132,94,233,1393,1420,2818
504031061,34,50,88,306,351,664,0,0,0,33,40,74,0,0,3,464,526,986,3,3,10,21,12,41,4,7,6,0,3,6,3,9,15,0,0,0,8,16,26,24,30,57,29,37,60,3,0,9,4,6,11,24,41,69,77,98,180,4,8,12,1026,1196,2224,37,30,73,36,28,59,0,0,3,0,0,0,7,10,18,7,17,26,18,25,39,1374,1234,2607,12,4,16,5,3,12,1393,1241,2634,161,131,294,2706,2708,5408
504031062,156,236,394,378,483,857,0,0,0,102,98,209,0,0,0,1321,1387,2707,31,40,77,100,81,181,23,29,47,9,18,31,10,16,29,21,14,39,56,50,104,91,119,213,56,52,108,4,9,13,13,15,26,60,82,145,234,270,506,3,4,8,2522,2773,5300,310,301,606,319,283,599,5,8,8,0,0,0,122,113,231,28,30,57,145,137,283,2344,2142,4484,19,18,34,0,11,13,2368,2170,4536,453,335,788,6274,6246,12518
504031063,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11,5,0,8,17,8,25
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,28,30,53,276,317,593,0,0,0,28,35,60,0,0,0,754,806,1557,11,10,13,11,17,32,0,9,6,5,14,18,5,11,16,3,7,12,11,18,30,43,53,94,26,31,53,3,8,10,5,7,17,33,46,81,91,117,206,0,0,9,1321,1495,2812,31,23,52,29,33,63,0,0,0,0,0,0,19,19,35,10,23,26,24,40,62,1150,1049,2199,3,5,8,4,6,7,1159,1064,2222,226,182,406,2819,2856,5678
504031066,63,82,142,449,579,1030,0,0,0,53,65,119,0,0,0,975,1075,2049,8,12,17,43,37,80,18,39,57,12,25,38,13,10,19,3,3,10,27,32,65,67,79,146,60,55,120,11,9,16,20,25,44,58,74,135,180,207,388,9,21,31,2022,2351,4369,92,89,180,56,62,121,5,7,6,0,0,0,29,27,57,18,39,57,49,64,114,2543,2322,4864,28,14,43,14,27,38,2581,2359,4943,649,568,1214,5511,5575,11087
