SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
101031016,3,0,179,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,181,5,0,0,7,4,192,25,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,5,0,26,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,1109,19,3,0,24,4,1136,33,22,0,0,22,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,0,0,22,0,58,0,0,0,0,0,5,3,1141,45,3,0,51,5,1196
101041017,0,0,107,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,107,0,0,0,0,0,108,19,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,0,0,0,0,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,807,14,0,0,14,5,824,25,45,0,0,44,0,70,3,0,0,0,0,0,4,0,0,0,0,0,0,0,22,45,0,0,47,0,71,0,0,0,0,0,0,0,832,61,0,0,63,3,901
101041018,0,0,122,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,121,0,0,0,0,0,123,26,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,26,4,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,825,8,0,0,8,3,839,22,41,0,0,40,0,65,0,7,0,0,7,0,6,0,0,0,0,0,0,0,24,50,0,0,45,0,68,0,0,0,0,0,0,0,849,54,0,0,57,3,915
101041019,0,0,149,0,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,13,0,0,0,0,0,0,0,152,9,0,0,11,0,161,24,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,26,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1139,21,0,0,21,5,1159,23,51,0,0,52,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,4,0,57,0,79,0,0,0,0,0,0,0,1161,70,4,0,77,3,1238
101041020,0,0,170,3,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,0,0,0,0,0,0,0,166,5,0,0,5,0,176,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,1224,17,0,0,17,4,1243,29,10,0,0,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,10,0,41,5,0,0,0,0,4,9,1256,28,0,0,28,11,1296
101041021,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,73,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,464,8,0,0,8,0,473,8,12,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,12,0,20,3,0,0,0,0,0,6,475,15,0,0,15,3,495
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,50,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,4,0,0,4,0,326,4,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,11,0,8,0,0,0,0,0,0,0,327,13,0,0,13,0,341
101041024,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,337,3,0,0,3,0,340,11,5,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,5,0,19,0,0,0,0,0,0,0,349,7,0,0,7,0,364
101041025,3,0,166,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,3,3,165,7,0,0,7,3,172,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,3,0,46,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,1231,25,0,0,25,0,1252,32,43,0,0,43,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,49,0,0,49,0,80,0,0,0,0,0,5,5,1258,72,0,0,72,4,1339
101041026,0,0,104,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,7,0,0,0,0,0,0,0,108,5,0,0,6,0,108,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,830,10,0,0,10,3,844,15,20,0,0,20,0,37,0,0,5,0,5,0,5,0,0,0,0,0,0,0,15,20,5,0,21,0,37,0,0,0,0,0,3,4,844,35,5,0,37,4,886
101041027,0,0,131,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,129,5,0,0,5,0,133,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,12,0,0,12,0,900,19,35,0,0,35,0,56,4,4,5,0,3,0,8,0,0,0,0,0,0,0,25,31,5,0,36,0,65,0,0,0,0,0,0,3,915,51,5,0,51,5,969
101051539,5,0,348,12,11,0,0,16,0,31,0,0,3,0,4,0,4,0,0,0,0,0,0,0,12,16,5,0,23,0,38,0,0,0,0,0,0,0,361,22,9,0,24,0,389,70,0,0,0,0,0,70,5,12,0,0,11,0,18,0,0,3,0,4,0,4,0,0,0,0,0,0,0,5,11,3,0,16,0,19,0,0,0,0,0,0,0,72,11,3,0,16,0,88,15,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,18,5,0,0,5,0,19,3015,33,0,0,39,0,3052,66,263,18,0,285,0,345,0,30,10,0,37,0,37,0,0,0,0,0,0,0,66,291,35,0,321,0,390,8,0,0,0,0,3,9,3084,324,35,0,362,6,3451
101051540,0,0,304,3,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,12,0,0,0,0,0,0,0,304,4,0,0,4,3,318,55,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,52,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,1962,12,6,0,17,8,1991,36,51,0,0,51,0,84,0,0,4,0,4,0,0,0,0,0,0,0,0,0,34,51,4,0,54,0,93,3,0,0,0,0,10,11,2004,65,6,0,72,18,2091
101061541,3,0,122,4,5,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,4,0,0,0,0,0,0,0,125,3,0,0,5,0,128,23,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,28,3,0,0,4,0,30,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,1039,29,0,0,29,0,1065,29,36,0,0,37,0,64,0,4,0,0,4,0,4,0,0,0,0,0,0,0,29,38,4,0,39,0,74,0,0,0,0,0,0,0,1073,63,4,0,67,0,1141
101061542,6,0,395,6,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,8,0,12,0,0,0,0,0,0,0,393,17,0,0,17,0,408,111,7,0,0,7,0,121,3,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,8,0,0,0,0,0,0,0,114,9,0,0,9,0,125,52,0,0,0,0,0,52,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,52,4,0,0,4,0,57,2479,50,0,0,50,0,2526,53,72,0,0,72,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,72,0,0,72,0,129,0,0,0,0,0,0,0,2538,117,0,0,117,0,2658
101061543,5,0,189,0,24,7,0,27,0,27,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,22,6,0,30,0,35,0,0,0,0,0,0,0,180,27,6,0,36,0,219,33,0,0,0,0,0,29,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,33,6,0,0,6,0,39,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1453,27,0,0,27,0,1479,22,186,17,0,201,0,221,4,27,18,0,47,0,47,0,4,0,0,4,0,4,21,215,36,0,247,0,268,8,4,0,0,4,0,9,1475,244,36,0,277,3,1762
101061544,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,122,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,27,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1024,9,0,0,9,6,1031,17,25,0,0,31,0,46,0,3,0,0,3,0,3,0,0,0,0,0,0,0,17,29,0,0,36,0,50,0,0,0,0,0,0,0,1038,36,0,0,40,9,1082
102011028,0,0,218,0,7,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,216,5,0,0,5,0,227,96,0,0,0,0,0,99,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,100,8,0,0,8,0,104,40,0,0,0,0,0,40,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,46,0,0,0,0,0,46,1439,27,0,0,27,0,1466,50,51,0,0,51,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,0,0,47,0,104,0,0,0,0,0,6,5,1491,80,0,0,80,6,1576
102011029,5,0,227,17,10,0,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,6,0,28,0,0,0,0,0,0,0,239,13,0,0,13,0,254,99,0,0,0,0,0,101,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,107,5,0,0,5,0,109,53,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,56,1741,45,0,0,45,0,1790,79,52,3,0,53,0,137,0,0,0,0,5,0,5,0,0,0,0,0,0,0,79,57,5,0,63,0,137,0,0,0,0,0,0,0,1820,99,5,0,104,0,1926
102011030,0,0,100,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,100,3,0,0,3,0,108,27,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,4,0,0,4,0,36,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,13,543,23,0,0,23,0,567,18,70,0,0,70,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70,0,0,76,0,86,0,0,0,0,0,0,0,555,95,0,0,98,0,655
102011031,3,0,297,15,21,0,0,18,0,33,0,3,0,0,6,0,6,0,0,0,0,0,0,0,15,22,0,0,24,0,36,0,0,0,0,0,0,0,303,25,0,0,27,0,332,136,0,0,0,0,0,136,6,6,0,0,6,0,15,0,4,0,0,3,0,3,0,0,0,0,0,0,0,6,8,0,0,12,0,16,0,0,0,0,0,0,0,135,11,0,0,12,0,154,67,0,0,0,0,0,66,0,3,4,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,9,0,0,0,0,0,0,0,70,3,4,0,9,0,82,1986,39,0,0,44,0,2035,115,204,11,0,215,0,330,3,15,8,0,21,0,31,0,0,0,0,0,0,0,116,215,15,0,240,0,356,3,0,0,0,0,0,3,2111,257,18,0,280,0,2395
102011032,6,0,241,8,46,0,0,48,0,59,0,0,5,0,6,0,5,0,0,0,0,0,0,0,12,49,5,0,52,0,60,0,0,0,0,0,0,0,245,51,5,0,59,0,303,90,0,0,0,0,0,86,0,14,0,0,22,0,21,0,5,0,0,6,0,6,0,0,0,0,0,0,0,0,18,0,0,24,0,26,0,0,0,0,0,0,0,86,22,0,0,24,0,111,41,0,0,0,0,0,39,3,8,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,7,0,8,0,0,0,0,0,0,0,47,6,3,0,9,0,51,1863,54,0,0,54,0,1919,125,548,34,0,582,0,706,10,31,17,0,52,0,62,0,0,0,0,0,0,0,131,584,49,0,637,0,766,4,0,0,0,0,3,6,2000,639,49,0,690,7,2693
102011033,4,0,185,5,12,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,9,0,22,0,0,0,0,0,0,0,184,16,0,0,16,0,204,62,0,0,0,0,0,64,4,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,5,0,0,0,0,0,0,0,63,3,0,0,5,0,69,21,0,0,0,0,0,21,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,21,0,0,0,5,0,30,1145,30,0,0,30,0,1176,70,130,4,0,136,0,201,0,16,8,0,26,0,26,0,0,0,0,0,0,0,70,148,9,0,164,0,230,0,0,3,0,3,0,3,1211,180,14,0,194,0,1407
102011034,8,0,148,5,5,3,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,8,0,16,0,0,0,0,0,0,0,145,18,3,0,18,0,159,60,0,0,0,0,0,60,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,64,0,0,0,0,0,69,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,1146,43,0,0,43,0,1192,31,55,0,0,53,0,91,0,4,0,0,4,0,6,0,0,0,0,0,0,0,35,56,0,0,57,0,88,0,0,0,0,0,0,0,1181,94,0,0,103,0,1284
102011035,7,0,149,5,10,0,0,10,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,16,0,0,16,0,20,0,0,0,0,0,0,0,153,16,6,0,19,0,173,43,0,0,0,0,0,47,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,43,15,0,0,15,0,57,18,0,0,0,0,0,20,4,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,5,0,0,0,0,0,0,0,18,5,0,0,6,0,28,1116,38,6,0,46,4,1163,50,184,0,0,189,0,240,4,14,7,0,19,0,21,0,0,0,0,0,0,0,53,195,9,0,210,0,266,0,0,0,0,0,0,0,1172,237,13,0,256,4,1426
