SA2_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
308051536,765,420,435,447,551,463,291,124,22,3533
308051537,0,0,0,0,0,0,0,0,0,0
308051538,1501,831,931,880,859,743,429,166,59,6387
308051539,845,600,632,628,640,676,464,270,77,4832
309011224,1238,980,984,1034,1257,1080,898,481,204,8164
309011225,1049,837,1592,1171,1159,1180,1244,648,277,9176
309011226,2725,1466,1548,2015,2057,1578,1500,1058,468,14413
309011227,1230,1520,3176,1843,1631,1955,1502,855,294,13997
309011228,2274,1416,1854,1871,1808,1480,1402,808,288,13205
309011229,1070,803,1485,1171,977,805,649,359,110,7445
309021230,532,565,1113,699,733,1040,1045,491,274,6491
309021231,1988,1146,1886,1707,1584,1664,1362,685,307,12339
309021232,1889,1086,926,1235,1377,1272,1052,642,323,9797
309021233,2381,1486,1185,1708,1737,1453,1350,875,358,12539
309021234,2606,1710,2637,2355,2128,2016,1698,859,335,16349
309031235,1908,1417,1323,1432,1480,1364,1179,827,245,11171
309031236,1169,1171,1553,1198,1340,1365,1231,682,268,9973
309031237,1421,832,994,1134,1175,1312,1696,1301,441,10298
309031238,2337,1909,2660,2385,2492,2512,2342,1430,573,18643
309031239,1247,934,690,962,1489,1706,1751,982,233,9991
309031240,1079,814,656,870,1320,1422,1541,1183,423,9308
309041241,735,409,464,594,670,759,530,225,32,4420
309041242,2742,1535,1263,1918,2434,2428,2058,1050,262,15692
309051243,1564,822,624,1011,1149,1121,842,366,160,7674
309051244,4379,2334,1816,2838,3058,2304,1677,880,265,19552
309051245,2043,1217,888,1375,1418,830,661,313,63,8810
309061246,2179,1364,1665,1719,1781,1699,1573,938,228,13147
309061247,1573,927,1047,1149,1105,1083,816,541,185,8433
309061248,3978,2382,2774,2907,2874,2475,2092,1270,512,21260
309061249,4200,2540,2280,2951,2743,1856,1132,521,81,18308
309061250,1628,1083,693,1058,1320,1195,882,470,207,8542
309071251,5164,3015,3830,2991,2485,1552,879,270,47,20225
309071252,3457,2515,2005,2462,2914,2349,1778,1035,433,18949
309071253,1897,1410,1248,1597,2131,2294,2362,1352,375,14665
309071254,814,459,498,592,733,697,546,222,36,4607
309071256,4026,2308,2221,2756,2660,1962,1269,608,112,17920
309071552,2852,1422,1567,1760,1255,770,616,351,95,10681
309071553,2779,1578,1382,1823,1724,1372,843,313,69,11879
309071554,2524,1080,1886,1523,922,662,826,383,104,9910
309071555,3137,1513,2588,1555,891,491,233,88,3,10491
309071556,2861,1381,1279,1935,1797,1061,740,312,60,11420
309071557,5079,2840,2826,3274,2657,1697,1172,571,172,20287
309071558,1778,1003,1440,1036,768,563,315,108,16,7027
309081259,611,468,352,444,620,575,630,461,236,4395
309081260,1362,854,984,1063,928,785,610,384,244,7210
309081262,3046,2319,2643,2500,2271,1536,1269,751,309,16639
309081559,2935,2441,2020,2297,2213,1840,1751,997,366,16861
309081560,1282,1098,1303,1216,975,1039,914,697,290,8804
309091263,2053,1401,1401,1632,1687,1441,1299,988,501,12415
309091264,1216,953,808,907,989,760,526,242,56,6450
309091265,1446,1521,1177,1077,1198,1209,753,335,119,8837
309091540,1729,3185,3828,2124,1912,1772,1567,1175,598,17891
309091541,2465,2811,3190,2254,2317,2094,1889,1311,559,18893
309101267,1830,1174,768,1281,1456,1293,1176,702,206,9889
309101268,867,588,578,657,769,618,492,251,75,4895
309101269,232,331,428,346,512,762,797,502,94,3998
309101561,802,1258,2455,1518,1519,1729,1652,1031,243,12204
309101562,1258,1599,3204,1924,1725,1732,1691,844,230,14210
310011271,914,536,832,742,605,496,367,147,48,4699
310011272,1516,999,1100,1079,962,904,744,594,359,8254
310011274,4711,2910,3269,2411,2212,2104,1291,723,251,19891
310011275,1732,1055,1460,1403,1057,753,534,398,187,8578
310011276,620,922,1592,1392,814,471,259,114,28,6220
310011563,2107,1242,1591,1362,987,715,408,136,39,8598
310011564,4538,3115,3048,3117,3262,2538,1701,888,269,22478
310021277,2124,1274,1197,1357,1689,1961,1731,942,335,12617
310021278,666,407,337,437,653,934,966,550,109,5052
310021279,0,0,0,0,0,0,0,0,0,0
310021280,4109,2497,2311,2573,2906,2925,2362,1195,328,21208
310021281,2950,1606,1461,1694,1989,2008,1606,738,145,14197
310021282,2495,2037,1916,1779,1898,1777,1480,660,169,14217
310031283,2617,1721,1803,1455,1420,1224,965,679,233,12115
310031284,1828,1186,1503,1217,1192,1084,803,393,134,9334
310031285,1502,907,984,954,791,782,592,248,57,6817
310031286,1126,868,844,851,951,894,603,388,196,6715
310031287,3304,2114,2368,2261,2347,2290,1702,1061,530,17975
310031288,890,626,477,577,720,697,380,153,34,4561
310031289,1542,805,702,1001,978,860,554,206,47,6694
310031290,1189,738,506,860,1038,844,565,242,50,6032
310031291,1947,1199,1233,1032,980,887,601,307,80,8268
310031292,1115,684,871,764,840,760,681,520,177,6416
310031293,3312,1896,2053,1979,1793,1687,1310,808,323,15154
310031294,3475,1730,2949,1991,1240,822,411,140,17,12774
310031295,663,368,422,333,377,333,264,221,95,3067
310041297,1844,1172,1206,1237,1294,1235,826,360,69,9249
310041298,0,0,0,0,0,0,0,0,0,8
310041299,2998,1632,1913,1729,1268,1069,656,333,88,11686
310041300,2695,1500,1526,1513,1333,1050,763,403,100,10885
310041301,0,0,0,0,0,0,0,0,3,3
310041302,7072,3790,4501,3264,2327,1812,1144,354,96,24349
310041303,1833,1110,1030,1181,1001,657,346,140,31,7322
310041304,6548,2973,4264,4683,2614,1335,743,302,56,23526
310041565,2436,1163,1203,1674,1391,704,315,87,12,8987
310041566,2420,1160,1655,1475,945,779,516,219,35,9191
311011305,2682,1519,1406,1694,1992,2036,1937,1034,369,14674
311021306,1439,1136,1228,1065,1168,1056,844,381,110,8425
311021307,2800,1527,1937,1626,1440,1320,1470,1207,255,13594
311021308,2248,1341,1759,1303,1137,832,577,248,109,9549
311021309,1059,620,692,741,710,727,624,372,190,5736
311021310,2000,1268,1565,1170,1086,940,659,253,65,9016
311031311,4186,2644,3544,2342,1907,1692,1545,963,336,19166
311031312,1987,1114,1246,1231,945,776,542,224,96,8161
311031313,2050,1316,1739,993,904,911,606,271,70,8869
311031314,3309,1854,1807,1664,1394,1147,689,247,52,12158
311031315,0,0,0,0,0,0,0,0,0,0
311031316,1840,1201,1237,1206,1116,1113,750,280,77,8832
311031317,4460,2608,2396,2181,1683,1374,886,331,82,15988
311031318,764,606,413,499,728,768,427,200,33,4428
311031319,3655,2100,2209,2264,2103,2054,1099,431,110,16032
311041322,1691,1056,941,1119,1267,1133,916,419,67,8608
311041567,1697,909,777,970,1063,656,397,140,22,6632
311041568,2664,1355,1299,1605,1451,934,549,160,39,10051
311041569,1545,1063,953,979,1121,953,706,271,53,7637
311041570,4022,2257,2017,2565,2770,2194,1430,601,158,18013
311041571,3724,1371,2286,1510,817,527,326,125,17,10706
311051323,2385,1389,1729,1489,1187,1096,1201,1117,539,12125
311051324,1746,1116,934,1196,1352,1170,1030,387,146,9076
311051325,2573,1400,1736,1688,1526,1238,925,426,69,11588
311051326,2570,1822,1946,1632,1368,1162,851,353,84,11776
311051327,2376,1484,1405,1836,1723,1571,1189,399,98,12073
311051328,1733,1035,1104,1001,870,726,711,456,181,7815
311061329,1431,815,809,1089,976,777,691,279,34,6897
311061330,2338,1594,1638,1245,1269,1041,822,366,63,10371
311061331,1500,1000,909,804,744,584,540,232,47,6356
311061332,3247,1754,1918,2478,2034,1563,1449,771,175,15394
311061333,2228,1416,1471,1422,1230,1077,955,452,165,10408
311061334,1750,1087,1315,1420,1192,1069,1144,590,274,9842
311061335,1560,885,1053,1132,869,626,458,192,37,6809
311061336,2990,1874,1894,1672,1460,1211,999,623,257,12982
312011337,1802,992,1303,1154,1189,1410,1163,645,218,9874
312011338,1536,989,1671,1349,1316,1141,512,185,33,8730
312011339,845,426,590,540,479,496,298,161,54,3893
312011340,664,347,506,424,613,638,460,185,54,3898
312011341,2305,1163,1883,1725,1303,780,214,41,13,9425
312021342,3354,1944,2220,2057,1967,1896,1402,742,243,15824
312021343,643,437,476,419,538,498,369,216,172,3756
312021344,3301,1772,2095,2062,1771,1437,770,250,43,13495
312021345,0,0,0,0,4,3,7,0,0,9
312021346,491,580,746,592,541,546,320,148,66,4026
312021347,63,59,48,77,103,154,87,22,0,615
312021348,2376,1364,1229,1586,1653,1398,1067,667,219,11558
312021349,1073,749,907,779,770,783,582,434,221,6283
312021350,1206,722,903,897,705,684,467,252,103,5941
312021351,2149,1025,1126,1264,1207,1043,701,308,84,8897
312021352,2249,1265,1264,1505,1635,1780,1395,563,159,11822
312021353,1370,840,656,937,1273,1508,1007,497,88,8181
312021354,1393,710,804,888,843,818,439,167,28,6084
312021355,699,399,381,423,492,512,334,171,36,3455
312021356,1268,827,950,886,855,934,670,386,139,6918
312021357,1784,955,1051,1004,1198,1233,777,362,92,8457
312021358,1084,715,786,836,849,797,620,384,293,6364
312031359,2274,1802,2826,2190,1991,1778,1199,405,51,14523
312031360,0,0,0,0,0,0,0,0,0,0
312031361,1628,867,824,1038,1290,1346,1139,540,186,8858
313011362,2326,1412,1191,1582,2019,2424,3226,1878,411,16469
313011363,1862,1271,925,1354,2108,3629,5208,3293,956,20612
313021364,1466,891,982,875,929,697,471,247,99,6658
313021366,5442,3146,3589,2822,2493,2271,2207,1245,425,23625
313021367,843,532,469,539,697,570,414,179,42,4290
313021368,2506,1543,1911,1423,1277,1051,850,426,97,11078
313021369,759,477,450,505,600,651,526,203,54,4228
313021572,3785,2287,2691,2300,2071,1787,1624,910,278,17736
313021573,2411,1397,1576,1428,1422,1428,1213,862,426,12165
313031370,981,541,639,770,785,829,810,355,93,5799
313031371,1430,953,1476,1282,1227,1151,1027,424,136,9100
313041372,3265,2297,2279,2025,2118,2022,1577,717,188,16488
313041373,4247,2796,2447,2719,2828,2727,2685,1665,567,22686
313041374,1045,857,722,693,846,870,538,246,41,5867
313041375,5201,2992,2665,3122,3041,1885,1272,571,165,20914
313041376,575,417,351,383,530,478,372,134,29,3260
313051377,1353,831,877,1037,1273,1183,1048,587,225,8415
313051378,1733,1062,1050,1487,1817,1935,1775,863,256,11974
313051379,1277,936,816,1088,1489,1634,1772,1048,380,10434
313051380,3145,2037,1794,1984,2172,1949,2006,1549,755,17385
313051574,7,60,66,23,59,40,43,11,0,309
313051575,2301,1512,1068,1737,2259,2369,2309,1249,459,15257
314011382,3255,2119,1615,2166,2417,2174,1531,841,299,16410
314011383,4454,2591,2578,2938,2880,2232,1306,554,101,19643
314011384,1828,1006,752,1155,1612,1327,1016,436,83,9213
314011385,1726,1113,716,1060,1456,950,565,197,40,7822
314011386,4913,2936,3009,3729,3700,2517,2126,1124,258,24313
314011387,2455,1426,736,1449,2270,1872,1385,665,130,12385
314021389,5675,2788,4256,3641,2545,1839,1366,708,266,23089
314021576,1198,803,1065,782,617,431,262,88,23,5275
314021577,4407,2782,3463,3014,2671,2286,1819,963,349,21749
314021578,4143,1869,2338,2951,1793,912,599,204,114,14921
314021579,5485,3070,2916,3665,3390,1932,1354,903,315,23030
314031391,2130,1296,1369,1538,1274,1047,1025,411,180,10271
314031392,1444,897,1129,1013,858,703,579,332,140,7095
314031393,1713,1210,1113,1157,1300,1110,767,306,68,8735
314031394,2640,1730,2133,2012,1613,1482,1270,693,164,13747
315011395,265,195,192,142,156,105,44,5,0,1101
315011396,1716,941,1136,948,1003,1023,726,273,35,7803
315011397,168,96,134,115,135,140,122,62,9,981
315011398,418,281,269,201,268,145,81,23,3,1691
315011399,970,473,422,294,258,232,102,23,3,2781
315011400,816,702,898,820,930,942,680,350,68,6204
315011401,901,530,518,459,402,358,187,62,10,3421
315011402,1329,567,644,525,417,360,205,65,9,4124
315011403,1052,556,797,636,572,364,91,31,10,4097
315021404,1190,807,751,597,577,562,290,127,18,4921
315021405,4331,2493,3284,2625,2222,1878,907,465,114,18317
315021406,764,571,690,590,509,515,269,106,25,4044
315021407,583,337,490,337,371,443,309,176,43,3095
315031408,858,460,536,518,611,703,577,369,119,4749
315031409,695,393,534,400,496,679,451,209,111,3971
315031410,379,241,277,261,289,327,240,119,19,2156
315031411,556,239,353,281,350,446,295,148,53,2713
315031412,683,403,466,464,437,545,385,163,88,3647
316011413,2931,1595,1480,2029,2349,2316,2580,1768,914,17960
316011414,3233,2182,1765,2074,2614,2260,1889,1081,402,17501
316011415,2678,1555,1420,1840,1838,1305,867,363,83,11950
316011416,2062,2391,1569,1402,1270,839,810,834,374,11544
316021417,1791,1070,912,1256,1377,1343,1191,757,340,10043
316021418,1030,718,754,767,963,1039,936,559,189,6956
316021419,559,566,716,658,878,1193,1257,811,335,6973
316021421,1681,1090,720,1094,1810,2123,2515,1526,468,13035
316021422,1230,849,724,933,1141,1270,1062,646,275,8130
316021423,1769,994,1002,1260,1378,1438,1249,900,396,10392
316021424,1773,1398,1592,1389,1357,1282,990,612,278,10671
316021580,3886,1855,2628,2474,1743,1354,1086,547,127,15707
316021581,2748,1758,1459,1776,1858,1331,1474,1400,589,14397
316031425,2717,1524,1579,2220,2470,2314,1857,898,363,15948
316031426,1680,1181,1163,1313,1616,1975,1780,944,305,11961
316031427,2731,2417,3511,2689,2624,3163,3263,2014,904,23327
316031428,1551,1287,1831,1492,1672,1927,1652,762,264,12443
316051434,644,374,411,492,696,846,995,495,171,5120
316051435,1081,709,572,843,1224,1454,1847,1236,373,9344
316051437,1092,694,624,838,1145,1086,898,396,83,6851
316051438,1488,983,715,1059,1415,1506,1651,1193,525,10538
316051543,722,382,359,530,643,685,499,236,65,4107
316051544,2686,1098,957,1774,1478,963,1020,538,190,10694
316061439,1755,1066,1103,1102,1156,1209,1076,592,197,9255
316061440,1141,652,546,827,1165,1629,1850,1003,294,9110
316061441,1220,704,711,831,878,896,790,406,112,6552
316061442,3264,2007,2243,2164,2192,1809,1290,548,132,15652
316061443,998,561,458,704,938,1246,1200,576,141,6830
316061444,2061,1247,1061,1370,1772,1754,1433,696,249,11643
316071545,2225,935,1244,1548,1217,1234,1248,872,229,10750
316071546,785,458,327,520,653,640,601,330,89,4403
316071547,2419,1210,1285,1545,1901,1916,1384,568,120,12348
316071548,4193,2586,2788,2877,2945,2804,2238,1410,655,22492
316081549,4009,2276,1682,2673,3741,4147,3577,1679,435,24207
317011445,1890,1026,1068,1006,1001,959,641,270,46,7899
317011446,2902,2046,2581,1853,1297,1224,1319,905,451,14576
317011447,1959,1539,1574,1217,1072,1114,1064,822,455,10823
317011448,1325,1248,1589,923,771,738,680,481,205,7951
317011449,1839,767,911,1011,924,843,497,223,44,7059
317011450,3063,1702,1236,1833,2039,1885,1717,893,211,14582
317011451,2390,1398,1249,1486,1692,1771,1266,568,126,11943
317011452,1546,788,611,993,976,974,871,571,268,7595
317011453,1880,1487,1605,1155,1103,1146,932,534,205,10039
317011454,1275,950,1022,713,724,724,545,324,140,6426
317011455,1579,948,847,1055,1122,1014,1029,742,335,8668
317011456,2364,1895,2212,1724,1733,1521,1359,800,382,13987
317011457,2068,1467,1099,1222,1445,1274,1102,631,231,10533
317011458,3282,2294,2395,1877,1889,1672,1365,747,325,15848
317011459,2465,1732,1725,1524,1495,1618,1697,1396,462,14112
318011460,1475,1025,1102,927,1110,1216,1120,725,285,8987
318011461,1288,796,714,824,1042,1188,1051,559,205,7658
318011462,1631,1079,821,837,981,949,935,590,210,8040
318011463,673,343,356,469,536,593,536,203,43,3754
318011464,700,458,452,398,521,647,562,466,254,4455
318011465,947,556,501,571,811,1174,1126,578,201,6462
318011466,659,334,318,226,243,203,91,19,0,2098
318021467,929,663,667,584,603,591,396,286,83,4797
318021468,1633,2466,1223,1048,1284,1109,786,407,166,10116
318021469,570,307,304,383,443,447,362,230,144,3192
318021470,1964,1151,1504,1225,1027,836,589,179,42,8515
318021471,2262,1567,1419,1227,1340,1141,977,686,192,10799
318021472,1004,783,757,655,726,731,606,459,129,5844
318021474,1192,2428,1288,911,789,581,426,159,100,7868
318021475,895,799,967,808,908,863,618,328,88,6273
318021476,1512,969,1005,1007,1001,962,606,414,117,7586
318021477,687,554,476,481,494,413,375,319,106,3907
318021478,853,826,958,662,707,656,479,206,63,5415
318021479,761,623,671,621,626,638,449,222,108,4728
318021480,2522,1529,1348,1369,1434,1213,863,340,63,10683
318021481,1508,1005,888,955,907,916,806,509,192,7693
318021482,3010,2158,1850,1960,2203,1852,1284,501,131,14944
318021483,232,132,181,228,291,587,568,203,46,2475
318021484,2248,1401,1557,1509,1272,976,735,288,117,10110
318021485,616,495,342,406,434,432,349,302,221,3594
318021486,1259,552,633,822,966,1080,855,349,50,6566
318021487,1274,1203,1263,1011,902,652,422,222,78,7033
318021488,758,740,850,693,749,753,501,183,68,5296
318021489,813,450,533,557,708,787,639,222,45,4767
318021490,982,1178,1652,1176,1322,1384,920,408,88,9116
318021491,839,732,997,920,813,775,596,329,87,6091
318021582,5133,2403,3681,3129,2104,1495,957,341,98,19337
318021583,1512,765,886,871,754,649,442,165,29,6074
319011492,1128,634,691,654,623,629,572,504,223,5659
319011493,2940,1572,1561,1938,2335,2968,3345,1882,466,19008
319011494,1125,643,616,660,734,661,604,286,47,5384
319011495,985,854,1011,759,716,763,650,391,121,6247
319011496,1122,709,683,653,715,664,686,440,144,5804
319011497,1110,794,817,628,837,1031,1093,872,262,7448
319011498,1478,935,757,940,1325,1684,1436,599,117,9276
319011499,1456,926,865,909,1428,2047,2059,910,182,10778
319011500,1194,808,752,725,751,824,1024,880,445,7406
319011501,963,687,680,581,683,764,658,540,255,5809
319011502,1999,1266,1306,1154,1246,1421,1293,924,375,10982
319021503,996,642,693,618,832,928,916,606,165,6395
319021504,741,503,408,482,749,1054,949,437,87,5402
319021505,2108,1321,1412,1150,1135,1190,1204,702,315,10545
319021506,1746,1017,844,819,1186,1401,1400,806,261,9490
319021507,762,432,375,437,576,661,573,290,47,4157
319021508,595,337,270,366,473,599,593,310,123,3673
319021509,1430,822,722,852,1253,1766,2014,955,196,10003
319021510,4,3,0,5,0,3,0,0,0,17
319031511,610,353,324,433,713,1271,1831,864,171,6568
319031512,2746,1764,1659,1664,1776,1829,1751,1152,533,14866
319031513,1295,904,833,772,916,971,1038,612,218,7561
319031514,3559,1855,1793,2216,2919,3672,2871,1245,221,20359
319031515,588,343,303,382,550,690,598,276,55,3788
319041516,927,545,474,596,821,1101,894,356,52,5775
319041517,993,493,431,605,827,944,846,384,51,5574
319041518,2463,1382,1440,1425,1613,1865,2797,2202,676,15856
319041519,874,480,415,538,684,865,1017,636,205,5718
319041520,2263,1421,1375,1487,1778,2244,2722,1764,735,15786
319041521,2298,1388,1231,1439,1719,2301,2654,1405,343,14781
319051522,1496,831,708,849,1251,1978,2298,979,203,10594
319051523,504,320,280,301,363,469,455,273,82,3051
319051524,2881,2038,1922,1989,2218,2623,2618,1615,654,18558
319051525,1210,711,641,810,1274,2012,2075,684,128,9548
319051526,906,644,513,558,705,884,1101,483,87,5872
397979799,0,16,49,64,45,5,3,0,0,183
399999499,1437,1495,2649,2077,1929,2468,2124,444,44,14670
401011001,943,4566,4966,2409,1652,1551,1381,601,141,18202
401011002,506,1392,1124,750,632,732,863,544,287,6823
401021003,1155,871,573,709,1118,1254,868,386,127,7051
401021004,3475,2061,1346,2271,2860,2533,2339,1012,305,18208
401021005,754,516,336,539,675,673,653,372,211,4726
401021006,1657,1040,963,1111,1262,1362,1136,669,243,9448
401021007,4428,2756,3091,2949,2805,2281,2176,1201,426,22113
401021008,1257,714,698,830,1040,1127,796,289,66,6825
401021009,1170,616,784,695,744,622,495,173,33,5327
401021010,1048,801,557,760,863,906,713,300,85,6042
401031011,3106,2466,1788,2271,2667,2512,2252,1437,562,19066
401031012,1942,1330,746,1334,1498,1278,1203,742,253,10328
401031013,2709,1922,1659,2030,2061,1936,2082,1445,794,16635
401041014,1554,1123,1100,1222,1312,1360,1146,623,158,9601
401041015,3329,2428,3347,2895,2513,2352,2048,1768,928,21601
401041016,4087,2951,3117,3357,3212,2653,1995,1744,850,23968
401051017,1341,1369,1835,1485,1249,1305,1282,749,237,10849
401051018,1961,1492,1982,1749,1594,1370,1213,1034,722,13122
401051019,2046,1629,1942,1682,1725,1851,1393,829,416,13515
401061020,1117,787,978,943,821,869,626,233,108,6484
401061021,2738,1966,2590,2327,1943,1880,1325,646,365,15785
401061022,1193,978,886,946,1056,993,980,647,339,8023
401071023,2673,2146,2437,2291,2296,2311,2012,1010,467,17650
401071024,3319,2331,2355,2749,2785,2378,2392,1587,1105,20998
402011025,1935,1276,950,1206,1441,1312,847,435,152,9545
402011026,3708,2576,2685,2446,2632,2942,2305,1644,730,21662
402011027,1260,816,860,795,1026,928,531,221,58,6505
402021028,4540,2543,2980,2639,2442,2387,1346,742,292,19920
402021029,4845,2535,3099,2461,1939,1725,1024,508,184,18313
402021030,2221,1488,1510,1314,1246,1258,888,600,301,10829
402021031,2867,1845,2041,1738,1682,1658,1176,682,369,14047
402021032,4208,2271,3249,2172,1657,1344,797,400,116,16215
402021033,402,341,167,270,385,460,312,127,21,2473
402021034,2595,1630,1826,1513,1455,1474,1123,578,260,12446
402021035,1067,533,964,677,592,666,658,396,132,5693
402031036,4614,3278,5254,3888,2805,2405,1764,1005,562,25578
402031038,4155,2474,4209,3816,2518,2201,1669,1010,536,22587
402031175,3227,2143,3497,3181,2184,1616,1309,742,287,18188
402031176,1888,1245,1585,1574,1277,995,1013,741,185,10504
402041039,0,0,0,0,0,0,0,0,0,0
402041040,2711,1814,2107,2119,1917,1619,1736,1217,450,15681
402041041,2834,1878,2141,2045,1886,1859,1440,756,247,15094
402041042,0,10,3,0,0,0,0,0,0,21
402041043,3820,2406,2631,2667,2073,2148,1567,875,276,18467
402041044,3723,2470,2549,2537,2401,2205,1376,468,95,17816
402041046,3588,2273,2682,2413,2200,2115,1749,1093,480,18594
402041047,3468,2214,2315,2315,2359,2318,1904,1144,415,18454
402041048,4069,2544,2899,2786,2012,1983,1345,600,255,18487
402041171,2561,2179,2607,2301,1722,1262,792,308,120,13855
402041172,1463,1045,1153,1124,976,940,776,448,155,8080
402051049,1720,1320,956,1245,1425,1531,1141,762,310,10406
402051050,1700,1266,966,1165,1457,1268,765,348,85,9017
402051051,1909,1343,1204,1416,1472,1381,1328,809,196,11048
402051052,2716,1862,2581,2440,1895,1743,1781,1580,901,17496
402051053,3422,2180,2137,2712,2454,2647,2451,958,297,19248
402051054,2971,1852,2083,2210,2150,1912,1923,988,192,16276
402051055,2143,1352,1603,1635,1695,1566,1547,1148,467,13161
403011056,2203,1578,1287,1744,1968,2287,2202,1270,647,15191
403011057,2431,2113,2458,2429,2560,2951,3018,1717,840,20522
403021058,2205,1800,2794,2134,1663,1619,1314,703,337,14563
403021059,2074,1398,1314,1721,1713,1986,1650,583,172,12609
403021060,1724,1071,997,1295,1350,1217,1141,693,219,9703
403021061,2409,2121,2940,2281,1769,1695,1586,1151,555,16516
403021062,2543,1935,2557,2294,1862,1910,1702,997,735,16531
403021063,2119,1148,1242,1580,1403,1323,937,320,142,10211
403021064,2451,1887,2652,2265,1792,1745,1819,955,624,16190
403031065,788,599,337,592,705,631,617,426,194,4896
403031066,1082,1253,991,886,928,798,793,583,292,7608
403031067,2464,1440,1136,1764,1905,1599,1462,935,260,12963
403031068,2925,1899,1846,2167,2297,1947,1434,769,557,15842
403031069,2795,2096,1467,1942,2289,2271,2002,1124,520,16506
403031070,1326,930,1236,1135,970,936,852,724,372,8475
403041071,2035,1394,1276,1545,1545,1756,1372,638,364,11911
403041072,3181,1795,1756,2083,2116,2034,1797,891,264,15923
403041073,1658,1129,1217,1228,1169,1137,1124,600,218,9475
403041074,1711,1207,1582,1359,1456,1421,1236,707,359,11050
403041075,414,331,181,282,437,485,401,168,34,2729
403041076,922,535,408,642,672,565,473,223,29,4469
403041077,1854,1328,1110,1398,1508,1469,1328,615,175,10784
403041078,1188,809,847,828,874,883,846,459,145,6875
403041079,1460,902,1126,990,1003,948,851,392,132,7818
403041080,2370,1456,1709,1868,1691,1700,1826,906,337,13864
403041081,0,0,0,0,0,0,0,0,0,0
403041082,4,3,5,0,6,3,3,0,0,23
403041083,1265,743,769,852,990,970,902,627,219,7344
403041084,2249,1606,1858,1696,1750,1693,1727,922,354,13863
403041085,1722,1135,1530,1309,1221,1175,1209,684,158,10138
403041086,1746,1143,1377,1435,1207,1222,1178,667,299,10286
403041088,606,384,255,398,557,593,517,242,58,3604
403041089,1992,1496,1275,1382,1576,1567,1190,785,291,11552
403041177,2868,1604,2121,2013,1693,1432,1369,763,313,14177
403041178,2078,1248,1151,1426,1467,1483,1100,520,157,10629
404011090,1553,1029,1596,1351,1147,1075,666,330,155,8897
404011091,2602,1932,2554,2186,2059,1914,1443,1201,473,16361
404011092,2527,1826,1599,1885,2428,2187,1696,1070,411,15634
404011093,2635,2314,3833,2644,2404,2308,1601,872,466,19076
404011094,1023,764,1098,902,827,809,556,315,206,6499
404011095,2593,1793,2465,2134,2174,2249,2004,1354,727,17501
404011096,2016,1329,1494,1665,1804,2162,2534,1497,710,15205
404011097,3061,2498,3288,2617,2448,2331,1637,872,515,19269
404021098,0,0,0,0,0,0,0,0,0,0
404021099,2119,1453,1792,1912,2201,2542,1688,691,406,14807
404021100,2303,1541,1791,1844,1859,2259,1902,960,345,14800
404021101,1715,1321,1741,1562,1539,1705,1198,570,238,11589
404021102,3268,2645,3387,2807,2475,2129,1616,833,483,19645
404021103,0,0,0,0,0,0,5,0,0,4
404031104,0,0,0,0,0,0,0,0,0,4
404031105,488,364,274,359,384,391,270,208,185,2920
404031106,2060,1509,2028,1942,1658,1652,1262,867,460,13452
404031107,3819,3500,5223,3738,2859,2615,2119,1581,1029,26480
404031108,2258,2164,3506,2411,2157,1938,1291,787,519,17022
404031109,796,585,552,638,726,707,556,431,187,5175
405011110,1186,661,512,752,978,1022,873,397,100,6486
405011111,1949,1170,1087,1131,1267,1458,1079,494,164,9797
405011112,1269,717,631,824,964,1015,718,302,100,6544
405011113,586,339,389,407,445,555,375,189,40,3335
405011114,1143,790,757,851,873,890,980,621,254,7157
405011115,761,380,433,549,600,649,672,408,218,4666
405021116,708,398,488,445,503,531,545,337,141,4096
405021117,802,437,388,492,669,905,796,401,118,5016
405021118,643,360,354,381,499,745,664,334,107,4079
405021119,1676,894,857,912,1176,1502,1417,766,292,9500
405031120,823,401,393,474,543,762,683,380,130,4596
405031121,735,407,401,462,639,1072,952,498,175,5341
405031122,2373,1717,1616,1387,1778,1849,1627,1106,439,13896
405031123,667,290,284,354,415,523,452,266,83,3335
405041124,930,586,570,593,655,767,700,441,183,5414
405041125,624,317,395,351,564,882,1210,664,204,5217
405041126,572,318,296,412,495,815,883,494,140,4426
405041127,1051,502,546,643,756,1296,1515,839,318,7458
405041128,505,271,289,308,464,820,903,466,110,4142
406011129,558,271,390,279,370,331,303,155,45,2697
406011130,1232,527,618,728,885,1096,1002,540,197,6824
406011131,783,304,425,444,498,674,616,330,135,4201
406011132,438,171,220,245,254,364,248,121,66,2122
406011133,3023,1789,1967,1949,2095,2170,1851,1022,434,16307
406011134,702,321,380,401,506,591,504,178,69,3646
406011135,17,15,24,22,29,11,10,4,0,136
406011136,3794,2440,2710,2350,2936,2957,2099,1423,449,21154
406011137,0,0,0,0,0,0,0,0,0,0
406021138,555,439,477,302,269,187,62,24,17,2333
406021139,188,122,216,168,194,232,246,171,29,1566
406021140,292,156,184,171,262,402,417,192,52,2142
406021141,240,241,328,246,312,357,215,65,22,2030
406021142,2521,1520,2087,1628,1645,1772,1324,771,248,13515
406021143,1024,437,856,746,510,346,53,14,3,3976
407011144,1345,788,775,949,1221,1967,2899,1947,626,12516
